DateTime,Water_ENTSOE,Water_Kalman,Water_Kalman_B,Nuclear_ENTSOE,Nuclear_Kalman,Nuclear_Kalman_B,Solar_ENTSOE,Solar_Kalman,Solar_Kalman_B,Wind_ENTSOE,Wind_Kalman,Wind_Kalman_B,Thermische
2024-01-01 19:00:00,1.03043,1.06563990965244,3.300210925545175,3.0214000000000003,3.0186729887701413,2.9667518476630597,0.0,0.051290464596944384,0.06344071972514456,0.04194,0.03395242029393746,0.04033074359342707,0.420833333
2024-01-01 20:00:00,0.8406300000000001,0.9777986951279507,3.0281729385468963,3.0224,3.0201279699906705,2.968181803223128,0.0,0.03126727223763816,0.03867421108749266,0.03857,0.0357550689424823,0.042472038965129376,0.420833333
2024-01-01 21:00:00,0.75208,0.889680779236009,2.7552780271150374,3.0254000000000003,3.0221861083149175,2.9702045415915834,0.0,0.01906089799980718,0.023576255298482434,0.046009999999999995,0.039758473055250924,0.047227525124146234,0.420833333
2024-01-01 22:00:00,0.62736,0.7872738415364534,2.4381310325379246,3.0336,3.0266419569827505,2.9745837497129597,0.0,0.011619748275988849,0.01437236335148457,0.05119,0.04422120632042038,0.052528630302664095,0.420833333
2024-01-01 23:00:00,0.58038,0.7065049264763468,2.1879954534259043,3.0295,3.0277577032610545,2.9756803051679546,0.0,0.007083535624353189,0.008761562246297911,0.05261,0.047496092412394,0.05641873858153258,0.420833333
2024-01-02 00:00:00,0.59756,0.6639741123794707,1.7123423351255713,3.0236,3.0261345849554555,2.9711552239351873,0.0,0.004318206879527484,0.0061334761887462605,0.05066,0.04873124461066899,0.05490759838139632,0.420833333
2024-01-02 01:00:00,0.52621,0.6101926280810663,1.5736436860471916,3.0234,3.025067035248175,2.970107069664268,0.0,0.0026324298547471406,0.0037390394400008743,0.05158,0.04984336510848981,0.056160672587358525,0.420833333
2024-01-02 02:00:00,0.51685,0.5737527672221165,1.4796678588703571,3.0234,3.0244162443529614,2.9694681024558647,0.0,0.0016047602936906213,0.0022793625513083146,0.05175,0.05058769287795341,0.05699933883847415,0.420833333
2024-01-02 03:00:00,0.52726,0.555602539364337,1.432859703290808,3.0239000000000003,3.024214708647595,2.969270228287681,0.0,0.0009782808060651482,0.0013895263004547523,0.055,0.05231020552730918,0.05894016824911873,0.420833333
2024-01-02 04:00:00,0.60585,0.5752185552373827,1.4834480226238282,3.0181999999999998,3.0218666373458736,2.966964817170487,0.0,0.0005963715199578631,0.000847071624717578,0.05804,0.05454704969622268,0.061460517200796864,0.420833333
2024-01-02 05:00:00,0.75973,0.6472496466285256,1.6692111193089312,3.0175,3.020161953638382,2.9652911044652255,0.0,0.00036355511384047437,0.00051638485516041,0.05901,0.056289332846295566,0.06342362288863992,0.420833333
2024-01-02 06:00:00,1.01181,0.789569707939993,2.036244504462981,3.0159000000000002,3.0184981372153628,2.9636575165602133,0.0,0.0002216274861833019,0.0003147942993934831,0.05804,0.05697277265083544,0.06419368403945486,0.420833333
2024-01-02 07:00:00,1.02011,0.879569918323015,2.2683486897553435,3.0101999999999998,3.0152586423379315,2.960476877412225,0.02433646964198919,0.009635777385893598,0.013686424204600669,0.06049,0.05834585671592951,0.06574079716969439,0.420833333
2024-01-02 08:00:00,1.10944,0.9693084864788393,2.4997781182252123,3.0083,3.0125420704588994,2.957809660702926,0.10340828638625771,0.04624345868430914,0.06568308574333935,0.05799,0.05820693445200035,0.06558426745380064,0.420833333
2024-01-02 09:00:00,1.26136,1.0833219520848512,2.7938107925292077,3.0108,3.011861986702598,2.9571419328314374,0.22109710498517587,0.11450425948705922,0.16263906956462226,0.05725,0.057833358530701644,0.06516334332564613,0.420833333
2024-01-02 10:00:00,1.33278,1.1807074311847765,3.044961064174113,3.01,3.011135089059384,2.9564282415962104,0.36418959843940063,0.21197847032659817,0.3010890715864255,0.05697,0.05749631354518173,0.06478358018088666,0.420833333
2024-01-02 11:00:00,1.4204299999999999,1.274292294091569,3.2863098151185457,3.0099,3.0106529248606964,2.95595483744398,0.44471188526248867,0.30283485000853433,0.4301392669387666,0.055189999999999996,0.05659595594425732,0.06376910837853152,0.420833333
2024-01-02 12:00:00,1.4351099999999999,1.3370736293442624,3.4482184440915056,3.008,3.009617254291099,2.9549379831247986,0.39652762144353676,0.33941140270208003,0.48209171416307234,0.05767,0.05701525007333872,0.06424154518631701,0.420833333
2024-01-02 13:00:00,1.69143,1.4754101761778113,3.8049786267878862,3.0068,3.008517431450433,2.953858142064625,0.21125567047785535,0.2893809166690017,0.4110296267373614,0.05475,0.05613092316740435,0.06324513586049658,0.420833333
2024-01-02 14:00:00,1.8848600000000002,1.635254557201216,4.2172059946252185,3.0061,3.007573694730134,2.9529315513239234,0.09898070140790571,0.21505091874390886,0.30545310270732173,0.05226,0.05461976042734756,0.061542443522492926,0.420833333
2024-01-02 15:00:00,2.2184099999999995,1.8629115627030208,4.804317330956753,3.007,3.0073497310752506,2.9527116566812706,0.02958545465391432,0.14264738946175234,0.20261288795552337,0.0533,0.05410454152545797,0.06096192412945316,0.420833333
2024-01-02 16:00:00,2.40716,2.075379732234998,5.3522577322058815,3.006,3.0068228119859772,2.9521943107534097,0.0,0.08695953139829332,0.12351520668095639,0.05534,0.05458684993946537,0.06150536185413809,0.420833333
2024-01-02 17:00:00,2.21536,2.130026377451541,5.493187570180341,3.0079000000000002,3.0072433334792827,2.9526071921360897,0.0,0.05301155618440764,0.07529632707662852,0.05575,0.05504093000165203,0.062016993475426205,0.420833333
2024-01-02 18:00:00,1.4666299999999999,1.8710442576473805,4.825290976754452,3.009,3.007929115365931,2.9532805146132604,0.0,0.03231647001662387,0.04590152924145779,0.05784,0.0561336539089443,0.06324821270495144,0.420833333
2024-01-02 19:00:00,0.8461999999999998,1.4709571493423192,3.793494585124669,3.0078,3.0078787102502194,2.953231025266817,0.0,0.019700501352996065,0.027982113716651498,0.054740000000000004,0.0555895878635458,0.06263518998918943,0.420833333
2024-01-02 20:00:00,0.70259,1.170995678510969,3.019915140031026,3.0071999999999997,3.007613749775141,2.952970878641621,0.0,0.01200965802761727,0.01705822662100807,0.06024,0.057405053901645894,0.0646807539983065,0.420833333
2024-01-02 21:00:00,0.607,0.9508184189632619,2.452093540173232,3.0061,3.007022799720326,2.952390665074393,0.0,0.007321229209142797,0.010398896180616667,0.05972,0.05830878154949232,0.06569902297810702,0.420833333
2024-01-02 22:00:00,0.52825,0.7858526931541965,2.0266585858867314,3.0079000000000002,3.0073652483613564,2.952726892046513,0.0,0.004463107692954021,0.006339289785379427,0.056119999999999996,0.05745430705318386,0.06473624965176808,0.420833333
2024-01-02 23:00:00,0.5426,0.6908897113496317,1.7817557636502193,3.0065999999999997,3.007066504428563,2.952433575747578,0.0,0.002720763100003751,0.003864505836487045,0.056600000000000004,0.057120795657708445,0.06436046795555476,0.420833333
2024-01-03 00:00:00,0.5173300000000001,0.6231340474875552,1.7470189354031282,3.0089,3.0077822794702755,2.9507449880446113,0.0,0.0016586092820544184,0.001975041488368117,0.05093,0.054703982064503616,0.0593120390462772,0.420833333
2024-01-03 01:00:00,0.5251600000000001,0.5848861351284408,1.639787068679706,3.0058000000000002,3.00700842094963,2.9499858043873246,0.0,0.0010111077846186906,0.0012040085904742744,0.047240000000000004,0.05179013151760855,0.05615273672695665,0.420833333
2024-01-03 02:00:00,0.49738000000000004,0.5507247722664792,1.5440122542242078,3.0076,3.007239366432156,2.9502123703956844,0.0,0.0006163832333376352,0.0007339778401989998,0.04529,0.04925255685387131,0.05340140635102613,0.420833333
2024-01-03 03:00:00,0.48685999999999996,0.5257927185734502,1.4741127356923158,3.0078,3.0074582311633615,2.9504270847428873,0.0,0.0003757544903909888,0.00044744154997347526,0.043429999999999996,0.04697949934564579,0.05093687505742973,0.420833333
2024-01-03 04:00:00,0.4851,0.5099067612861479,1.4295748576870593,3.0059,3.006849916099323,2.9498303053022292,0.0,0.0002290643700420895,0.00027276564724131947,0.04803,0.047389602408561875,0.05138152365452811,0.420833333
2024-01-03 05:00:00,0.6726099999999999,0.5734241863028284,1.6076523430685743,3.004,3.0057373424740312,2.948738829675463,0.0,0.0001396403422037126,0.00016628115631949357,0.05009,0.04844380577221497,0.052524529130692194,0.420833333
2024-01-03 06:00:00,0.87686,0.6918819483992671,1.9397605856888593,3.0061999999999998,3.005917958514292,2.9489160206507536,0.0,8.512639991626383e-05,0.00010136695447754106,0.047979999999999995,0.048262741470165155,0.0523282126552224,0.420833333
2024-01-03 07:00:00,1.25458,0.9115526297090603,2.5556294205702965,3.0057,3.005832870081525,2.948832545770194,0.039714612143478066,0.015556010133172855,0.018523811327304025,0.04707,0.04779710927074262,0.05182335735673996,0.420833333
2024-01-03 08:00:00,1.04516,0.9637113709315123,2.7018616942356752,3.0061999999999998,3.0059761932707403,2.9489731510876513,0.3279956825672487,0.13752877246379805,0.16376673783224852,0.05037,0.048801535459573026,0.052912392616746545,0.420833333
2024-01-03 09:00:00,0.812,0.9044850414282156,2.5358147264381876,3.0113000000000003,3.008054544613972,2.95101209015957,0.6211533170159289,0.3263300894359904,0.3885878805288231,0.05021,0.049351383400784335,0.05350855767325351,0.420833333
2024-01-03 10:00:00,0.74148,0.8408497961921532,2.3574069202291343,3.0144,3.0105317355406234,2.9534423055249364,0.8871139067698663,0.5452534762698372,0.6492778311091935,0.04814,0.04887847361156316,0.052995811748275334,0.420833333
2024-01-03 11:00:00,0.6316999999999999,0.7592001830565905,2.128494022929911,3.0088000000000004,3.009855686414498,2.9527790764793362,0.9285038183083858,0.6948698886748976,0.8274383087080963,0.04711,0.0481880823759345,0.052247264560676986,0.420833333
2024-01-03 12:00:00,0.61966,0.704725341718621,1.9757683297917676,3.0046,3.007803928438548,2.9507662264783443,0.8021110253831942,0.7367355633438119,0.8772911856359338,0.04995,0.04887591423138373,0.05299303677556937,0.420833333
2024-01-03 13:00:00,0.76156,0.7269129218447,2.037973440822566,3.005,3.0067093078535154,2.9496923634440613,0.6879365306729663,0.7176849966614347,0.8546061205143799,0.05219,0.050169694219851846,0.05439579990719715,0.420833333
2024-01-03 14:00:00,0.85559,0.7771469351790576,2.1788095463928827,3.0037,3.005534509567699,2.948539843137822,0.33046428352048335,0.5665185982156612,0.6745999479890576,0.053399999999999996,0.051430767489157585,0.05576310122908415,0.420833333
2024-01-03 15:00:00,1.47591,1.049935792518573,2.943600526857858,3.0028,3.004466989290926,2.9474925665022007,0.08482394473707615,0.3784706879520464,0.45067594817185525,0.05751,0.0538040281459138,0.058336276406250206,0.420833333
2024-01-03 16:00:00,1.73346,1.3167755797224603,3.6917126912368117,3.005,3.0046750703839287,2.9476967017038995,0.0,0.2307201961177436,0.2747373745385934,0.0528,0.05341206740206607,0.057911298368704574,0.420833333
2024-01-03 17:00:00,2.35908,1.7236789295443276,4.832507131668927,3.005,3.004801919072914,2.9478211449309963,0.0,0.14064975331287674,0.16748314453998,0.04739,0.05106112332941091,0.05536231964045553,0.420833333
2024-01-03 18:00:00,2.01803,1.838590115050164,5.154672190339272,3.0054000000000003,3.0050354028114086,2.948050201061773,0.0,0.08574174883622904,0.10209970067636158,0.046490000000000004,0.04927661070622649,0.0534274864091181,0.420833333
2024-01-03 19:00:00,1.40436,1.6690718006594427,4.679410557096346,3.0065999999999997,3.005646203096598,2.9486494185957413,0.0,0.05226918156863861,0.06224118198183357,0.04865,0.049031989278515466,0.053162258995602854,0.420833333
2024-01-03 20:00:00,0.9404899999999999,1.3846420606141738,3.881983191902025,3.0116,3.0079704951719477,2.950929634567124,0.0,0.031863909693207834,0.037942958782763936,0.04944,0.04919127185096305,0.05333495893077874,0.420833333
2024-01-03 21:00:00,0.77376,1.1461609106025445,3.213377317312335,3.0095,3.00856759581356,2.9515154122471183,0.0,0.019424615241079024,0.023130475279385304,0.05298,0.05067034662548721,0.05493862538188824,0.420833333
2024-01-03 22:00:00,0.57565,0.9234401813051618,2.5889573663272416,3.0098000000000003,3.0090487118695233,2.9519874047847736,0.0,0.011841474599219966,0.014100610595852995,0.05331,0.0517008361634399,0.056055919469177186,0.420833333
2024-01-03 23:00:00,0.53161,0.7704743008650445,2.1601021454049203,3.0116,3.010044704658631,2.9529645103255064,0.0,0.007218702607165903,0.008595898561283934,0.04872,0.05053715288955444,0.05479421190834899,0.420833333
2024-01-04 00:00:00,0.5151300000000001,0.670790898052416,1.3049716671842173,3.0119000000000002,3.0107689900733576,2.9634704731918786,0.0,0.004400606266903315,0.00562340479848284,0.04775,0.04944908128095144,0.05286252090312316,0.420833333
2024-01-04 01:00:00,0.48844000000000004,0.5996032586094244,1.1664816357950758,3.0138000000000003,3.0119522605925075,2.964635154792114,0.0,0.0026826614933665558,0.0034280939033244522,0.0494,0.049429920527869944,0.052842037495058704,0.420833333
2024-01-04 02:00:00,0.47581,0.551275830812345,1.0724643731783852,3.0138000000000003,3.0126735962597846,2.965345158435132,0.0,0.001635382093171435,0.0020898064839971766,0.047979999999999995,0.0488638886582088,0.052236932794087795,0.420833333
2024-01-04 03:00:00,0.49503,0.5293181219838983,1.0297473536413004,3.0113000000000003,3.0121373604840023,2.964817346805133,0.0,0.0009969482162691735,0.0012739706856691963,0.04715,0.04819480674444202,0.05152166456794134,0.420833333
2024-01-04 04:00:00,0.5435099999999999,0.5348584637426691,1.0405256588370106,3.0113000000000003,3.01181046482922,2.9644955866089986,0.0,0.0006077513934342049,0.0007766275587585143,0.04935,0.04864578056383061,0.05200376883230052,0.420833333
2024-01-04 05:00:00,0.69761,0.5983947435505674,1.1641305634776773,3.0109,3.011455030100462,2.9641457356814467,0.0,0.0003704924189577878,0.00047344132153746105,0.052090000000000004,0.0499903632009509,0.053441167180652206,0.420833333
2024-01-04 06:00:00,1.49356,0.9478566995849048,1.8439816954886425,3.0031,3.008193324911842,2.9609352711620494,0.0,0.00022585654922081748,0.00028861541470077295,0.047810000000000005,0.04913917512860347,0.05253122211996838,0.420833333
2024-01-04 07:00:00,2.43424,1.5281232055037208,2.972845178637556,2.9294000000000002,2.9774333403751805,2.9306585191990853,0.023324490552560508,0.009243290774210013,0.011811728325797698,0.04432,0.047257826009231195,0.0505200046297215,0.420833333
2024-01-04 08:00:00,1.77238,1.623478176627054,3.158350879448952,2.9215999999999998,2.9556366629473363,2.9092042627669,0.133964134820567,0.05793283698333007,0.0740306616231386,0.037840000000000006,0.043581217835416415,0.04658960245831157,0.420833333
2024-01-04 09:00:00,2.09488,1.8075078874398627,3.5163664089203346,2.9258,2.943988781709776,2.8977393671749225,0.3159088973318194,0.1586436476519611,0.20272603258428698,0.03671,0.04089877545083724,0.04372199272820191,0.420833333
2024-01-04 10:00:00,1.3474499999999998,1.6279067153932112,3.1669662581513776,2.925,2.9365757853370975,2.8904428273405007,0.5948739876170233,0.3289428262532099,0.42034632398060184,0.04077,0.040848503033968336,0.043668250037362334,0.420833333
2024-01-04 11:00:00,1.5611300000000001,1.6018378734551104,3.1162513479993517,2.9221,2.930924609509407,2.884880430238833,0.935721116786365,0.5658219128365554,0.723047113681196,0.03616,0.03901816675882934,0.04171156677656429,0.420833333
2024-01-04 12:00:00,1.7665600000000001,1.6661434484646165,3.241352856790005,2.9192,2.926347460269782,2.8803751870043826,0.9988376058142234,0.7348661311764659,0.9390637284185489,0.0285,0.034911998536868764,0.03732195229147684,0.420833333
2024-01-04 13:00:00,2.54438,2.008996637805018,3.9083471457584413,2.9205,2.9240646807617656,2.8781282694590247,0.904285696891344,0.8010055310231955,1.0235813143848567,0.02431,0.03077310337770813,0.0328973517488729,0.420833333
2024-01-04 14:00:00,3.96914,2.774213482991051,5.397017169634995,2.9215,2.9230634596473926,2.8771427773075633,0.5111309453400409,0.6878419123643644,0.878972867824706,0.02655,0.02912445363814748,0.031134896733292543,0.420833333
2024-01-04 15:00:00,4.78506,3.5592242416815916,6.924194717064825,2.9203,2.921984637601025,2.8760809033176358,0.1234057418620513,0.46749268993963156,0.5973951034051767,0.0294,0.029232023687249992,0.031249892276625762,0.420833333
2024-01-04 16:00:00,5.72476,4.4046238553416455,8.56885409821917,2.9224,2.9221467901816385,2.876240508516967,0.0,0.284989058703932,0.3641791023850327,0.03301,0.030706901071724968,0.03282657953848568,0.420833333
2024-01-04 17:00:00,5.53748,4.846877530141401,9.42922432237908,2.9255,2.923455843737589,2.8775289971302334,0.0,0.17373269214421555,0.22200787696114704,0.03449,0.032183778264870455,0.03440540465457684,0.420833333
2024-01-04 18:00:00,5.46021,5.0863152910150715,9.895031915924802,2.9353000000000002,2.928079662619318,2.8820801768370026,0.0,0.10590949862055295,0.13533862077754805,0.02986,0.031276602643407335,0.033435607258747946,0.420833333
2024-01-04 19:00:00,4.90076,5.013876694361035,9.754108244302895,2.9478,2.935778249695904,2.8896578208083534,0.0,0.0645636797520286,0.08250401978833612,0.026690000000000002,0.02948604707864505,0.031521450746260594,0.420833333
2024-01-04 20:00:00,3.28268,4.338037927459829,8.439316339774283,2.9519,2.9420719908295947,2.895852688656767,0.0,0.039358780821511404,0.0502954237462082,0.023899999999999998,0.027305320196609868,0.029190189630798887,0.420833333
2024-01-04 21:00:00,2.34681,3.560686034692731,6.927038521994742,2.9947,2.9626173447677386,2.9160752796153253,0.0,0.02399357709637206,0.03066068364063234,0.033030000000000004,0.02954016765896331,0.03157930723690212,0.420833333
2024-01-04 22:00:00,1.4163,2.723543023637129,5.298441720844527,3.0198,2.9849407787981925,2.9380480174200563,0.0,0.014626767645325731,0.018691114445214558,0.0445,0.0353803097267869,0.0378225907143741,0.420833333
2024-01-04 23:00:00,0.9664599999999999,2.037598539162328,3.9639899265523617,3.0213,2.999134989832998,2.9520192405296966,0.0,0.008916650105610834,0.01139432386110042,0.047700000000000006,0.04018977147655428,0.04296404664629223,0.420833333
2024-01-05 00:00:00,0.6307299999999999,1.4883736580170321,2.796565853204656,3.0231999999999997,3.0085296859121367,2.961663861003286,0.0,0.005435695092298645,0.007386599936631381,0.0476,0.04308263727514001,0.04389980416451994,0.420833333
2024-01-05 01:00:00,0.5967899999999999,1.1403099157593115,2.1425747192622486,3.0221999999999998,3.0138664152661074,2.9669174566508953,0.0,0.0033136638520611197,0.004502958459596316,0.04395,0.043421245450822675,0.04424483486693592,0.420833333
2024-01-05 02:00:00,0.56123,0.9142439479355482,1.717810169861466,3.0221999999999998,3.017119748436605,2.970120110533283,0.0,0.0020200485748388735,0.00274505659746033,0.03633,0.040652906880810184,0.041423988029995376,0.420833333
2024-01-05 03:00:00,0.59274,0.7887325993785734,1.481981787873207,3.0225,3.0192201351772145,2.972187778182674,0.0,0.0012314454413263455,0.0016734188846894264,0.03841,0.03977730249366083,0.040531775678277725,0.420833333
2024-01-05 04:00:00,0.6374599999999999,0.7296775611134447,1.3710208725261932,3.0206,3.0197588181260437,2.9727180697166276,0.0,0.0007507036681454039,0.001020135893090879,0.040420000000000005,0.04002820401836312,0.040787436159985646,0.420833333
2024-01-05 05:00:00,1.2713900000000002,0.9411557067826528,1.7683757690549917,3.0187,3.0193454680203,2.972311158634495,0.0,0.0004576378120008134,0.0006218868747650514,0.030809999999999997,0.03642952591488297,0.03712050038293459,0.420833333
2024-01-05 06:00:00,1.8917799999999998,1.3122682165321415,2.4656741704827763,3.0188,3.019132523739951,2.9721015315257877,0.0,0.0002789814088564262,0.0003791095751304867,0.01925,0.029722841661106045,0.030286607567743182,0.420833333
2024-01-05 07:00:00,2.6613499999999997,1.8389338299529883,3.4552476304915456,3.0191999999999997,3.01915886567587,2.9721274631162276,0.022593203128686075,0.008990190331916396,0.012216825669659767,0.01115,0.022472223376667752,0.022898463691458298,0.420833333
2024-01-05 08:00:00,2.4013,2.0584749486193483,3.8677523752037555,3.0181999999999998,3.018784535827555,2.971758964447578,0.0896534779966217,0.0404801862677235,0.055008777395118245,0.00887,0.017162075833095362,0.017487596298202207,0.420833333
2024-01-05 09:00:00,2.4055299999999997,2.1939611465400906,4.122322907707321,3.0175,3.018283068193887,2.971265308501602,0.13130995125870742,0.07593905501983249,0.10319405512499692,0.00977,0.014276296630678802,0.01454708128193061,0.420833333
2024-01-05 10:00:00,2.06834,2.1449201328581036,4.03017775079,3.0159000000000002,3.017352746483567,2.9703494790180294,0.16203706020723313,0.10955070056423619,0.14886912972587524,0.00888,0.012169646085081977,0.012400472990424178,0.420833333
2024-01-05 11:00:00,2.2163,2.1727859909364406,4.082536045867561,2.8491999999999997,2.951707897920331,2.905727222983409,0.17074497727868082,0.1334402242970469,0.18133275240790303,0.00683,0.010085111244191123,0.010276399881695718,0.420833333
2024-01-05 12:00:00,2.10311,2.1455853060284302,4.0314275717368995,3.0174000000000003,2.977353319615789,2.9309731492547333,0.18195551243529445,0.15238002046117474,0.20707015944973123,0.005809999999999999,0.008416158247081796,0.008575791136112607,0.420833333
2024-01-05 13:00:00,2.29333,2.2032630916406513,4.139800711010606,3.0175,2.9930261100355144,2.946401794418029,0.135785806067401,0.1459018349204372,0.1982669127458285,0.00411,0.006735084866299166,0.006862832114332177,0.420833333
2024-01-05 14:00:00,2.54028,2.3348305169438204,4.387008102121721,3.0143,3.0013311857138714,2.9545774965274894,0.0861419628509822,0.12257228583964888,0.1665642431082428,0.0027400000000000002,0.005175450863704302,0.005273615863595623,0.420833333
2024-01-05 15:00:00,4.07371,3.013668553919306,5.662504523222986,3.0136,3.0061207860784545,2.9592924861700576,0.03877086531497071,0.08985719985522717,0.12210750888085822,0.00124,0.003639097272232204,0.0037081215935408003,0.420833333
2024-01-05 16:00:00,5.44683,3.9635460789556336,7.447268071633452,3.0123,3.008533078298489,2.961667200544228,0.0,0.05477800905896336,0.07443817789136237,0.00085,0.002550266599569295,0.0025986386017508353,0.420833333
2024-01-05 17:00:00,5.72846,4.652547653398707,8.74186117700921,3.0134000000000003,3.0104330671166677,2.963537592000048,0.0,0.0333933205274404,0.04537839137470712,0.0009,0.001906021986958821,0.0019421743248072667,0.420833333
2024-01-05 18:00:00,3.97961,4.389840732021276,8.248250448434868,3.0136999999999996,3.0117084391749738,2.9647930967577727,0.0,0.020356962127777545,0.02766320270172865,0.00049,0.0013532237077751468,0.001378890883181697,0.420833333
2024-01-05 19:00:00,2.65959,3.7143712576581858,6.979083356749953,3.014,3.012603037487984,2.965673759330645,0.0,0.012409844260059082,0.01686381470418235,0.00115,0.0012738875696487167,0.0012980499424408362,0.420833333
2024-01-05 20:00:00,1.54583,2.867798332511151,5.388423026286966,3.0151999999999997,3.0136168610168332,2.966671789870575,0.0,0.007565187457355387,0.010280380382681632,0.00246,0.0017369318701293578,0.0017698770030912503,0.420833333
2024-01-05 21:00:00,1.53381,2.347025024289414,4.409920858374593,3.0178000000000003,3.015249909128217,2.9682793989287184,0.0,0.00461182751899054,0.006267041156851328,0.0030099999999999997,0.002233922649903552,0.0022762944204912923,0.420833333
2024-01-05 22:00:00,1.1375600000000001,1.8748641466211553,3.5227585650930746,3.0173,3.0160502404200535,2.9690672629391557,0.0,0.0028114244603733283,0.003820462220233853,0.00464,0.0031732268633732335,0.003233414820500357,0.420833333
2024-01-05 23:00:00,0.8072599999999999,1.4580840820904963,2.7396535359999463,3.018,3.016811403559145,2.9698165689446543,0.0,0.0017138775168494488,0.0023289988386748428,0.008060000000000001,0.005080965447637773,0.005177338302051885,0.420833333
2024-01-06 00:00:00,0.64525,1.1407632452816716,2.165520350049932,3.0181,3.017314456408343,2.9654912295185896,0.0,0.0010447999525379312,0.0013694246680932473,0.0077599999999999995,0.006126828932851093,0.008174191474077821,0.420833333
