DateTime,wind_high_frequency_original_gwh,wind_kalman_filtered_gwh,wind_benchmarked_gwh
2024-01-03 23:00:00,0.04872,0.05053715288955444,0.05479421190834899
2024-01-04 00:00:00,0.04775,0.04944908128095144,0.05286252090312316
2024-01-04 01:00:00,0.0494,0.049429920527869944,0.052842037495058704
2024-01-04 02:00:00,0.047979999999999995,0.0488638886582088,0.052236932794087795
2024-01-04 03:00:00,0.04715,0.04819480674444202,0.05152166456794134
2024-01-04 04:00:00,0.04935,0.04864578056383061,0.05200376883230052
2024-01-04 05:00:00,0.052090000000000004,0.0499903632009509,0.053441167180652206
2024-01-04 06:00:00,0.047810000000000005,0.04913917512860347,0.05253122211996838
2024-01-04 07:00:00,0.04432,0.047257826009231195,0.0505200046297215
2024-01-04 08:00:00,0.037840000000000006,0.043581217835416415,0.04658960245831157
2024-01-04 09:00:00,0.03671,0.04089877545083724,0.04372199272820191
2024-01-04 10:00:00,0.04077,0.040848503033968336,0.043668250037362334
2024-01-04 11:00:00,0.03616,0.03901816675882934,0.04171156677656429
2024-01-04 12:00:00,0.0285,0.034911998536868764,0.03732195229147684
2024-01-04 13:00:00,0.02431,0.03077310337770813,0.0328973517488729
2024-01-04 14:00:00,0.02655,0.02912445363814748,0.031134896733292543
2024-01-04 15:00:00,0.0294,0.029232023687249992,0.031249892276625762
2024-01-04 16:00:00,0.03301,0.030706901071724968,0.03282657953848568
2024-01-04 17:00:00,0.03449,0.032183778264870455,0.03440540465457684
2024-01-04 18:00:00,0.02986,0.031276602643407335,0.033435607258747946
2024-01-04 19:00:00,0.026690000000000002,0.02948604707864505,0.031521450746260594
2024-01-04 20:00:00,0.023899999999999998,0.027305320196609868,0.029190189630798887
2024-01-04 21:00:00,0.033030000000000004,0.02954016765896331,0.03157930723690212
2024-01-04 22:00:00,0.0445,0.0353803097267869,0.0378225907143741
2024-01-04 23:00:00,0.047700000000000006,0.04018977147655428,0.04296404664629223
2024-01-05 00:00:00,0.0476,0.04308263727514001,0.04389980416451994
2024-01-05 01:00:00,0.04395,0.043421245450822675,0.04424483486693592
2024-01-05 02:00:00,0.03633,0.040652906880810184,0.041423988029995376
2024-01-05 03:00:00,0.03841,0.03977730249366083,0.040531775678277725
2024-01-05 04:00:00,0.040420000000000005,0.04002820401836312,0.040787436159985646
2024-01-05 05:00:00,0.030809999999999997,0.03642952591488297,0.03712050038293459
2024-01-05 06:00:00,0.01925,0.029722841661106045,0.030286607567743182
2024-01-05 07:00:00,0.01115,0.022472223376667752,0.022898463691458298
2024-01-05 08:00:00,0.00887,0.017162075833095362,0.017487596298202207
2024-01-05 09:00:00,0.00977,0.014276296630678802,0.01454708128193061
2024-01-05 10:00:00,0.00888,0.012169646085081977,0.012400472990424178
2024-01-05 11:00:00,0.00683,0.010085111244191123,0.010276399881695718
2024-01-05 12:00:00,0.005809999999999999,0.008416158247081796,0.008575791136112607
2024-01-05 13:00:00,0.00411,0.006735084866299166,0.006862832114332177
2024-01-05 14:00:00,0.0027400000000000002,0.005175450863704302,0.005273615863595623
2024-01-05 15:00:00,0.00124,0.003639097272232204,0.0037081215935408003
2024-01-05 16:00:00,0.00085,0.002550266599569295,0.0025986386017508353
2024-01-05 17:00:00,0.0009,0.001906021986958821,0.0019421743248072667
2024-01-05 18:00:00,0.00049,0.0013532237077751468,0.001378890883181697
2024-01-05 19:00:00,0.00115,0.0012738875696487167,0.0012980499424408362
2024-01-05 20:00:00,0.00246,0.0017369318701293578,0.0017698770030912503
2024-01-05 21:00:00,0.0030099999999999997,0.002233922649903552,0.0022762944204912923
2024-01-05 22:00:00,0.00464,0.0031732268633732335,0.003233414820500357
2024-01-05 23:00:00,0.008060000000000001,0.005080965447637773,0.005177338302051885
2024-01-06 00:00:00,0.0077599999999999995,0.006126828932851093,0.008174191474077821
2024-01-06 01:00:00,0.00656,0.006295933807434538,0.008399805023794109
2024-01-06 02:00:00,0.00717,0.006637158937829964,0.008855055134771406
2024-01-06 03:00:00,0.00747,0.006962290263643542,0.009288833479254126
2024-01-06 04:00:00,0.00877,0.007667998819530876,0.010230364069375176
2024-01-06 05:00:00,0.0101,0.008617423390559865,0.01149705166892167
2024-01-06 06:00:00,0.009949999999999999,0.009137645578748488,0.012191113119293962
2024-01-06 07:00:00,0.01036,0.00961483832493714,0.01282776625913802
2024-01-06 08:00:00,0.01077,0.010065799815672983,0.013429422615649831
2024-01-06 09:00:00,0.00878,0.009563838735954677,0.012759724469492698
2024-01-06 10:00:00,0.00869,0.009222702401936842,0.01230459282740046
2024-01-06 11:00:00,0.00895,0.009116242601235792,0.012162558048110875
2024-01-06 12:00:00,0.010490000000000001,0.00965254128377509,0.012878068170299307
2024-01-06 13:00:00,0.00975,0.009690588016888527,0.012928828732547883
2024-01-06 14:00:00,0.009779999999999999,0.00972549340032016,0.012975398220740448
2024-01-06 15:00:00,0.00879,0.00936028781266165,0.012488154259199873
2024-01-06 16:00:00,0.00904,0.009235251228969102,0.012321335014274126
2024-01-06 17:00:00,0.0095,0.009338606025991847,0.012459227211018588
2024-01-06 18:00:00,0.011519999999999999,0.010190196499981012,0.01359538813017923
2024-01-06 19:00:00,0.01263,0.011142667004519881,0.014866139503008764
2024-01-06 20:00:00,0.01182,0.011407089815594934,0.015218922763571511
2024-01-06 21:00:00,0.01235,0.01177519082826589,0.015710029695452852
2024-01-06 22:00:00,0.011980000000000001,0.011855145912818502,0.01581670285013403
2024-01-06 23:00:00,0.0134,0.012458238724122874,0.01662132726029326
2024-01-07 00:00:00,0.013380000000000001,0.01281808345239392,0.014596159169581251
2024-01-07 01:00:00,0.01434,0.013412221718837564,0.015272714033493524
2024-01-07 02:00:00,0.015210000000000001,0.014114053151776522,0.016071900849793985
2024-01-07 03:00:00,0.015439999999999999,0.014631687159396115,0.016661339075474495
2024-01-07 04:00:00,0.01564,0.01502532059750518,0.01710957584491419
2024-01-07 05:00:00,0.016239999999999997,0.015499517106911864,0.01764955108806703
2024-01-07 06:00:00,0.01421,0.014996104840546032,0.017076307389421657
2024-01-07 07:00:00,0.01322,0.014302734463146524,0.016286755314060052
2024-01-07 08:00:00,0.013789999999999998,0.014102568977358903,0.01605882363444012
2024-01-07 09:00:00,0.01365,0.0139258913874627,0.015857638002172967
2024-01-07 10:00:00,0.01481,0.014271036960146734,0.016250660854168174
2024-01-07 11:00:00,0.01517,0.014621981526020244,0.016650287113601885
2024-01-07 12:00:00,0.01512,0.014816402063238707,0.01687167692726753
2024-01-07 13:00:00,0.01789,0.01601629843913696,0.018238018358469846
2024-01-07 14:00:00,0.020579999999999998,0.01779791369143339,0.02026677249305271
2024-01-07 15:00:00,0.0195,0.018462388107129787,0.021023420268957753
2024-01-07 16:00:00,0.0176,0.018125721963524438,0.020640053080148022
2024-01-07 17:00:00,0.01671,0.01757304080995023,0.02001070610190766
2024-01-07 18:00:00,0.014070000000000001,0.016205495002409753,0.018453459548420256
2024-01-07 19:00:00,0.01177,0.014473930078106639,0.01648169853270679
2024-01-07 20:00:00,0.0103,0.012844477014622938,0.014626213946239384
2024-01-07 21:00:00,0.01031,0.011855047086826994,0.013499534067231441
2024-01-07 22:00:00,0.00922,0.010826355789247392,0.012328146630755458
2024-01-07 23:00:00,0.01013,0.010554506703893648,0.012018587675653846
2024-01-08 00:00:00,0.009949999999999999,0.010318514417936917,0.00745817663243288
2024-01-08 01:00:00,0.00984,0.010131708034112173,0.007323153803544925
2024-01-08 02:00:00,0.01002,0.01008809853539187,0.0072916330505436505
2024-01-08 03:00:00,0.009380000000000001,0.009811665220470124,0.007091828271844941
2024-01-08 04:00:00,0.00943,0.009662667620826017,0.0069841334651174775
2024-01-08 05:00:00,0.007030000000000001,0.008634905238703118,0.006241271356138117
2024-01-08 06:00:00,0.00633,0.007735097424014452,0.005590894243176415
2024-01-08 07:00:00,0.00504,0.006682963183198552,0.004830416262412534
2024-01-08 08:00:00,0.00357,0.005467699079475044,0.0039520287374729375
2024-01-08 09:00:00,0.00332,0.004629262694819746,0.0033460106229905324
2024-01-08 10:00:00,0.00294,0.003969794466652546,0.0028693499013076993
2024-01-08 11:00:00,0.00354,0.0038020077770698074,0.0027480744233858057
2024-01-08 12:00:00,0.00492,0.004238458752173567,0.0030635392598803825
2024-01-08 13:00:00,0.00626,0.005027644607611677,0.003633959309441343
2024-01-08 14:00:00,0.0062,0.005485318322760573,0.003964763848675074
2024-01-08 15:00:00,0.00579,0.005604262455286708,0.004050736142150707
2024-01-08 16:00:00,0.004940000000000001,0.005344942228912643,0.003863300628245892
2024-01-08 17:00:00,0.0034300000000000003,0.0045973713729314065,0.003322959716430616
2024-01-08 18:00:00,0.0028399999999999996,0.003911314320293718,0.0028270807098942055
2024-01-08 19:00:00,0.00219,0.003239333515648024,0.0023413759532152877
2024-01-08 20:00:00,0.0024300000000000003,0.002923379258682866,0.0021130056122174623
2024-01-08 21:00:00,0.00227,0.0026683077038760715,0.0019286410193501571
2024-01-08 22:00:00,0.0017800000000000001,0.002321522855469213,0.001677986463072769
2024-01-08 23:00:00,0.00164,0.0020554643724813495,0.0014856805670581982
2024-01-09 00:00:00,0.00171,0.0019205991568379773,0.0
2024-01-09 01:00:00,0.00176,0.00185790314056421,0.0
2024-01-09 02:00:00,0.0019,0.0018743372578798039,0.0
2024-01-09 03:00:00,0.0019199999999999998,0.001892163453729393,0.0
2024-01-09 04:00:00,0.0015300000000000001,0.0017507791137624693,0.0
2024-01-09 05:00:00,0.0016200000000000001,0.001699724490524362,0.0
2024-01-09 06:00:00,0.0022,0.0018950261477746254,0.0
2024-01-09 07:00:00,0.00218,0.0020062765779045007,0.0
2024-01-09 08:00:00,0.00217,0.0020701922704784792,0.0
2024-01-09 09:00:00,0.00221,0.002124771558800166,0.0
2024-01-09 10:00:00,0.0018700000000000001,0.0020253117477331438,0.0
2024-01-09 11:00:00,0.0014399999999999999,0.0017968129462224579,0.0
2024-01-09 12:00:00,0.0014299999999999998,0.0016536134992353644,0.0
2024-01-09 13:00:00,0.00216,0.0018513008153947237,0.0
2024-01-09 14:00:00,0.00246,0.0020889297963634264,0.0
2024-01-09 15:00:00,0.00157,0.001886345725573021,0.0
2024-01-09 16:00:00,0.0014399999999999999,0.0017120976197595836,0.0
2024-01-09 17:00:00,0.00157,0.0016566243853023293,0.0
2024-01-09 18:00:00,0.0022,0.001868751815188048,0.0
2024-01-09 19:00:00,0.0020499999999999997,0.0019395089683904474,0.0
2024-01-09 20:00:00,0.0016200000000000001,0.0018147764363135098,0.0
2024-01-09 21:00:00,0.00158,0.0017231224851868613,0.0
2024-01-09 22:00:00,0.0024100000000000002,0.0019912713640147604,0.0
2024-01-09 23:00:00,0.00328,0.0024943758206322697,0.0
2024-01-10 00:00:00,0.00475,0.003374944891115092,0.004562887507212077
2024-01-10 01:00:00,0.00383,0.003552593037430656,0.0048030658015707885
2024-01-10 02:00:00,0.002,0.0029464790312438444,0.003983606487121866
2024-01-10 03:00:00,0.0019,0.002537945962547773,0.0034312743763535575
2024-01-10 04:00:00,0.0014299999999999998,0.0021054169289836076,0.0028464999911622293
2024-01-10 05:00:00,0.00191,0.0020291284652024038,0.0027433588467696036
2024-01-10 06:00:00,0.00216,0.0020802191685223527,0.0028124329026236678
2024-01-10 07:00:00,0.004690000000000001,0.0030990468180744747,0.004189876417740635
2024-01-10 08:00:00,0.007980000000000001,0.005004513360680479,0.006766045736995758
2024-01-10 09:00:00,0.007730000000000001,0.00606851119265605,0.008204558830351186
2024-01-10 10:00:00,0.0077599999999999995,0.0067288484688917,0.009097327395614063
2024-01-10 11:00:00,0.00549,0.006245216641081263,0.008443462607772368
2024-01-10 12:00:00,0.00536,0.005899638507124856,0.007976244860203647
2024-01-10 13:00:00,0.00544,0.005720201056205838,0.007733647446159992
2024-01-10 14:00:00,0.00758,0.006446244624191005,0.00871525017833279
2024-01-10 15:00:00,0.01466,0.009652797826895551,0.01305047401809074
2024-01-10 16:00:00,0.02275,0.014765791050229845,0.01996318330843526
2024-01-10 17:00:00,0.02675,0.019444284848930432,0.026288454267039508
2024-01-10 18:00:00,0.02933,0.02330355142412532,0.031506139240005004
2024-01-10 19:00:00,0.033729999999999996,0.02737391394944125,0.037009223561613534
2024-01-10 20:00:00,0.038740000000000004,0.031811099860160556,0.04300824897162819
2024-01-10 21:00:00,0.03719,0.03391095902095658,0.04584723492275442
2024-01-10 22:00:00,0.037219999999999996,0.035202769583087816,0.047593748263209494
2024-01-10 23:00:00,0.03867,0.036556335435634205,0.049423754061239625
2024-01-11 00:00:00,0.041890000000000004,0.038638535161400256,0.04233588375907659
2024-01-11 01:00:00,0.046009999999999995,0.041516268074709456,0.04548898895829326
2024-01-11 02:00:00,0.04728,0.043766361024762834,0.04795439488485492
2024-01-11 03:00:00,0.04582,0.044568077454331695,0.04883282812328361
2024-01-11 04:00:00,0.04063,0.04303069847286402,0.04714833626609529
2024-01-11 05:00:00,0.04183,0.042561959953455,0.04663474382817786
2024-01-11 06:00:00,0.04179,0.04226059589428164,0.04630454203028277
2024-01-11 07:00:00,0.0384,0.04075346479982321,0.04465319250167995
2024-01-11 08:00:00,0.041960000000000004,0.041224481908720446,0.04516928156891588
2024-01-11 09:00:00,0.03649,0.03937619602328171,0.04314413190750619
2024-01-11 10:00:00,0.03739,0.03860080852654539,0.04229454703600557
2024-01-11 11:00:00,0.037,0.037975871762196564,0.04160980963326169
2024-01-11 12:00:00,0.037399999999999996,0.03775105821967776,0.04136348352478513
2024-01-11 13:00:00,0.03674,0.03735635301796494,0.04093100870478962
2024-01-11 14:00:00,0.03658,0.03705327395823099,0.04059892779672443
2024-01-11 15:00:00,0.045649999999999996,0.04040933439109882,0.044276132012174806
2024-01-11 16:00:00,0.04124,0.04073361644561962,0.044631444844506554
2024-01-11 17:00:00,0.044899999999999995,0.0423601234352654,0.04641359343164451
2024-01-11 18:00:00,0.04751,0.044370574494085296,0.04861642596590011
2024-01-11 19:00:00,0.047009999999999996,0.04540097507482541,0.04974542630272131
2024-01-11 20:00:00,0.04686,0.04597056119379155,0.050369516517906894
2024-01-11 21:00:00,0.0465,0.04617724785805279,0.050595981174399784
2024-01-11 22:00:00,0.046049999999999994,0.04612757179538623,0.05054155157436771
2024-01-11 23:00:00,0.04567,0.04594894116434939,0.05034582765264562
2024-01-12 00:00:00,0.04461,0.045426234329005555,0.052721368436231646
2024-01-12 01:00:00,0.04672,0.04593130518466977,0.0533075501231181
2024-01-12 02:00:00,0.047729999999999995,0.046633494421735665,0.05412250601867358
2024-01-12 03:00:00,0.04862,0.04740900276508544,0.055022555553904555
2024-01-12 04:00:00,0.046310000000000004,0.04697996505030948,0.054524617396188954
2024-01-12 05:00:00,0.04793,0.04735084748729846,0.054955060947054414
2024-01-12 06:00:00,0.04543,0.04660097128810654,0.05408475989826343
2024-01-12 07:00:00,0.039850000000000003,0.043965471737072936,0.05102601763410782
2024-01-12 08:00:00,0.03676,0.041152540572412744,0.04776134948566051
2024-01-12 09:00:00,0.03401,0.038364176992049664,0.044525194302957524
2024-01-12 10:00:00,0.02594,0.033513924859857186,0.038896025752073245
2024-01-12 11:00:00,0.030989999999999997,0.032528614368800154,0.037752481318104325
2024-01-12 12:00:00,0.03381,0.033028852202973386,0.038333053834201034
2024-01-12 13:00:00,0.03332,0.033142512868320886,0.03846496760392037
2024-01-12 14:00:00,0.02895,0.031505805302754965,0.036565416301437184
2024-01-12 15:00:00,0.02528,0.02907532435712568,0.03374461719042782
2024-01-12 16:00:00,0.022690000000000002,0.026582569054484095,0.030851542898156534
2024-01-12 17:00:00,0.02917,0.027592671572213838,0.03202386078411415
2024-01-12 18:00:00,0.02757,0.02758382085787351,0.03201358870722834
2024-01-12 19:00:00,0.03075,0.028819859844184576,0.03344812687138434
2024-01-12 20:00:00,0.027010000000000003,0.028113311911565533,0.03262811230439037
2024-01-12 21:00:00,0.02797,0.02805736463191199,0.032563180284662374
2024-01-12 22:00:00,0.02518,0.026934075423302287,0.03125949872042272
2024-01-12 23:00:00,0.02284,0.02533579667502499,0.029404547633316593
2024-01-13 00:00:00,0.015,0.021300823582398633,0.015569709939552144
2024-01-13 01:00:00,0.010490000000000001,0.017080405588929978,0.012484820581740087
2024-01-13 02:00:00,0.00801,0.013539426248752342,0.009896562854744526
2024-01-13 03:00:00,0.00367,0.009686518668865211,0.007080303041564604
2024-01-13 04:00:00,0.0020800000000000003,0.0067170235131028735,0.004909768270302088
2024-01-13 05:00:00,0.00226,0.004977054112192652,0.0036379480155090183
2024-01-13 06:00:00,0.00165,0.003678211435377246,0.002688566708401356
2024-01-13 07:00:00,0.00164,0.0028825177353741308,0.0021069591446443085
2024-01-13 08:00:00,0.0020099999999999996,0.0025418971043993646,0.0018579845262128112
2024-01-13 09:00:00,0.00249,0.0025216370870614993,0.0018431755873893605
2024-01-13 10:00:00,0.00214,0.002372650470368236,0.0017342747086127226
2024-01-13 11:00:00,0.00171,0.0021139595438900826,0.0015451861189777621
2024-01-13 12:00:00,0.0018700000000000001,0.002018720615896803,0.0014755717926549733
2024-01-13 13:00:00,0.00298,0.002393992747432175,0.0017498747187273391
2024-01-13 14:00:00,0.0025800000000000003,0.0024666077845447074,0.001802952246960857
2024-01-13 15:00:00,0.00354,0.002885647442867536,0.002109246785668115
2024-01-13 16:00:00,0.00323,0.003020078618914564,0.002207508451926627
2024-01-13 17:00:00,0.0042699999999999995,0.0035080331810205287,0.0025641759284813315
2024-01-13 18:00:00,0.00521,0.004172460949391702,0.0030498354425046
2024-01-13 19:00:00,0.00653,0.005092816383337714,0.0037225637570882197
2024-01-13 20:00:00,0.00549,0.005247872181787858,0.0038359008680677827
2024-01-13 21:00:00,0.00556,0.005369723199909121,0.003924967142930265
2024-01-13 22:00:00,0.00595,0.005596256417256526,0.0040905502468947105
2024-01-13 23:00:00,0.00567,0.005625045042021444,0.004111593120444387
2024-01-14 00:00:00,0.006059999999999999,0.005794846326540584,0.006981799337528311
2024-01-14 01:00:00,0.006719999999999999,0.0061560154068083265,0.0074169463463109216
2024-01-14 02:00:00,0.00835,0.00701252110999775,0.0084488893201442
2024-01-14 03:00:00,0.00872,0.007679100725871428,0.00925200382193894
2024-01-14 04:00:00,0.009810000000000001,0.008510978664703371,0.010254274549229917
2024-01-14 05:00:00,0.00872,0.008592578128220748,0.010352587955354079
2024-01-14 06:00:00,0.01266,0.01018045164441001,0.012265704134575901
2024-01-14 07:00:00,0.013210000000000001,0.011363151583462988,0.013690655407771157
2024-01-14 08:00:00,0.01411,0.012435488801263701,0.014982638465640696
2024-01-14 09:00:00,0.01433,0.013175083624084826,0.01587372381165962
2024-01-14 10:00:00,0.009970000000000001,0.011923856786965531,0.014366209339276318
2024-01-14 11:00:00,0.00937,0.010926861224666294,0.013165000098489607
2024-01-14 12:00:00,0.00826,0.00988575006297918,0.011910639100913372
2024-01-14 13:00:00,0.00902,0.00954777145147054,0.011503432643147226
2024-01-14 14:00:00,0.03637,0.020018853060409916,0.024119296208961805
2024-01-14 15:00:00,0.04734,0.03068470652357998,0.03696982656768318
2024-01-14 16:00:00,0.049229999999999996,0.037924570321697215,0.04569262496839002
2024-01-14 17:00:00,0.04071,0.03901196920895594,0.04700275476353582
2024-01-14 18:00:00,0.0355,0.03764093785977015,0.04535089633173676
2024-01-14 19:00:00,0.043840000000000004,0.04006097859023331,0.04826663176571261
2024-01-14 20:00:00,0.04258,0.041044374832220024,0.049451456149990886
2024-01-14 21:00:00,0.03513,0.03873547266840529,0.0466696236924315
2024-01-14 22:00:00,0.037020000000000004,0.03806577237574405,0.04586274930851042
2024-01-14 23:00:00,0.04718,0.041623859321553255,0.050149635911066616
2024-01-15 00:00:00,0.04373,0.04244607179670316,0.0484303001742416
2024-01-15 01:00:00,0.031059999999999997,0.03800108368645688,0.043358638667348466
2024-01-15 02:00:00,0.02152,0.03156706303927576,0.036017522326531916
2024-01-15 03:00:00,0.02718,0.029854405382038082,0.03406340688251628
2024-01-15 04:00:00,0.01504,0.02407103628343512,0.027464673722819518
2024-01-15 05:00:00,0.00792,0.017765862248891224,0.02027056934005511
2024-01-15 06:00:00,0.00736,0.013703536382776896,0.01563551943381658
2024-01-15 07:00:00,0.00799,0.011473039180374183,0.013090557215226548
2024-01-15 08:00:00,0.0086,0.010351438577018363,0.01181082857140062
2024-01-15 09:00:00,0.00787,0.009382714229579522,0.010705529330583632
2024-01-15 10:00:00,0.00844,0.009014689715360819,0.010285619149484714
2024-01-15 11:00:00,0.01392,0.010929664983530417,0.01247057580478835
2024-01-15 12:00:00,0.013519999999999999,0.011940901216301737,0.013624380437988547
2024-01-15 13:00:00,0.01409,0.012779884028973752,0.014581646628682101
2024-01-15 14:00:00,0.02009,0.01563366706810245,0.017837768181675782
2024-01-15 15:00:00,0.02591,0.019645426216893608,0.022415122258945343
2024-01-15 16:00:00,0.02505,0.02175530806515427,0.024822464255935137
2024-01-15 17:00:00,0.023829999999999997,0.022565243321796803,0.02574658764216439
2024-01-15 18:00:00,0.01812,0.020829872768603937,0.023766557141174708
2024-01-15 19:00:00,0.01447,0.018347053465873998,0.020933699375548637
2024-01-15 20:00:00,0.01074,0.015377349531668322,0.017545313904896484
2024-01-15 21:00:00,0.0077800000000000005,0.012411433898901193,0.014161250826589564
2024-01-15 22:00:00,0.00637,0.010052929374344249,0.011470234267185082
2024-01-15 23:00:00,0.00561,0.00831846215893969,0.009491234460400884
2024-01-16 00:00:00,0.00425,0.00673018252691505,0.008197530588063271
2024-01-16 01:00:00,0.00281,0.005199789514007994,0.006333473634943096
2024-01-16 02:00:00,0.00526,0.005223294977448345,0.006362103877104925
2024-01-16 03:00:00,0.0075899999999999995,0.006147228698711925,0.007487478250104738
2024-01-16 04:00:00,0.00535,0.005836000019480542,0.007108393937357094
2024-01-16 05:00:00,0.00624,0.00599371684596926,0.007300496975309345
2024-01-16 06:00:00,0.0079,0.006737907301265958,0.008206939556360076
2024-01-16 07:00:00,0.01086,0.00834712366335768,0.010167005319554985
2024-01-16 08:00:00,0.01351,0.01036264967977467,0.01262196640040832
2024-01-16 09:00:00,0.01117,0.010677829720642164,0.013005863570422015
2024-01-16 10:00:00,0.01071,0.010690388618197183,0.013021160621645796
2024-01-16 11:00:00,0.01128,0.010920565946126755,0.013301522362034766
2024-01-16 12:00:00,0.008289999999999999,0.009893624033013415,0.012050681435916585
2024-01-16 13:00:00,0.00552,0.008186212805283316,0.009971011871273168
2024-01-16 14:00:00,0.0054,0.00709850819448978,0.008646160460171163
