DateTime,Water_ENTSOE,Water_Benchmarked,Nuclear_ENTSOE,Nuclear_Benchmarked,Solar_ENTSOE,Solar_Benchmarked,Wind_ENTSOE,Wind_Benchmarked,Thermische,Source_Hourly,Hourly_Columns,Source_Daily,Daily_Columns,Variable,Sum_ENTSOE,Sum_Benchmarked
2024-01-01 11:00:00,0.51376,1.9006062025673751,3.0148,2.9610382768704064,0.8786596543234862,0.9016262935406053,0.02422,0.029474174038213515,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.431439654323486,6.213578280016601
2024-01-01 12:00:00,0.6219,2.0535844828496876,3.014,2.960234885298352,0.6289232413131003,0.6592447446275405,0.02052,0.025499206282384362,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.2853432413131,6.119396652057964
2024-01-01 13:00:00,0.6159600000000001,2.0452606428107813,3.0139,2.960132980992109,0.5543480993977316,0.5868648073832112,0.01811,0.022909929366574832,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.202318099397732,6.036001693552676
2024-01-01 14:00:00,0.5955400000000001,2.016468869191803,3.014,2.9602320176840915,0.3954847470590794,0.43267482626083087,0.01661,0.021298055766528,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.021634747059079,5.851507101903254
2024-01-01 15:00:00,0.83189,2.350693788089952,3.0136,2.9598321901961873,0.12853392080987702,0.17357446099692253,0.02067,0.02565921842973368,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.994693920809877,5.930592990712796
2024-01-01 16:00:00,1.1378300000000001,2.7833886391055795,3.0139,2.9601323220294384,0.0,0.04880709777545945,0.02607,0.03145921888743219,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.1778,6.24462061079791
2024-01-01 17:00:00,1.43355,3.201835880097744,3.0179,2.964129908492067,0.0,0.04877202110617598,0.03058,0.03630143906194682,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.48203,6.671872581757934
2024-01-01 18:00:00,1.09331,2.7216743778333536,3.0191,2.965331409542205,0.0,0.04870168144807823,0.03351,0.039442984798604065,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.145919999999999,6.19598378662224
2024-01-01 19:00:00,1.03043,2.634407488703916,3.0214000000000003,2.9676345992109816,0.0,0.04856090897211732,0.04194,0.04848718713837825,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.093770000000001,6.119923517025393
2024-01-01 20:00:00,0.8406300000000001,2.369343676649902,3.0224,2.9686442743186885,0.0,0.0482793174403128,0.03857,0.04484118926638851,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.9016,5.851941790675292
2024-01-01 21:00:00,0.75208,2.2506527243558905,3.0254000000000003,2.9716627469091716,0.0,0.047716111086762415,0.046009999999999995,0.052783684286609164,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.82349,5.743648599638434
2024-01-01 22:00:00,0.62736,2.08731651880039,3.0336,2.9798977199323065,0.0,0.04658968673469094,0.05119,0.05824733525345669,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.71215,5.592884593720845
2024-01-01 23:00:00,0.58038,2.04684765076801,3.0295,2.975886162405459,0.0,0.04433683220806267,0.05261,0.059569815748997584,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.66249,5.547473794130529
2024-01-02 00:00:00,0.59756,2.1230207670458885,3.0236,2.9701609758685503,0.0,0.03983112024356347,0.05066,0.057068569295223755,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.6718200000000003,5.610914765453225
2024-01-02 01:00:00,0.52621,2.0481016815317687,3.0234,2.9700459020566377,0.0,0.03757826447795519,0.05158,0.057853867264909396,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.60119,5.534413048331271
2024-01-02 02:00:00,0.51685,2.047841830295635,3.0234,2.9700882746902146,0.0,0.03645183702843389,0.05175,0.05793495038922068,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.5920000000000005,5.533150225403504
2024-01-02 03:00:00,0.52726,2.0690435890961103,3.0239000000000003,2.9706090094957114,0.0,0.03588862417023886,0.055,0.06137585628669049,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.6061600000000005,5.557750412048751
2024-01-02 04:00:00,0.60585,2.183383754195985,3.0181999999999998,2.964924742552509,0.0,0.035607019474272555,0.05804,0.06461653507104863,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.6820899999999996,5.669365384293815
2024-01-02 05:00:00,0.75973,2.402534702226408,3.0175,2.9642306677405617,0.0,0.03546622059255179,0.05901,0.0656459732184381,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.83624,5.88871089677796
2024-01-02 06:00:00,1.01181,2.75969343739392,3.0159000000000002,2.9626347535755233,0.0,0.03539582808421625,0.05804,0.06459749030989308,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.085750000000001,6.243154842363554
2024-01-02 07:00:00,1.02011,2.7718318603221848,3.0101999999999998,2.9569412076977404,0.02433646964198919,0.0589806741002995,0.06049,0.06722650696044005,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.115136469641989,6.275813582080664
2024-01-02 08:00:00,1.10944,2.8983140210621965,3.0083,2.9550435610138175,0.10340828638625771,0.13570713246914953,0.05799,0.06453900154583599,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.279138286386258,6.474437049091
2024-01-02 09:00:00,1.26136,3.11317383105418,3.0108,2.957541592131607,0.22109710498517587,0.2499225841150549,0.05725,0.06374316491252055,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.550507104985176,6.805214505213362
2024-01-02 10:00:00,1.33278,3.2141853779410035,3.01,2.95674238922236,0.36418959843940063,0.3887983259856954,0.05697,0.06344191950954207,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.7639395984394,7.044001345658601
2024-01-02 11:00:00,1.4204299999999999,3.3381141839672086,3.0099,2.956642382172865,0.44471188526248867,0.4669482132477024,0.055189999999999996,0.061529298757545765,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.930231885262488,7.244067411145322
2024-01-02 12:00:00,1.4351099999999999,3.358876420676376,3.008,2.9547437772796328,0.39652762144353676,0.4201819373352596,0.05767,0.0641935179881192,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.897307621443536,7.218828986279388
2024-01-02 13:00:00,1.69143,3.721219529171748,3.0068,2.953544160306929,0.21125567047785535,0.24036483976325068,0.05475,0.061056110844716835,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.964235670477856,7.397017973086645
2024-01-02 14:00:00,1.8848600000000002,3.9946511713909327,3.0061,2.9528433619812557,0.09898070140790571,0.13139722437365087,0.05226,0.058380492914780334,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.042200701407906,7.55810558366062
2024-01-02 15:00:00,2.2184099999999995,4.466149049774497,3.007,2.9537396752863785,0.02958545465391432,0.06404949912384257,0.0533,0.05949697015055349,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.308295454653915,7.964268527335272
2024-01-02 16:00:00,2.40716,4.732932158664562,3.006,2.9527348196479086,0.0,0.03534440701193251,0.05534,0.061686968627345955,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.4685,8.203531686951749
2024-01-02 17:00:00,2.21536,4.461717198802897,3.0079000000000002,2.954621586816949,0.0,0.03536330305051765,0.05575,0.06212405618014225,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.2790099999999995,7.934659477850506
2024-01-02 18:00:00,1.4666299999999999,3.403127686923452,3.009,2.955697554528574,0.0,0.035401146691470924,0.05784,0.06436267919016063,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.5334699999999994,6.879422400333658
2024-01-02 19:00:00,0.8461999999999998,2.5257449492060307,3.0078,2.95445255567271,0.0,0.035476859755268944,0.054740000000000004,0.0610185520232312,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.90874,5.99752624965724
2024-01-02 20:00:00,0.70259,2.3220856736013653,3.0071999999999997,2.9537609339339106,0.0,0.03562829877381072,0.06024,0.06690036663789897,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.7700299999999998,5.799208605946986
2024-01-02 21:00:00,0.607,2.1856611101593155,3.0061,2.9524776000170676,0.0,0.035931183256367134,0.05972,0.06628731432033036,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.67282,5.661190540753081
2024-01-02 22:00:00,0.52825,2.0717464521888567,3.0079000000000002,2.953907324190707,0.0,0.036536955444216423,0.056119999999999996,0.062310836169526665,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.59227,5.545334900993306
2024-01-02 23:00:00,0.5426,2.086849563307494,3.0065999999999997,2.951871192119888,0.0,0.037748501431283256,0.056600000000000004,0.06260900143188575,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.6058,5.559911591290551
2024-01-03 00:00:00,0.5173300000000001,2.04076212430342,3.0089,2.9526945083054263,0.0,0.040171594211100996,0.05093,0.05608229361701982,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.57716,5.510543853436967
2024-01-03 01:00:00,0.5251600000000001,2.0466483519763243,3.0058000000000002,2.948860000125347,0.0,0.04138314111102697,0.047240000000000004,0.051900357819259106,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.5782000000000003,5.5096251840319574
2024-01-03 02:00:00,0.49738000000000004,2.004786426424838,3.0076,2.950289725170458,0.0,0.04198891558102409,0.04529,0.04969658159245634,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.5502700000000003,5.467594981768777
2024-01-03 03:00:00,0.48685999999999996,1.988619374220371,3.0078,2.9503052205254865,0.0,0.04229180485609101,0.043429999999999996,0.04764388060477098,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.53809,5.44969361320672
2024-01-03 04:00:00,0.4851,1.9854835056075357,3.0059,2.948314775048663,0.0,0.042443253573761205,0.04803,0.05255876716918381,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.53903,5.449633634399143
2024-01-03 05:00:00,0.6726099999999999,2.250229369318866,3.004,2.9463704149995995,0.0,0.04251898609286962,0.05009,0.05475836268884576,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.7267,5.714710466100181
2024-01-03 06:00:00,0.87686,2.5388012310430517,3.0061999999999998,2.948545405416068,0.0,0.04255686867297058,0.047979999999999995,0.05248465464055352,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.9310399999999994,6.003221492772643
2024-01-03 07:00:00,1.25458,3.072676329136215,3.0057,2.948034367052403,0.039714612143478066,0.08112129643247162,0.04707,0.05150358263493366,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.347064612143478,6.5741689082560235
2024-01-03 08:00:00,1.04516,2.7765922176562614,3.0061999999999998,2.9485282179537213,0.3279956825672487,0.36092521377347253,0.05037,0.05504728459049722,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.429725682567248,6.561926266973952
2024-01-03 09:00:00,0.812,2.4469676860209195,3.0113000000000003,2.953620861978348,0.6211533170159289,0.645457488430184,0.05021,0.054874531846725395,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.494663317015929,6.521753901276178
2024-01-03 10:00:00,0.74148,2.34726404259787,3.0144,2.9567168741445244,0.8871139067698663,0.903591179871608,0.04814,0.052650162603666825,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.691133906769867,6.681055592217669
2024-01-03 11:00:00,0.6316999999999999,2.1920620363045584,3.0088000000000004,2.951121701770192,0.9285038183083858,0.9437644934564511,0.04711,0.05154333584050336,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.616113818308386,6.5593249003717045
2024-01-03 12:00:00,0.61966,2.175022269983331,3.0046,2.946926123282777,0.8021110253831942,0.8210945617411276,0.04995,0.05459438832480728,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.476321025383194,6.418470676332043
2024-01-03 13:00:00,0.76156,2.3755809661832807,3.005,2.9473275690089094,0.6879365306729663,0.7102843307053143,0.05219,0.057000837814868914,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.506686530672967,6.511027036712373
2024-01-03 14:00:00,0.85559,2.5084355476848756,3.0037,2.946032624602752,0.33046428352048335,0.36334142631110705,0.053399999999999996,0.05830064366522917,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.243154283520483,6.296943575263965
2024-01-03 15:00:00,1.47591,3.385201690715344,3.0028,2.9451413374496087,0.08482394473707615,0.12494370796257684,0.05751,0.06271597165486105,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.621043944737076,6.93883604078239
2024-01-03 16:00:00,1.73346,3.749008190203697,3.005,2.9473552227741444,0.0,0.04263921497040003,0.0528,0.0576551110985815,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.79126,7.2174910720468235
2024-01-03 17:00:00,2.35908,4.632855897696021,3.005,2.9473869958329386,0.0,0.04268379943010011,0.04739,0.05184160266365831,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.41147,8.095601628622717
2024-01-03 18:00:00,2.01803,4.149641313000393,3.0054000000000003,2.9478501980389495,0.0,0.04277294061940796,0.046490000000000004,0.05087228927180899,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.069920000000001,7.61197007393056
2024-01-03 19:00:00,1.40436,3.2799469556296503,3.0065999999999997,2.949176250101609,0.0,0.04295120913297748,0.04865,0.053188149459050864,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.45961,6.746095897323287
2024-01-03 20:00:00,0.9404899999999999,2.6198229447019004,3.0116,2.954426013329383,0.0,0.04330773922759346,0.04944,0.0540273634470053,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.00153,6.092417393705882
2024-01-03 21:00:00,0.77376,2.375362080170319,3.0095,2.952836455705494,0.0,0.04402079595056387,0.05298,0.05781154699066556,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.83624,5.850864211817042
2024-01-03 22:00:00,0.57565,2.0777752815006623,3.0098000000000003,2.9541532826570647,0.0,0.045446907663373934,0.05331,0.05812795220477341,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.6387600000000004,5.556336757025875
2024-01-03 23:00:00,0.53161,1.9804541679203056,3.0116,2.9579858547261337,0.0,0.04829913022242871,0.04872,0.05312034775627401,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.59193,5.460692833625142
2024-01-04 00:00:00,0.5151300000000001,1.8870279048247451,3.0119000000000002,2.962353975621894,0.0,0.05400357490725553,0.04775,0.051925673682826134,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.5747800000000005,5.376144462036721
2024-01-04 01:00:00,0.48844000000000004,1.8142332854330006,3.0138000000000003,2.966286457551398,0.0,0.05685579593804838,0.0494,0.05362210545855936,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.5516400000000004,5.311830977381006
2024-01-04 02:00:00,0.47581,1.7788467209792989,3.0138000000000003,2.967303555236377,0.0,0.058281903830203714,0.047979999999999995,0.0520583725074424,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.5375900000000002,5.277323885553322
2024-01-04 03:00:00,0.49503,1.797250498637824,3.0113000000000003,2.9653143587000383,0.0,0.058994952529799104,0.04715,0.051147582390330265,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.55348,5.293540725257992
2024-01-04 04:00:00,0.5435099999999999,1.8614002120006417,3.0113000000000003,2.965568632375082,0.0,0.05935146638663233,0.04935,0.053501651461472476,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.6041600000000003,5.360655295223828
2024-01-04 05:00:00,0.69761,2.0770491528116795,3.0109,2.9652961288058255,0.0,0.059529702329119985,0.052090000000000004,0.05644064473911193,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.7606,5.579148961685737
2024-01-04 06:00:00,1.49356,3.2011327625433674,3.0031,2.9575667295890957,0.0,0.05961877832850592,0.047810000000000005,0.051839981483310336,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.5444700000000005,6.690991584944279
2024-01-04 07:00:00,2.43424,4.530359023492759,2.9294000000000002,2.8839649825617366,0.023324490552560508,0.08230107334880213,0.04432,0.04808925950834406,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.431284490552561,7.965547671911641
2024-01-04 08:00:00,1.77238,3.5944593627770614,2.9215999999999998,2.8761878973303174,0.133964134820567,0.1897056566925731,0.037840000000000006,0.04112678552373194,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.865784134820567,7.122313035323684
2024-01-04 09:00:00,2.09488,4.0502181821656205,2.9258,2.8803920296721772,0.3159088973318194,0.3663048418309805,0.03671,0.039912466551279564,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.3732988973318205,7.757660853220058
2024-01-04 10:00:00,1.3474499999999998,2.9935594036625175,2.925,2.8795966733443894,0.5948739876170233,0.6370621552373343,0.04077,0.04427426083582427,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.908093987617023,6.975325826080066
2024-01-04 11:00:00,1.5611300000000001,3.295589269420031,2.9221,2.8767011736891193,0.935721116786365,0.9678760816481569,0.03616,0.0393214093551967,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.455111116786365,7.600321267112504
2024-01-04 12:00:00,1.7665600000000001,3.58597329147496,2.9192,2.8738045788928255,0.9988376058142234,1.0291322956850881,0.0285,0.03109182715594279,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.713097605814224,7.940835326208816
2024-01-04 13:00:00,2.54438,4.685512960464404,2.9205,2.875103495438947,0.904285696891344,0.9373574331940235,0.02431,0.026590398487835877,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6.393475696891343,8.94539762058521
2024-01-04 14:00:00,3.96914,6.699589146066255,2.9215,2.8761020267350275,0.5111309453400409,0.5557627846487415,0.02655,0.028997322919355743,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7.42832094534004,10.581284613369379
2024-01-04 15:00:00,4.78506,7.8529884300943475,2.9203,2.874901603151975,0.1234057418620513,0.17942334325176035,0.0294,0.03205997117593976,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7.8581657418620505,11.360206680674022
2024-01-04 16:00:00,5.72476,9.18135981617818,2.9224,2.87699651089431,0.0,0.05959332401904385,0.03301,0.035939852306606,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8.68017,12.57472283639814
2024-01-04 17:00:00,5.53748,8.916581780304407,2.9255,2.8800872254255347,0.0,0.059478756387161456,0.03449,0.03753276429065524,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8.49747,12.314513859407757
2024-01-04 18:00:00,5.46021,8.807284798919085,2.9353000000000002,2.889865360844639,0.0,0.05924955584119808,0.02986,0.03256416141487832,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,8.42537,12.209797210019799
2024-01-04 19:00:00,4.90076,8.016298007556868,2.9478,2.902328012375136,0.0,0.05879112210817197,0.026690000000000002,0.029169837973640155,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,7.87525,11.427420313013815
2024-01-04 20:00:00,3.28268,5.728668424122105,2.9519,2.9063721549246635,0.0,0.057874238321570105,0.023899999999999998,0.02619518645419095,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,6.2584800000000005,9.13994333682253
2024-01-04 21:00:00,2.34681,4.405170051932247,2.9947,2.949029226115848,0.0,0.05604046258809158,0.033030000000000004,0.036049789371636394,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.37454,7.867122863007824
2024-01-04 22:00:00,1.4163,3.08872503526293,3.0198,2.9738979346438654,0.0,0.05237290704099709,0.0445,0.04846405854051872,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.4806,6.584293268488312
2024-01-04 23:00:00,0.9664599999999999,2.4507224788757775,3.0213,2.9749792760797575,0.0,0.045037793906739426,0.047700000000000006,0.05208463641137104,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.03546,5.943657518273645
2024-01-05 00:00:00,0.6307299999999999,1.9719344441348605,3.0231999999999997,2.976042950388704,0.0,0.030367566618189738,0.0476,0.05234242118797497,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.7015299999999995,5.451520715329728
2024-01-05 01:00:00,0.5967899999999999,1.921860924158727,3.0221999999999998,2.974626546253386,0.0,0.023032453194245996,0.04395,0.04860360042271769,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.66294,5.388956857029077
2024-01-05 02:00:00,0.56123,1.8705447648820264,3.0221999999999998,2.974417892947555,0.0,0.019364896922936286,0.03633,0.04050824623209204,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.61976,5.3256691339846105
2024-01-05 03:00:00,0.59274,1.9145645382369385,3.0225,2.974613295195798,0.0,0.01753111966860578,0.03841,0.042788577666439086,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.65365,5.370330863767781
2024-01-05 04:00:00,0.6374599999999999,1.9775202257421078,3.0206,2.97266284433707,0.0,0.01661423280408919,0.040420000000000005,0.04497087730022537,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,3.69848,5.432601513183493
2024-01-05 05:00:00,1.2713900000000002,2.8735322035371684,3.0187,2.970738473743243,0.0,0.016155792897128256,0.030809999999999997,0.034657645287375756,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.3209,6.315917448464915
2024-01-05 06:00:00,1.8917799999999998,3.7504690487098915,3.0188,2.970825337312215,0.0,0.015926579994242497,0.01925,0.022243695639105082,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,4.92983,7.180297994655454
2024-01-05 07:00:00,2.6613499999999997,4.83832398793634,3.0191999999999997,2.9712184452722274,0.022593203128686075,0.03774006955211047,0.01115,0.01354419528584705,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.714293203128685,8.281660031046524
2024-01-05 08:00:00,2.4013,4.470692643415528,3.0181999999999998,2.9702160653422243,0.0896534779966217,0.10276888927173432,0.00887,0.01109607221422444,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.518023477996621,7.97560700324371
2024-01-05 09:00:00,2.4055299999999997,4.476663518758062,3.0175,2.969515023227908,0.13130995125870742,0.14317046019503293,0.00977,0.012063717736338953,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.564109951258707,8.02224605291734
2024-01-05 10:00:00,2.06834,3.9999960729797035,3.0159000000000002,2.9679155645448034,0.16203706020723313,0.1729788179193549,0.00888,0.011107897570373462,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.2551570602072335,7.5728316860142355
2024-01-05 11:00:00,2.2163,4.209152435627797,2.8491999999999997,2.801365341499837,0.17074497727868082,0.18142352028179803,0.00683,0.008905643759007575,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.243074977278681,7.6216802741684395
2024-01-05 12:00:00,2.10311,4.049137750553579,3.0174000000000003,2.96941307961884,0.18195551243529445,0.19230104858903085,0.005809999999999999,0.007809912125864829,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.308275512435295,7.639495123887315
2024-01-05 13:00:00,2.29333,4.318028488175787,3.0175,2.969512193292477,0.135785806067401,0.14748994453271164,0.00411,0.005983599132704248,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.450725806067401,7.86184755813368
2024-01-05 14:00:00,2.54028,4.667105160820141,3.0143,2.9663136401524763,0.0861419628509822,0.09930907743039442,0.0027400000000000002,0.004511866751533428,0.420833333,ENTSO-E,Solar,SFOE,Photovoltaik,Solar,5.643461962850982,8.158073078154544
