DateTime,solar_high_frequency_original_gwh,solar_kalman_filtered_gwh,solar_benchmarked_gwh
2024-01-06 03:00:00,0.0,0.0002366972607557968,0.0003102403163033452
2024-01-06 04:00:00,0.0,0.0001442934424264569,0.00018912615666079772
2024-01-06 05:00:00,0.0,8.79629847037312e-05,0.00011529353618344969
2024-01-06 06:00:00,0.0,5.36232731569383e-05,7.028429975196405e-05
2024-01-06 07:00:00,0.01967479267726086,0.007713496341551196,0.010110119302464013
2024-01-06 08:00:00,0.0962313711964497,0.0422698304574329,0.05540328404870057
2024-01-06 09:00:00,0.22769743940416276,0.11465858153822833,0.15028359217055995
2024-01-06 10:00:00,0.2890136343884482,0.1827247373396516,0.23949825244148232
2024-01-06 11:00:00,0.30239773229708233,0.22944366281290984,0.3007329881959014
2024-01-06 12:00:00,0.28444572487676334,0.25091581899443394,0.3288766536705248
2024-01-06 13:00:00,0.21134357168771506,0.23546728047169055,0.3086281748228331
2024-01-06 14:00:00,0.1240489871252523,0.19197089312831803,0.25161723635919386
2024-01-06 15:00:00,0.048713417526832434,0.13604486463296997,0.1783147033489475
2024-01-06 16:00:00,0.0,0.08293455437401726,0.10870274670401721
2024-01-06 17:00:00,0.0,0.050557882708568876,0.06626647673509124
2024-01-06 18:00:00,0.0,0.03082068172026271,0.04039682594993808
2024-01-06 19:00:00,0.0,0.01878865116202223,0.024626381652269443
2024-01-06 20:00:00,0.0,0.0114537833942873,0.01501253276766816
2024-01-06 21:00:00,0.0,0.006982361475124199,0.009151817074983923
2024-01-06 22:00:00,0.0,0.004256529924742147,0.0055790556510456665
2024-01-06 23:00:00,0.0,0.002594830855545633,0.003401058139868827
2024-01-07 00:00:00,0.0,0.001581839500235526,0.0018281351384106966
2024-01-07 01:00:00,0.0,0.0009643080199843011,0.001114452746515726
2024-01-07 02:00:00,0.0,0.0005878535447291513,0.0006793835412496863
2024-01-07 03:00:00,0.0,0.0003583624556562894,0.00041416022129606844
2024-01-07 04:00:00,0.0,0.00021846198049749977,0.0002524769566664676
2024-01-07 05:00:00,0.0,0.00013317700046308514,0.0001539129312034837
2024-01-07 06:00:00,0.0,8.118627054444177e-05,9.382713854137071e-05
2024-01-07 07:00:00,0.021214546508526756,0.008331400801475333,0.009628616907778765
2024-01-07 08:00:00,0.10199992615166702,0.0448984881095371,0.051889274330511
2024-01-07 09:00:00,0.2245998633491297,0.11505178510228734,0.13296558282370047
2024-01-07 10:00:00,0.31888307158867485,0.19462511479010258,0.22492864232561227
2024-01-07 11:00:00,0.3739862961378024,0.2646456041006564,0.3058514647094727
2024-01-07 12:00:00,0.33898983567922186,0.2936687150850614,0.33939353330030275
2024-01-07 13:00:00,0.24490637262395393,0.274632471827739,0.3173933081214124
2024-01-07 14:00:00,0.13973953834087546,0.22197186189912743,0.2565333337647853
2024-01-07 15:00:00,0.05335660491171133,0.1561464546913316,0.18045877632779705
2024-01-07 16:00:00,0.0,0.09518872080798774,0.11000979888511929
2024-01-07 17:00:00,0.0,0.05802816712664082,0.06706327116372136
2024-01-07 18:00:00,0.0,0.0353746552269541,0.040882561233253754
2024-01-07 19:00:00,0.0,0.02156480713400591,0.024922491611099593
2024-01-07 20:00:00,0.0,0.013146160824559194,0.01519304489172033
2024-01-07 21:00:00,0.0,0.00801405472125228,0.009261859395271153
2024-01-07 22:00:00,0.0,0.004885462298258434,0.005646138747639764
2024-01-07 23:00:00,0.0,0.0029782354498291965,0.003441952786918314
2024-01-08 00:00:00,0.0,0.0018155674638572579,0.0011454313854150427
2024-01-08 01:00:00,0.0,0.001106791343849634,0.0006982684849714489
2024-01-08 02:00:00,0.0,0.0006747130598044186,0.00042567270577071725
2024-01-08 03:00:00,0.0,0.0004113130407103081,0.00025949510301266496
2024-01-08 04:00:00,0.0,0.0002507412817937744,0.0001581912760077789
2024-01-08 05:00:00,0.0,0.00015285484332568444,9.643526800483764e-05
2024-01-08 06:00:00,0.0,9.318211568901553e-05,5.878807700310572e-05
2024-01-08 07:00:00,0.02087528227654248,0.008206268856252908,0.0051772892454990055
2024-01-08 08:00:00,0.09425567870514924,0.04179894335377389,0.02637072020054791
2024-01-08 09:00:00,0.1779657247844751,0.09495684849233305,0.059907746028968666
2024-01-08 10:00:00,0.214165829048138,0.14149462821708064,0.08926817166195891
2024-01-08 11:00:00,0.23503267156985833,0.1780107768926217,0.11230600616830318
2024-01-08 12:00:00,0.21807282844924775,0.19365052921640716,0.1221730386682809
2024-01-08 13:00:00,0.16424500434097358,0.18217095919606882,0.1149306419773701
2024-01-08 14:00:00,0.09928131939392516,0.14981182164963175,0.09451544260388901
2024-01-08 15:00:00,0.04271272337089979,0.10800159710802094,0.0681376051648631
2024-01-08 16:00:00,0.0,0.0658390476700519,0.04153748791405073
2024-01-08 17:00:00,0.0,0.040136260149595857,0.02532174264175106
2024-01-08 18:00:00,0.0,0.02446753766653876,0.015436433029889141
2024-01-08 19:00:00,0.0,0.01491569960011636,0.00941023167549951
2024-01-08 20:00:00,0.0,0.009092786433723047,0.005736588239984757
2024-01-08 21:00:00,0.0,0.005543069875760498,0.0034970918644661934
2024-01-08 22:00:00,0.0,0.003379120786738073,0.002131868455064178
2024-01-08 23:00:00,0.0,0.0020599518944001667,0.0012996121594282073
2024-01-09 00:00:00,0.0,0.001255770975662302,0.0007890623771939748
2024-01-09 01:00:00,0.0,0.0007655328008400129,0.0004810217335467565
2024-01-09 02:00:00,0.0,0.0004666778262277268,0.0002932365232862271
2024-01-09 03:00:00,0.0,0.0002844923081723725,0.00017876044384725463
2024-01-09 04:00:00,0.0,0.00017342986716011128,0.00010897447537009578
2024-01-09 05:00:00,0.0,0.0001057248929378779,6.643212573546087e-05
2024-01-09 06:00:00,0.0,6.445114195011397e-05,4.049780753469116e-05
2024-01-09 07:00:00,0.023513106258702322,0.009218529480487257,0.005792453343070506
2024-01-09 08:00:00,0.08775175259369868,0.03987697334333195,0.025056654430952428
2024-01-09 09:00:00,0.21457729057183444,0.1080779162850227,0.06791064549095352
2024-01-09 10:00:00,0.32720582556244543,0.1936228670592921,0.12166272570548982
2024-01-09 11:00:00,0.30980978145526383,0.2389808678059442,0.15016337796418958
2024-01-09 12:00:00,0.2518927924144275,0.24402153085373238,0.15333067331040018
2024-01-09 13:00:00,0.1945189106770737,0.22469629190916524,0.14118767966189721
2024-01-09 14:00:00,0.12372795127765805,0.1852794428297227,0.11642014383020027
2024-01-09 15:00:00,0.05931194417668456,0.13610321736868664,0.08552031407163546
2024-01-09 16:00:00,0.0,0.08297012689008557,0.05213419232392122
2024-01-09 17:00:00,0.0,0.0505795681340059,0.031781618657187295
2024-01-09 18:00:00,0.0,0.0308339014114277,0.01937444965475019
2024-01-09 19:00:00,0.0,0.01879671004170643,0.011810893066000633
2024-01-09 20:00:00,0.0,0.011458696182411764,0.0072000597437512324
2024-01-09 21:00:00,0.0,0.0069853563687200405,0.0043892413574396424
2024-01-09 22:00:00,0.0,0.004258355647208326,0.0026757333104879617
2024-01-09 23:00:00,0.0,0.0025959438374986944,0.001631158591158272
2024-01-10 00:00:00,0.0,0.0015825179871637354,0.0004020332466370075
2024-01-10 01:00:00,0.0,0.0009647216336197106,0.0002450842098548362
2024-01-10 02:00:00,0.0,0.0005881056884806133,0.0001494062255363739
2024-01-10 03:00:00,0.0,0.0003585161654616695,9.107979760200513e-05
2024-01-10 04:00:00,0.0,0.00021855568380814297,5.552331906813761e-05
2024-01-10 05:00:00,0.0,0.00013323412310665224,3.3847670301304496e-05
2024-01-10 06:00:00,0.0,8.122109318182453e-05,2.063393910979751e-05
2024-01-10 07:00:00,0.038406662012319716,0.015043021110536427,0.0038216277257847476
2024-01-10 08:00:00,0.22079501305469523,0.09536617155089168,0.024227447573384145
2024-01-10 09:00:00,0.4564661846678508,0.23633535684791496,0.06004018379530259
2024-01-10 10:00:00,0.6297974847524445,0.3899383299886814,0.09906249032564224
2024-01-10 11:00:00,0.6426332260713511,0.48858743642876334,0.1241239562057406
2024-01-10 12:00:00,0.6425212242126063,0.5486813712538077,0.1393906134676941
2024-01-10 13:00:00,0.5259377927846203,0.5398025465208331,0.13713497861066712
2024-01-10 14:00:00,0.297928949739486,0.4453779476713078,0.11314673434059172
2024-01-10 15:00:00,0.09328878245815155,0.3079264910967785,0.07822766499043325
2024-01-10 16:00:00,0.0,0.18771562151914656,0.047688507414113776
2024-01-10 17:00:00,0.0,0.1144336573213013,0.029071476691322748
2024-01-10 18:00:00,0.0,0.06976010745378133,0.0177223151413624
2024-01-10 19:00:00,0.0,0.042526584449706716,0.010803732376742656
2024-01-10 20:00:00,0.0,0.025924707558058768,0.006586082706308575
2024-01-10 21:00:00,0.0,0.015804007555925516,0.0040149537124516375
2024-01-10 22:00:00,0.0,0.009634309442773641,0.0024475631467076103
2024-01-10 23:00:00,0.0,0.005873188690315178,0.0014920633676404852
2024-01-11 00:00:00,0.0,0.0035803651104355087,0.0012455632460257155
2024-01-11 01:00:00,0.0,0.002182632808164717,0.0007593100484350272
2024-01-11 02:00:00,0.0,0.0013305587079351043,0.0004628843629530957
2024-01-11 03:00:00,0.0,0.0008111242846892681,0.0002821797682094382
2024-01-11 04:00:00,0.0,0.0004944709326157488,0.0001720201155181402
2024-01-11 05:00:00,0.0,0.0003014353136961668,0.00010486549170637727
2024-01-11 06:00:00,0.0,0.00018375852320062644,6.392724082120864e-05
2024-01-11 07:00:00,0.025572396269166676,0.010095183194600055,0.0035119851638708427
2024-01-11 08:00:00,0.11185600062417878,0.049821405867321186,0.01733223012166959
2024-01-11 09:00:00,0.29380520974363455,0.14506980467303493,0.050467930290741404
2024-01-11 10:00:00,0.44557886960087995,0.2623849985761919,0.09128038634452589
2024-01-11 11:00:00,0.4943239209936393,0.3529312177513954,0.12278025833872702
2024-01-11 12:00:00,0.5078427467848766,0.4134068512260828,0.14381895802794126
2024-01-11 13:00:00,0.38824668325654904,0.4035846184601908,0.14040192882847607
2024-01-11 14:00:00,0.23643649237627445,0.3383319618496746,0.11770136386578443
2024-01-11 15:00:00,0.08122443696795875,0.2379602171813347,0.08278331717440812
2024-01-11 16:00:00,7.616442227677862e-05,0.14509308925426692,0.05047603069885261
2024-01-11 17:00:00,0.0,0.08845045884323613,0.030770783769548074
2024-01-11 18:00:00,0.0,0.05392044314301436,0.018758232782630547
2024-01-11 19:00:00,0.0,0.032870538228546194,0.011435239991370662
2024-01-11 20:00:00,0.0,0.020038267871214568,0.006971057197953441
2024-01-11 21:00:00,0.0,0.012215564481686588,0.004249638704024582
2024-01-11 22:00:00,0.0,0.007446752212580255,0.0025906298861018673
2024-01-11 23:00:00,0.0,0.004539627996618986,0.00157927853970462
2024-01-12 00:00:00,0.0,0.0027674107798124625,0.0008707518065587762
2024-01-12 01:00:00,0.0,0.0016870462579590554,0.0005308205733612194
2024-01-12 02:00:00,0.0,0.0010284433005954118,0.00032359448350396735
2024-01-12 03:00:00,0.0,0.0006269511683806212,0.00019726701452270717
2024-01-12 04:00:00,0.0,0.0003821968282609858,0.00012025629917212373
2024-01-12 05:00:00,0.0,0.00023299169520659687,7.330965861457123e-05
2024-01-12 06:00:00,0.0,0.0001420344859538571,4.4690432710661526e-05
2024-01-12 07:00:00,0.030041277384134233,0.011814346198080857,0.003717324283887791
2024-01-12 08:00:00,0.16246922254858928,0.0706282326802066,0.022222816232764366
2024-01-12 09:00:00,0.4357832625607665,0.2131804486855268,0.06707615008586193
2024-01-12 10:00:00,0.6839480337299904,0.3969625603368774,0.12490226209675928
2024-01-12 11:00:00,0.851251675097285,0.5743116715825144,0.18070426306287415
2024-01-12 12:00:00,0.8740600563984569,0.691329904943574,0.21752345840703774
2024-01-12 13:00:00,0.7386865362519074,0.7098173751497437,0.2233404474128458
2024-01-12 14:00:00,0.4902219487518405,0.6240899112068437,0.19636673442288588
2024-01-12 15:00:00,0.1892913079279294,0.4543496657179589,0.14295882458768874
2024-01-12 16:00:00,0.00015281559049233178,0.27703657349659483,0.08716815682540646
2024-01-12 17:00:00,0.0,0.16888476334796287,0.05313873670588779
2024-01-12 18:00:00,0.0,0.1029541440363216,0.03239400076284106
2024-01-12 19:00:00,0.0,0.06276206073376074,0.019747765010504598
2024-01-12 20:00:00,0.0,0.038260492614640054,0.012038470510794283
2024-01-12 21:00:00,0.0,0.02332404764917939,0.007338793638782541
2024-01-12 22:00:00,0.0,0.014218614596013575,0.004473815176466434
2024-01-12 23:00:00,0.0,0.008667835191851153,0.0027272905082669358
2024-01-13 00:00:00,0.0,0.005284014585651519,0.00184178218066735
2024-01-13 01:00:00,0.0,0.0032211976258647653,0.0011227721444667796
2024-01-13 02:00:00,0.0,0.001963680072544202,0.0006844551443829039
2024-01-13 03:00:00,0.0,0.0011970825373596905,0.00041725193039475456
2024-01-13 04:00:00,0.0,0.0007297556365151014,0.00025436169900529374
2024-01-13 05:00:00,0.0,0.0004448676447992877,0.00015506189236715636
2024-01-13 06:00:00,0.0,0.00027119656428329584,9.45275588208081e-05
2024-01-13 07:00:00,0.03285823677707489,0.012992792640633088,0.00452873351780753
2024-01-13 08:00:00,0.20591134609205636,0.08830592008690327,0.030779678486341635
2024-01-13 09:00:00,0.5078528610226267,0.252092096517783,0.0878685559487869
2024-01-13 10:00:00,0.7871939212534831,0.4609895364065756,0.16068129636380377
2024-01-13 11:00:00,0.93698691425336,0.646813297473144,0.22545153617471336
2024-01-13 12:00:00,0.9444908699382014,0.7630231101213727,0.26595732182023285
2024-01-13 13:00:00,0.7846055856261013,0.7714486539543194,0.2688941071455594
2024-01-13 14:00:00,0.49687416166198617,0.664258011263157,0.2315320195807459
2024-01-13 15:00:00,0.18020789995561526,0.4752905580499772,0.16566602273069883
2024-01-13 16:00:00,0.0009022132609536691,0.290094944507721,0.10111472836332569
2024-01-13 17:00:00,0.0,0.1768453003633077,0.06164073124028768
2024-01-13 18:00:00,0.0,0.10780698130972129,0.03757691692732158
2024-01-13 19:00:00,0.0,0.06572040758356523,0.022907331846185895
2024-01-13 20:00:00,0.0,0.04006393575330046,0.013964579726596675
2024-01-13 21:00:00,0.0,0.024423447861360813,0.008512972538656625
2024-01-13 22:00:00,0.0,0.014888821934761366,0.005189608485380729
2024-01-13 23:00:00,0.0,0.009076401491852262,0.003163646553450017
2024-01-14 00:00:00,0.0,0.0055330814219062205,0.002093296534410143
2024-01-14 01:00:00,0.0,0.003373031707436736,0.0012760982615723593
2024-01-14 02:00:00,0.0,0.0020562399198264343,0.0007779245541276653
2024-01-14 03:00:00,0.0,0.0012535081121727413,0.0004742319852148876
2024-01-14 04:00:00,0.0,0.0007641533325622336,0.00028909741260583176
2024-01-14 05:00:00,0.0,0.00046583688609228425,0.00017623719314823388
2024-01-14 06:00:00,0.0,0.00028397966114540596,0.00010743627197769444
2024-01-14 07:00:00,0.0508045030999885,0.02000659603127037,0.007568971960505481
2024-01-14 08:00:00,0.3088289164225928,0.13275942273353106,0.050226052777414175
2024-01-14 09:00:00,0.6966340333107733,0.3528894187881252,0.13350647515407413
2024-01-14 10:00:00,0.9678458645655972,0.5929611607028082,0.22433133512634615
2024-01-14 11:00:00,1.0520104618376993,0.7721685925540874,0.29212977643422516
2024-01-14 12:00:00,1.018485055628182,0.8683276339927061,0.32850903291845646
2024-01-14 13:00:00,0.737427102539988,0.8172256107206655,0.30917591994578386
2024-01-14 14:00:00,0.35871973445819155,0.6382303255289046,0.24145773877385696
2024-01-14 15:00:00,0.09286596533684706,0.4253265128630057,0.16091115374589027
2024-01-14 16:00:00,0.0013757187432645273,0.2598211241004509,0.09829652180658614
2024-01-14 17:00:00,0.0,0.1583900223088981,0.05992271927748637
2024-01-14 18:00:00,0.0,0.09655642609456978,0.03652959656775818
2024-01-14 19:00:00,0.0,0.058861936403883944,0.022268872999969536
2024-01-14 20:00:00,0.0,0.03588293081416907,0.013575367682173272
2024-01-14 21:00:00,0.0,0.021874657927996484,0.008275704284920332
2024-01-14 22:00:00,0.0,0.013335049523823011,0.005044966958897473
2024-01-14 23:00:00,0.0,0.008129203500605293,0.003075471372598984
2024-01-15 00:00:00,0.0,0.0049556583525388965,0.0030530425742197748
2024-01-15 01:00:00,0.0,0.0030210277926072246,0.0018611707693702746
2024-01-15 02:00:00,0.0,0.0018416541808273586,0.0011345916568633427
2024-01-15 03:00:00,0.0,0.0011226941142543326,0.0006916604585722467
2024-01-15 04:00:00,0.0,0.0006844075762448896,0.0004216443749242123
2024-01-15 05:00:00,0.0,0.0004172229322966693,0.0002570393850072311
2024-01-15 06:00:00,0.0,0.0002543440214226163,0.0001566942413420577
2024-01-15 07:00:00,0.025372438639356783,0.010060151847180974,0.006197778318762372
2024-01-15 08:00:00,0.13334719559733896,0.05818995933491711,0.03584920723007507
2024-01-15 09:00:00,0.34342667370515567,0.16954300774521583,0.10445070745085311
2024-01-15 10:00:00,0.4667158770998009,0.2855557902529967,0.17592293958495364
2024-01-15 11:00:00,0.5392875488934951,0.38460967560399706,0.23694726927135223
2024-01-15 12:00:00,0.4969672851534038,0.4284727609120852,0.2639700899251648
2024-01-15 13:00:00,0.38089288616555816,0.40989813910120243,0.2525267846860934
2024-01-15 14:00:00,0.255871754453738,0.3497680555529467,0.21548232116488142
2024-01-15 15:00:00,0.11076492068178487,0.256464051170899,0.15800033240396547
2024-01-15 16:00:00,0.001748656866759805,0.15702616606056424,0.09673943120065884
2024-01-15 17:00:00,0.0,0.09572500323644911,0.05897349847543007
2024-01-15 18:00:00,0.0,0.058355091221446234,0.03595094036905879
2024-01-15 19:00:00,0.0,0.035573952011804924,0.021916117354952223
2024-01-15 20:00:00,0.0,0.02168630080511484,0.013360323679583706
2024-01-15 21:00:00,0.0,0.013220224799703473,0.008144610924111116
2024-01-15 22:00:00,0.0,0.008059204994217969,0.004965050899666306
2024-01-15 23:00:00,0.0,0.004912986437286959,0.003026753600138073
2024-01-16 00:00:00,0.0,0.002995014489677687,0.002142762687377663
2024-01-16 01:00:00,0.0,0.0018257961644878383,0.0013062534119635634
2024-01-16 02:00:00,0.0,0.0011130268804199488,0.0007963074895403549
2024-01-16 03:00:00,0.0,0.0006785143164570466,0.000485438439502235
2024-01-16 04:00:00,0.0,0.0004136303316084061,0.0002959289993396739
2024-01-16 05:00:00,0.0,0.0002521539296618672,0.00018040180901203137
2024-01-16 06:00:00,0.0,0.00015371601013079502,0.00010997507093739663
2024-01-16 07:00:00,0.05267191347485407,0.020656200753802843,0.014778337931511754
2024-01-16 08:00:00,0.35646519674922966,0.15175207131959484,0.10856998431112609
2024-01-16 09:00:00,0.8519475470083063,0.4251001249640259,0.3041349847594637
2024-01-16 10:00:00,1.1121894136699895,0.6933316778214299,0.4960394196198333
2024-01-16 11:00:00,1.1479538484864498,0.8708108101632344,0.6230156542527103
