DateTime,nuclear_high_frequency_original_gwh,nuclear_kalman_filtered_gwh,nuclear_benchmarked_gwh
2024-01-02 19:00:00,3.0078,3.0078787102502194,2.953231025266817
2024-01-02 20:00:00,3.0071999999999997,3.007613749775141,2.952970878641621
2024-01-02 21:00:00,3.0061,3.007022799720326,2.952390665074393
2024-01-02 22:00:00,3.0079000000000002,3.0073652483613564,2.952726892046513
2024-01-02 23:00:00,3.0065999999999997,3.007066504428563,2.952433575747578
2024-01-03 00:00:00,3.0089,3.0077822794702755,2.9507449880446113
2024-01-03 01:00:00,3.0058000000000002,3.00700842094963,2.9499858043873246
2024-01-03 02:00:00,3.0076,3.007239366432156,2.9502123703956844
2024-01-03 03:00:00,3.0078,3.0074582311633615,2.9504270847428873
2024-01-03 04:00:00,3.0059,3.006849916099323,2.9498303053022292
2024-01-03 05:00:00,3.004,3.0057373424740312,2.948738829675463
2024-01-03 06:00:00,3.0061999999999998,3.005917958514292,2.9489160206507536
2024-01-03 07:00:00,3.0057,3.005832870081525,2.948832545770194
2024-01-03 08:00:00,3.0061999999999998,3.0059761932707403,2.9489731510876513
2024-01-03 09:00:00,3.0113000000000003,3.008054544613972,2.95101209015957
2024-01-03 10:00:00,3.0144,3.0105317355406234,2.9534423055249364
2024-01-03 11:00:00,3.0088000000000004,3.009855686414498,2.9527790764793362
2024-01-03 12:00:00,3.0046,3.007803928438548,2.9507662264783443
2024-01-03 13:00:00,3.005,3.0067093078535154,2.9496923634440613
2024-01-03 14:00:00,3.0037,3.005534509567699,2.948539843137822
2024-01-03 15:00:00,3.0028,3.004466989290926,2.9474925665022007
2024-01-03 16:00:00,3.005,3.0046750703839287,2.9476967017038995
2024-01-03 17:00:00,3.005,3.004801919072914,2.9478211449309963
2024-01-03 18:00:00,3.0054000000000003,3.0050354028114086,2.948050201061773
2024-01-03 19:00:00,3.0065999999999997,3.005646203096598,2.9486494185957413
2024-01-03 20:00:00,3.0116,3.0079704951719477,2.950929634567124
2024-01-03 21:00:00,3.0095,3.00856759581356,2.9515154122471183
2024-01-03 22:00:00,3.0098000000000003,3.0090487118695233,2.9519874047847736
2024-01-03 23:00:00,3.0116,3.010044704658631,2.9529645103255064
2024-01-04 00:00:00,3.0119000000000002,3.0107689900733576,2.9634704731918786
2024-01-04 01:00:00,3.0138000000000003,3.0119522605925075,2.964635154792114
2024-01-04 02:00:00,3.0138000000000003,3.0126735962597846,2.965345158435132
2024-01-04 03:00:00,3.0113000000000003,3.0121373604840023,2.964817346805133
2024-01-04 04:00:00,3.0113000000000003,3.01181046482922,2.9644955866089986
2024-01-04 05:00:00,3.0109,3.011455030100462,2.9641457356814467
2024-01-04 06:00:00,3.0031,3.008193324911842,2.9609352711620494
2024-01-04 07:00:00,2.9294000000000002,2.9774333403751805,2.9306585191990853
2024-01-04 08:00:00,2.9215999999999998,2.9556366629473363,2.9092042627669
2024-01-04 09:00:00,2.9258,2.943988781709776,2.8977393671749225
2024-01-04 10:00:00,2.925,2.9365757853370975,2.8904428273405007
2024-01-04 11:00:00,2.9221,2.930924609509407,2.884880430238833
2024-01-04 12:00:00,2.9192,2.926347460269782,2.8803751870043826
2024-01-04 13:00:00,2.9205,2.9240646807617656,2.8781282694590247
2024-01-04 14:00:00,2.9215,2.9230634596473926,2.8771427773075633
2024-01-04 15:00:00,2.9203,2.921984637601025,2.8760809033176358
2024-01-04 16:00:00,2.9224,2.9221467901816385,2.876240508516967
2024-01-04 17:00:00,2.9255,2.923455843737589,2.8775289971302334
2024-01-04 18:00:00,2.9353000000000002,2.928079662619318,2.8820801768370026
2024-01-04 19:00:00,2.9478,2.935778249695904,2.8896578208083534
2024-01-04 20:00:00,2.9519,2.9420719908295947,2.895852688656767
2024-01-04 21:00:00,2.9947,2.9626173447677386,2.9160752796153253
2024-01-04 22:00:00,3.0198,2.9849407787981925,2.9380480174200563
2024-01-04 23:00:00,3.0213,2.999134989832998,2.9520192405296966
2024-01-05 00:00:00,3.0231999999999997,3.0085296859121367,2.961663861003286
2024-01-05 01:00:00,3.0221999999999998,3.0138664152661074,2.9669174566508953
2024-01-05 02:00:00,3.0221999999999998,3.017119748436605,2.970120110533283
2024-01-05 03:00:00,3.0225,3.0192201351772145,2.972187778182674
2024-01-05 04:00:00,3.0206,3.0197588181260437,2.9727180697166276
2024-01-05 05:00:00,3.0187,3.0193454680203,2.972311158634495
2024-01-05 06:00:00,3.0188,3.019132523739951,2.9721015315257877
2024-01-05 07:00:00,3.0191999999999997,3.01915886567587,2.9721274631162276
2024-01-05 08:00:00,3.0181999999999998,3.018784535827555,2.971758964447578
2024-01-05 09:00:00,3.0175,3.018283068193887,2.971265308501602
2024-01-05 10:00:00,3.0159000000000002,3.017352746483567,2.9703494790180294
2024-01-05 11:00:00,2.8491999999999997,2.951707897920331,2.905727222983409
2024-01-05 12:00:00,3.0174000000000003,2.977353319615789,2.9309731492547333
2024-01-05 13:00:00,3.0175,2.9930261100355144,2.946401794418029
2024-01-05 14:00:00,3.0143,3.0013311857138714,2.9545774965274894
2024-01-05 15:00:00,3.0136,3.0061207860784545,2.9592924861700576
2024-01-05 16:00:00,3.0123,3.008533078298489,2.961667200544228
2024-01-05 17:00:00,3.0134000000000003,3.0104330671166677,2.963537592000048
2024-01-05 18:00:00,3.0136999999999996,3.0117084391749738,2.9647930967577727
2024-01-05 19:00:00,3.014,3.012603037487984,2.965673759330645
2024-01-05 20:00:00,3.0151999999999997,3.0136168610168332,2.966671789870575
2024-01-05 21:00:00,3.0178000000000003,3.015249909128217,2.9682793989287184
2024-01-05 22:00:00,3.0173,3.0160502404200535,2.9690672629391557
2024-01-05 23:00:00,3.018,3.016811403559145,2.9698165689446543
2024-01-06 00:00:00,3.0181,3.017314456408343,2.9654912295185896
2024-01-06 01:00:00,3.0174000000000003,3.0173478516173855,2.965524051155497
2024-01-06 02:00:00,3.0169,3.017173015629173,2.9653522180246985
2024-01-06 03:00:00,3.0196,3.0181204816969003,2.9662834110954583
2024-01-06 04:00:00,3.0176,3.0179172917824477,2.966083711025101
2024-01-06 05:00:00,3.0156,3.017012648407203,2.9651946051550007
2024-01-06 06:00:00,3.0156,3.0164611671337584,2.9646525957279852
2024-01-06 07:00:00,3.0179,3.0170228705111186,2.9652046516913986
2024-01-06 08:00:00,3.0181,3.017443369156899,2.9656179281543262
2024-01-06 09:00:00,3.0185,3.017855865373185,2.966023339631744
2024-01-06 10:00:00,3.0184,3.0180682891124477,2.966232114933366
2024-01-06 11:00:00,3.0175,3.01784643574694,2.9660140719619896
2024-01-06 12:00:00,3.0197,3.018570045365212,2.9667252533809574
2024-01-06 13:00:00,3.0175,3.018152312277742,2.966314694977096
2024-01-06 14:00:00,3.0187,3.0183661231035503,2.9665248335416607
2024-01-06 15:00:00,3.0174000000000003,3.0179889600410834,2.966154148361179
2024-01-06 16:00:00,3.0181,3.0180323087311285,2.966196752525245
2024-01-06 17:00:00,3.0191999999999997,3.018488161627478,2.9666447760195163
2024-01-06 18:00:00,3.0193000000000003,3.0188050937510176,2.9669562647444363
2024-01-06 19:00:00,3.0213,3.019779075718716,2.967913518297106
2024-01-06 20:00:00,3.0216999999999996,3.0205289818973737,2.9686505446256177
2024-01-06 21:00:00,3.0225999999999997,3.0213374829332573,2.969445159428154
2024-01-06 22:00:00,3.0229,3.0219474711634158,2.9700446709383987
2024-01-06 23:00:00,3.0238,3.0226706765673104,2.9707554550854853
2024-01-07 00:00:00,3.0233000000000003,3.022916357011431,2.967715119577664
2024-01-07 01:00:00,3.0228,3.0228709326068084,2.9676705246645154
2024-01-07 02:00:00,3.0223,3.0226480472522868,2.9674517094018924
2024-01-07 03:00:00,3.022,3.0223950572498763,2.967203339229984
2024-01-07 04:00:00,3.0221,3.022279870380255,2.967090255778714
2024-01-07 05:00:00,3.0214000000000003,3.021936379363457,2.9667530372243114
2024-01-07 06:00:00,3.0205,3.0213756338046402,2.966202531395966
2024-01-07 07:00:00,3.0205,3.0210337966969836,2.9658669365488004
2024-01-07 08:00:00,3.0205,3.020825408763573,2.965662353971024
2024-01-07 09:00:00,3.0197,3.0203860624584937,2.9652310305342073
2024-01-07 10:00:00,3.0201,3.0202743870493185,2.9651213944208807
2024-01-07 11:00:00,3.019,3.019776881378951,2.9646329736623636
2024-01-07 12:00:00,3.0209,3.0202153336394053,2.9650634193806336
2024-01-07 13:00:00,3.0219,3.020873007512913,2.965709083523352
2024-01-07 14:00:00,3.0197,3.020415079217604,2.9652595174205656
2024-01-07 15:00:00,3.0204,3.0204091924689376,2.965253738169353
2024-01-07 16:00:00,3.0202,3.0203275261968656,2.965173563198641
2024-01-07 17:00:00,3.0202,3.02027774147401,2.9651246875906874
2024-01-07 18:00:00,3.0221999999999998,3.0210281685260614,2.965861411153464
2024-01-07 19:00:00,3.0261,3.0230081517021166,2.9678052380127347
2024-01-07 20:00:00,3.0265,3.0243713280849818,2.969143521539071
2024-01-07 21:00:00,3.0244,3.024382521262368,2.969154510318727
2024-01-07 22:00:00,3.026,3.02501396588047,2.969774424176406
2024-01-07 23:00:00,3.0258000000000003,3.0253208243280487,2.9700756791060496
2024-01-08 00:00:00,3.0264,3.0257421217795613,2.972245403494724
2024-01-08 01:00:00,3.0261,3.0258818332150037,2.972382644758221
2024-01-08 02:00:00,3.0268,3.0262402746964385,2.9727347488050095
2024-01-08 03:00:00,3.0252,3.0258341637268593,2.9723358180917963
2024-01-08 04:00:00,3.0339,3.028982971056854,2.9754289528456477
2024-01-08 05:00:00,3.0331,3.0305902105885005,2.9770077755337625
2024-01-08 06:00:00,3.0277,3.02946190646998,2.9758994204277944
2024-01-08 07:00:00,3.0204,3.025924245085578,2.9724243067645304
2024-01-08 08:00:00,3.0206999999999997,3.023884761433531,2.9704208822602856
2024-01-08 09:00:00,3.0191,3.0220168470147435,2.968585993554669
2024-01-08 10:00:00,3.0244,3.022947201826614,2.969499899202244
2024-01-08 11:00:00,3.0206999999999997,3.0220699207432893,2.968638128911671
2024-01-08 12:00:00,3.0198,3.021183770462905,2.9677676462361258
2024-01-08 13:00:00,3.0201,3.020760679259208,2.9673520355082994
2024-01-08 14:00:00,3.0214000000000003,3.021010262534476,2.967597206019482
2024-01-08 15:00:00,3.0274,3.0235047406625757,2.970047580457209
2024-01-08 16:00:00,3.0219,3.0228782688387072,2.9694321849859597
2024-01-08 17:00:00,3.0241,3.0233552182715604,2.9699007017010137
2024-01-08 18:00:00,3.022,3.022826157045579,2.9693809945568486
2024-01-08 19:00:00,3.0218000000000003,3.0224255574403522,2.968987477764156
2024-01-08 20:00:00,3.0227,3.022532696578095,2.9690927226253754
2024-01-08 21:00:00,3.0256999999999996,3.023769174469969,2.9703073389352683
2024-01-08 22:00:00,3.0253,3.024366790698054,2.9708943889929036
2024-01-08 23:00:00,3.0263,3.0251214928038546,2.971635747566996
2024-01-09 00:00:00,3.0248000000000004,3.0249959858058153,2.9690418725844987
2024-01-09 01:00:00,3.0258000000000003,3.0253098634624322,2.969349944366986
2024-01-09 02:00:00,3.0256,3.0254231293440164,2.969461115141009
2024-01-09 03:00:00,3.0265999999999997,3.025882565764807,2.9699120532505203
2024-01-09 04:00:00,3.0209,3.023937430868547,2.9680028980047215
2024-01-09 05:00:00,3.019,3.02200991610334,2.9661110369659704
2024-01-09 06:00:00,3.0194,3.0209910356452485,2.965111002996528
2024-01-09 07:00:00,3.018,3.0198233706139863,2.9639649365596674
2024-01-09 08:00:00,3.0227,3.0209463727912707,2.965067166282618
2024-01-09 09:00:00,3.0206,3.020811152939648,2.964934447626674
2024-01-09 10:00:00,3.0216,3.0211191095261403,2.965236707862563
2024-01-09 11:00:00,3.0215,3.021267804673847,2.965382652558643
2024-01-09 12:00:00,3.022,3.021553645091617,2.9656632057141574
2024-01-09 13:00:00,3.0211,3.021376547399409,2.965489383842601
2024-01-09 14:00:00,3.0212,3.0213076253773736,2.9654217366885796
2024-01-09 15:00:00,3.023,3.021968308465446,2.9660701989550415
2024-01-09 16:00:00,3.0208000000000004,3.0215122146228346,2.965622541595199
2024-01-09 17:00:00,3.0231999999999997,3.022171106123617,2.9662692454138133
2024-01-09 18:00:00,3.025,3.023275472921068,2.967353184460248
2024-01-09 19:00:00,3.0206,3.022230999854696,2.9663280312754514
2024-01-09 20:00:00,3.0229,3.022492169619363,2.966584370117152
2024-01-09 21:00:00,3.0249,3.0234321581952757,2.967506971487445
2024-01-09 22:00:00,3.0253,3.024161341601288,2.9682226670042007
2024-01-09 23:00:00,3.0233000000000003,3.023825084001218,2.967892629245715
2024-01-10 00:00:00,3.0244,3.0240495244249748,2.9691545377715514
2024-01-10 01:00:00,3.0248000000000004,3.0243425012362564,2.9694421962313924
2024-01-10 02:00:00,3.032,3.0273318984196576,2.9723773274653906
2024-01-10 03:00:00,3.0332,3.0296227360518153,2.9746265799646903
2024-01-10 04:00:00,3.0263,3.028325579094832,2.973352970047286
2024-01-10 05:00:00,3.026,3.0274177004505956,2.9724615719486414
2024-01-10 06:00:00,3.0305,3.0286209938334183,2.9736430221792083
2024-01-10 07:00:00,3.0293,3.0288860698307536,2.973903286303187
2024-01-10 08:00:00,3.0319000000000003,3.0300626726141027,2.975058530443575
2024-01-10 09:00:00,3.0294,3.0298039730429718,2.974804526995768
2024-01-10 10:00:00,3.0245,3.027733364536893,2.972771505845779
2024-01-10 11:00:00,3.0277,3.0277203394152847,2.972758717166686
2024-01-10 12:00:00,3.0206999999999997,3.024979681725082,2.970067810105932
2024-01-10 13:00:00,3.0209,3.0233870221067902,2.9685040617299276
2024-01-10 14:00:00,3.023,3.0232359332419207,2.968355715552026
2024-01-10 15:00:00,3.022,3.022753439484329,2.9678819804103798
2024-01-10 16:00:00,3.0214000000000003,3.0222250726758992,2.9673632049425223
2024-01-10 17:00:00,3.0231999999999997,3.0226056728022077,2.9677368961082844
2024-01-10 18:00:00,3.0225999999999997,3.0226034582071466,2.9677347217143395
2024-01-10 19:00:00,3.025,3.0235390398515576,2.96865331992595
2024-01-10 20:00:00,3.0243,3.0238361097166164,2.968944997139154
2024-01-10 21:00:00,3.026,3.024680866956273,2.969774419663879
2024-01-10 22:00:00,3.0253,3.0249225691927566,2.97001173432637
2024-01-10 23:00:00,3.0265,3.0255383795712723,2.9706163660180827
2024-01-11 00:00:00,3.0264,3.0258747460222857,2.97269722532048
2024-01-11 01:00:00,3.0261,3.0259626825179096,2.972783616396941
2024-01-11 02:00:00,3.0256999999999996,3.02586013436173,2.9726828704491
2024-01-11 03:00:00,3.0248000000000004,3.0254462704131013,2.9722762798546394
2024-01-11 04:00:00,3.0237,3.0247645470442253,2.9716065372720166
2024-01-11 05:00:00,3.0224,3.023841455772243,2.970699668649465
2024-01-11 06:00:00,3.0205,3.0225369908572377,2.9694181287448598
2024-01-11 07:00:00,3.0204,3.021702734836221,2.9685985341591477
2024-01-11 08:00:00,3.0221,3.0218578224697037,2.9687508962416636
2024-01-11 09:00:00,3.0313000000000003,3.0255439371900725,2.972372230209918
2024-01-11 10:00:00,3.0296999999999996,3.0271664150828355,2.97396619424835
2024-01-11 11:00:00,3.0243,3.026047400449016,2.9728668454727867
2024-01-11 12:00:00,3.0191,3.023335217270798,2.9702023269169384
2024-01-11 13:00:00,3.0209,3.0223845371760443,2.9692683543248615
2024-01-11 14:00:00,3.0224,3.022390573680105,2.969274284741808
2024-01-11 15:00:00,3.0231,3.0226675253464332,2.9695463691865207
2024-01-11 16:00:00,3.0229,3.022758280708729,2.969635529590148
2024-01-11 17:00:00,3.0221,3.022501295685646,2.9693830608896263
2024-01-11 18:00:00,3.0231,3.022735022787176,2.969612680409441
2024-01-11 19:00:00,3.0237,3.0231117385074215,2.96998277562828
2024-01-11 20:00:00,3.0249,3.023809854698365,2.9706686229411923
2024-01-11 21:00:00,3.026,3.024664861587422,2.971508603713718
2024-01-11 22:00:00,3.024,3.02440530746693,2.9712536110657832
2024-01-11 23:00:00,3.0236,3.02409092493189,2.970944753572316
2024-01-12 00:00:00,3.0248000000000004,3.024367739473665,2.967183530021131
2024-01-12 01:00:00,3.0248000000000004,3.0245364888838564,2.9673490887473677
2024-01-12 02:00:00,3.0265,3.025303020460455,2.968101126880707
2024-01-12 03:00:00,3.0246999999999997,3.025067608386404,2.9678701659364486
2024-01-12 04:00:00,3.024,3.0246508266667123,2.9674612646516803
2024-01-12 05:00:00,3.0229,3.023967324590176,2.966790686111325
2024-01-12 06:00:00,3.0206,3.0226527607938185,2.965500977854355
2024-01-12 07:00:00,3.0234,3.022944474164882,2.965787175560675
2024-01-12 08:00:00,3.0252,3.0238250048429296,2.966651057320648
2024-01-12 09:00:00,3.0242,3.023971398528508,2.966794683020353
2024-01-12 10:00:00,3.0251,3.024411991229095,2.967226945072208
2024-01-12 11:00:00,3.0234,3.024016921791512,2.9668393455375646
2024-01-12 12:00:00,3.0216,3.0230733840360435,2.965913648026829
2024-01-12 13:00:00,3.0225,3.0228495416724677,2.9656940380350103
2024-01-12 14:00:00,3.0228,3.0228302011879693,2.9656750632369664
2024-01-12 15:00:00,3.0212,3.02219378987534,2.9650506850766964
2024-01-12 16:00:00,3.0224,3.022274291875388,2.9651296649591887
2024-01-12 17:00:00,3.023,3.0225575997662046,2.9654076161145935
2024-01-12 18:00:00,3.0243,3.0232378122627352,2.9660749672737388
2024-01-12 19:00:00,3.0246,3.02376959428591,2.966596694456624
2024-01-12 20:00:00,3.0231999999999997,3.0235472313960794,2.9663785359649233
2024-01-12 21:00:00,3.0262,3.024582840964875,2.96739456441145
2024-01-12 22:00:00,3.027,3.0255264713374515,2.9683203527881052
2024-01-12 23:00:00,3.0268,3.0260236419037505,2.9688081229414105
2024-01-13 00:00:00,3.0278,3.026717111149189,2.9670719955630536
2024-01-13 01:00:00,3.0278,3.0271398581819247,2.9674864118550213
2024-01-13 02:00:00,3.0285,3.0276708415023834,2.9680069315079614
2024-01-13 03:00:00,3.0269,3.027369914073314,2.9677119342172666
2024-01-13 04:00:00,3.0265999999999997,3.027069348701613,2.967417291849163
2024-01-13 05:00:00,3.0241,3.0259101499973093,2.9662809365551173
2024-01-13 06:00:00,3.026,3.0259452263784175,2.966315321713779
2024-01-13 07:00:00,3.0252,3.025654298791568,2.9660301272063383
2024-01-13 08:00:00,3.0261,3.025828295285493,2.966200694889241
2024-01-13 09:00:00,3.0254000000000003,3.0256610938585498,2.9660367883683194
2024-01-13 10:00:00,3.0256999999999996,3.025676282357204,2.966051677559267
2024-01-13 11:00:00,3.0269,3.026154007289002,2.966519988344407
2024-01-13 12:00:00,3.026,3.026093884660168,2.966461050504576
2024-01-13 13:00:00,3.0263,3.0261743496573374,2.9665399298418103
2024-01-13 14:00:00,3.0253,3.025833013865639,2.966205320484067
2024-01-13 15:00:00,3.0271,3.026327630306114,2.966690189910309
2024-01-13 16:00:00,3.0258000000000003,3.0261216496589554,2.9664882683605343
2024-01-13 17:00:00,3.0258000000000003,3.0259960814265354,2.966365174601764
2024-01-13 18:00:00,3.0256,3.0258414559101086,2.966213596167856
2024-01-13 19:00:00,3.0262,3.02598142729313,2.966350809245753
2024-01-13 20:00:00,3.0263,3.0261057943197542,2.966472725469938
2024-01-13 21:00:00,3.0263,3.0261816099263172,2.9665470470384228
2024-01-13 22:00:00,3.0282,3.0269695656005435,2.967319475094593
2024-01-13 23:00:00,3.0267,3.026864330370102,2.967216313651444
2024-01-14 00:00:00,3.0271,3.0269563330134672,2.972680135299205
2024-01-14 01:00:00,3.0264,3.026739147167958,2.9724668438018775
2024-01-14 02:00:00,3.0282,3.0273094468802015,2.9730269174994275
2024-01-14 03:00:00,3.0259,3.026759215445131,2.9724865522358086
2024-01-14 04:00:00,3.026,3.0264628266916627,2.9721954780137754
2024-01-14 05:00:00,3.0255,3.0260869505095096,2.9718263416480366
2024-01-14 06:00:00,3.0246,3.0255064625718515,2.9712562624096157
2024-01-14 07:00:00,3.0254000000000003,3.0254649008397183,2.9712154459187556
2024-01-14 08:00:00,3.0259,3.0256347584191157,2.9713822577906672
2024-01-14 09:00:00,3.026,3.0257773444236116,2.9715222870928786
2024-01-14 10:00:00,3.0252,3.0255519559714488,2.9713009400694137
2024-01-14 11:00:00,3.0256,3.0255707117934296,2.9713193595817193
2024-01-14 12:00:00,3.0249,3.025308873821526,2.97106221661297
2024-01-14 13:00:00,3.026,3.0255786813285264,2.9713271862154937
2024-01-14 14:00:00,3.0244,3.025118538042535,2.9708752937350043
2024-01-14 15:00:00,3.0234,3.024447641063975,2.970216426575526
2024-01-14 16:00:00,3.0244,3.0244290425546114,2.9701981615550737
2024-01-14 17:00:00,3.0227,3.0237540447384563,2.9695352670899076
2024-01-14 18:00:00,3.0221999999999998,3.0231473640053146,2.9689394647176663
2024-01-14 19:00:00,3.0215,3.02250425253126,2.968307884842247
2024-01-14 20:00:00,3.023,3.0226977864948235,2.9684979485583027
2024-01-14 21:00:00,3.0242,3.0232842329259353,2.9690738794487386
2024-01-14 22:00:00,3.0245,3.023758854049492,2.969539990165435
2024-01-14 23:00:00,3.0243,3.023970111044781,2.9697474591224498
2024-01-15 00:00:00,3.0223,3.023318119394861,2.969657548822565
2024-01-15 01:00:00,3.0243,3.0237014340000603,2.9700340600152186
2024-01-15 02:00:00,3.0236,3.023661835363033,2.969995164210435
2024-01-15 03:00:00,3.0223,3.0231301909026014,2.969472955854297
2024-01-15 04:00:00,3.0223,3.02280609416782,2.969154611480009
2024-01-15 05:00:00,3.0204,3.0218667833889095,2.968231972434059
2024-01-15 06:00:00,3.0201,3.0211770519962653,2.967554483014839
2024-01-15 07:00:00,3.0181,3.0199758071962837,2.96637455898853
2024-01-15 08:00:00,3.0206,3.0202194847033783,2.966613911487951
2024-01-15 09:00:00,3.0191,3.019782451081514,2.966184634732081
2024-01-15 10:00:00,3.0179,3.019047564386186,2.9654627914671225
2024-01-15 11:00:00,3.0194,3.0191851510922074,2.9655979361604756
2024-01-15 12:00:00,3.0179,3.018683443266477,2.9651051330967078
2024-01-15 13:00:00,3.0168000000000004,3.017948169233844,2.9643829093692555
2024-01-15 14:00:00,3.0176999999999996,3.0178512868925536,2.96428774658294
2024-01-15 15:00:00,3.0187,3.018182614477604,2.9646131934678595
2024-01-15 16:00:00,3.0172,3.0177990133772514,2.9642364008650266
2024-01-15 17:00:00,3.0185999999999997,3.0181117091056953,2.9645435465882968
2024-01-15 18:00:00,3.0185999999999997,3.018302332110563,2.9647307862445387
2024-01-15 19:00:00,3.0199000000000003,3.018926042807234,2.965343426762508
2024-01-15 20:00:00,3.0209,3.0196966524089164,2.9661003588915316
2024-01-15 21:00:00,3.021,3.0202054639331473,2.966600139570967
2024-01-15 22:00:00,3.0233000000000003,3.0214135343080306,2.967786768025732
2024-01-15 23:00:00,3.0218000000000003,3.021564405955118,2.9679349618670625
2024-01-16 00:00:00,3.0239000000000003,3.0224761943177096,2.9666178488339368
2024-01-16 01:00:00,3.0248000000000004,3.0233833806426103,2.967508269459491
2024-01-16 02:00:00,3.0256,3.0242487226907246,2.968357619131826
2024-01-16 03:00:00,3.0225999999999997,3.023605080801914,2.9677258723808695
2024-01-16 04:00:00,3.0235,3.0235640584964636,2.9676856082081433
2024-01-16 05:00:00,3.0234,3.023500011994809,2.9676227453491
2024-01-16 06:00:00,3.0259,3.0244369389998624,2.9685423570176623
2024-01-16 07:00:00,3.0279000000000003,3.0257888771612858,2.969869310026503
2024-01-16 08:00:00,3.024,3.025090520620542,2.9691838598044247
2024-01-16 09:00:00,3.0211,3.023532668445647,2.967654798276471
2024-01-16 10:00:00,3.0219,3.022895293944726,2.9670292030858856
2024-01-16 11:00:00,3.0211,3.022194432367425,2.9663412941228
2024-01-16 12:00:00,3.0208000000000004,3.021650062421019,2.9658069846706985
2024-01-16 13:00:00,3.0188,3.0205374316734632,2.964714916438344
2024-01-16 14:00:00,3.0199000000000003,3.020288585867796,2.96447066954896
2024-01-16 15:00:00,3.0274,3.023064798053094,2.9671955745909053
2024-01-16 16:00:00,3.023,3.0230395016575757,2.9671707456977625
2024-01-16 17:00:00,3.0178000000000003,3.0209940620198,2.96516310780485
2024-01-16 18:00:00,3.0199000000000003,3.0205669531136987,2.964743892293205
2024-01-16 19:00:00,3.0196,3.020189466025061,2.9643733815388233
2024-01-16 20:00:00,3.0213,3.0206230053881327,2.9647989086662423
2024-01-16 21:00:00,3.023,3.021550956043681,2.9657097098771046
2024-01-16 22:00:00,3.0215,3.0215310634053463,2.965690184874375
2024-01-16 23:00:00,3.0224,3.0218702860012296,2.966023138301624
2024-01-17 00:00:00,3.0218000000000003,3.0218428471754994,2.964005188335374
