DateTime,storage_high_frequency_original_gwh,storage_kalman_filtered_gwh,storage_benchmarked_gwh
2024-01-02 02:00:00,0.30885,0.3631151259177496,0.5972138101417273
2024-01-02 03:00:00,0.31508,0.3443627794200873,0.566371910420085
2024-01-02 04:00:00,0.39395,0.3637210453640864,0.5982103631227444
2024-01-02 05:00:00,0.54533,0.4346190388498529,0.7148159732967169
2024-01-02 06:00:00,0.79901,0.5768729714363999,0.9487803747325848
2024-01-02 07:00:00,0.75973,0.6482581982602414,1.0661873353805271
2024-01-02 08:00:00,0.8415600000000001,0.7237209413171763,1.1903005685896186
2024-01-02 09:00:00,1.0188300000000001,0.8389280364850594,1.379781158489795
2024-01-02 10:00:00,1.11693,0.947456723508343,1.5582778006306008
2024-01-02 11:00:00,1.2052,1.0480766581053709,1.7237669533201916
2024-01-02 12:00:00,1.21948,1.1149905007704688,1.8338198486058015
2024-01-02 13:00:00,1.47363,1.254999130472025,2.0640914105118413
2024-01-02 14:00:00,1.66438,1.4148165925524085,2.3269424697040892
2024-01-02 15:00:00,1.96921,1.631245238753023,2.6829016881326893
2024-01-02 16:00:00,2.14223,1.8307276615599395,3.0109895293640867
2024-01-02 17:00:00,1.9635799999999999,1.8825916472547661,3.096289992757505
2024-01-02 18:00:00,1.2275800000000001,1.6268828272064597,2.675726849534202
2024-01-02 19:00:00,0.6246499999999999,1.2356229546030613,2.032223501436357
2024-01-02 20:00:00,0.48230999999999996,0.941538463806626,1.5485440655873757
2024-01-02 21:00:00,0.38735,0.7251898251857657,1.1927164352644062
2024-01-02 22:00:00,0.3066,0.5617772954527684,0.9239525845157388
2024-01-02 23:00:00,0.3248,0.4692641548812435,0.7717966394025834
2024-01-03 00:00:00,0.29733000000000004,0.4021430890880648,0.627486137118595
2024-01-03 01:00:00,0.30433000000000004,0.36395801298931774,0.567903847762044
2024-01-03 02:00:00,0.27658,0.3298466674990388,0.514678025922978
2024-01-03 03:00:00,0.26941,0.30625290546655975,0.47786337213537167
2024-01-03 04:00:00,0.2702,0.29217827648125044,0.45590194891808716
2024-01-03 05:00:00,0.45403,0.35536328001091555,0.5544930098227094
2024-01-03 06:00:00,0.65768,0.4733841611254392,0.7386475279516231
2024-01-03 07:00:00,0.9801500000000001,0.6712195664079383,1.0473410691673022
2024-01-03 08:00:00,0.77363,0.7111993915671023,1.109723804896243
2024-01-03 09:00:00,0.5757,0.6583020275582289,1.0271851177812807
2024-01-03 10:00:00,0.51393,0.6019408911271122,0.9392417146931556
2024-01-03 11:00:00,0.4048,0.5249794128623169,0.8191544571629443
2024-01-03 12:00:00,0.39526,0.4743384843545516,0.7401366113471783
2024-01-03 13:00:00,0.52086,0.4924999352576216,0.7684749291769813
2024-01-03 14:00:00,0.60816,0.5376522601146497,0.838928602695802
2024-01-03 15:00:00,1.20053,0.796431909931232,1.2427168244368212
2024-01-03 16:00:00,1.4799799999999999,1.063281020615479,1.6590962729473044
2024-01-03 17:00:00,2.0985300000000002,1.4674300095443213,2.2897123266967947
2024-01-03 18:00:00,1.7804799999999998,1.589641032830782,2.480404955753858
2024-01-03 19:00:00,1.17993,1.4296946788918523,2.2308318000720404
2024-01-03 20:00:00,0.71861,1.1520956087746432,1.7976785944044529
2024-01-03 21:00:00,0.55183,0.9177589963210311,1.4320301977916403
2024-01-03 22:00:00,0.35365,0.6975374988370631,1.0884063969200397
2024-01-03 23:00:00,0.30938,0.5460053903065991,0.8519624544247502
2024-01-04 00:00:00,0.2942,0.4477035364281753,0.6113785700842499
2024-01-04 01:00:00,0.26656,0.37698723672028633,0.5148092408759369
2024-01-04 02:00:00,0.25423,0.3290642596469857,0.4493661991903476
2024-01-04 03:00:00,0.27578,0.3082627132644391,0.42095985738575736
2024-01-04 04:00:00,0.32478,0.31471086715491037,0.429765378862517
2024-01-04 05:00:00,0.46608,0.37380359094658117,0.5104616924596092
2024-01-04 06:00:00,1.2588599999999999,0.7193191722095433,0.9822936187822806
2024-01-04 07:00:00,2.16556,1.283914530368333,1.753298256139446
2024-01-04 08:00:00,1.5110800000000002,1.3725972498874253,1.8744023123712275
2024-01-04 09:00:00,1.8254,1.5493661019088916,2.115795732772892
2024-01-04 10:00:00,1.10035,1.37407551267582,1.8764210102733883
2024-01-04 11:00:00,1.32773,1.3559827712558215,1.8517137799787324
2024-01-04 12:00:00,1.54828,1.4310533408660253,1.9542292478480816
2024-01-04 13:00:00,2.31628,1.7766353857520307,2.426151936095805
2024-01-04 14:00:00,3.72041,2.53546206483836,3.462396531577145
2024-01-04 15:00:00,4.51538,3.3083986700339376,4.517909472619232
2024-01-04 16:00:00,5.4436599999999995,4.141979504006545,5.656237443824725
2024-01-04 17:00:00,5.2577300000000005,4.577555335359402,6.251054565575316
2024-01-04 18:00:00,5.20893,4.824036556235841,6.587646359275014
2024-01-04 19:00:00,4.651059999999999,4.7565085492508254,6.495430924300979
2024-01-04 20:00:00,3.02928,4.08221889938924,5.57462908019689
2024-01-04 21:00:00,2.11671,3.3149074117787256,4.52679773214187
2024-01-04 22:00:00,1.189,2.484978237120173,3.393456423020115
2024-01-04 23:00:00,0.74038,1.80390766602109,2.463394634348445
2024-01-05 00:00:00,0.40818,1.2590320503235057,1.5992401476763276
2024-01-05 01:00:00,0.37231000000000003,0.9128662223579349,1.1595354636741126
2024-01-05 02:00:00,0.33938,0.6889839664503989,0.8751570859293372
2024-01-05 03:00:00,0.37741,0.5673491655232428,0.720654857850756
2024-01-05 04:00:00,0.41073,0.5062068909075949,0.6429910841124539
2024-01-05 05:00:00,1.05031,0.7186183260229136,0.9127990645960951
2024-01-05 06:00:00,1.6560799999999998,1.0845923044977621,1.377664338860895
2024-01-05 07:00:00,2.3975999999999997,1.5971750195355519,2.0287540841002927
2024-01-05 08:00:00,2.13705,1.8079358431128947,2.296465434685536
2024-01-05 09:00:00,2.14648,1.940099488224658,2.464341548142433
2024-01-05 10:00:00,1.8261600000000002,1.8956188561428549,2.4078416261579516
2024-01-05 11:00:00,1.9808999999999997,1.9289116086602747,2.450130546792521
2024-01-05 12:00:00,1.8625800000000001,1.9030165311398781,2.417238256570705
2024-01-05 13:00:00,2.04873,1.9599013504305418,2.489494150913956
2024-01-05 14:00:00,2.29615,2.0911688565651314,2.656231976088338
2024-01-05 15:00:00,3.8179099999999995,2.765268228945995,3.512482442117293
2024-01-05 16:00:00,5.16588,3.702438744833837,4.7028895599037455
2024-01-05 17:00:00,5.45426,4.386329096969591,5.571576665575895
2024-01-05 18:00:00,3.72023,4.126291867349019,5.241273733737987
2024-01-05 19:00:00,2.43141,3.4646299805146334,4.400821536082709
2024-01-05 20:00:00,1.32003,2.627403447534036,3.337364665466592
2024-01-05 21:00:00,1.30763,2.1121794627172408,2.6829199423532435
2024-01-05 22:00:00,0.91073,1.6431477657287994,2.0871493103316534
2024-01-05 23:00:00,0.5901299999999999,1.2320620522259302,1.564982478279179
2024-01-06 00:00:00,0.4308,0.9192587993633359,1.1431836464137444
2024-01-06 01:00:00,0.4967,0.7542968289326011,0.9380381237304559
2024-01-06 02:00:00,0.43243,0.6286438159152106,0.7817769384107396
2024-01-06 03:00:00,0.42439999999999994,0.548909439604909,0.6826198401941482
2024-01-06 04:00:00,0.43763,0.5054672591242,0.6285954562834406
2024-01-06 05:00:00,0.48801000000000005,0.4986521511018682,0.6201202368511451
2024-01-06 06:00:00,0.6068,0.5408717955133937,0.6726242836789664
2024-01-06 07:00:00,1.0976599999999999,0.7582353422271032,0.94293603060127
2024-01-06 08:00:00,1.45938,1.0319539453598912,1.2833305212902186
2024-01-06 09:00:00,1.409,1.1791482771553246,1.4663803360647731
2024-01-06 10:00:00,2.1677299999999997,1.5650789196552002,1.9463209136924966
2024-01-06 11:00:00,2.98453,2.119215876444439,2.635441656745134
2024-01-06 12:00:00,2.58658,2.301669316880469,2.862339446010629
2024-01-06 13:00:00,2.40591,2.3423636498640734,2.9129466264921122
2024-01-06 14:00:00,3.27363,2.705919046996316,3.365061509542325
2024-01-06 15:00:00,4.26765,3.3156003876246953,4.123256849758472
2024-01-06 16:00:00,4.92323,3.943200023414552,4.903735253258215
2024-01-06 17:00:00,4.741009999999999,4.25465562667054,5.29105920650486
2024-01-06 18:00:00,4.16913,4.221267430946885,5.249537885892016
2024-01-06 19:00:00,2.38176,3.503145430202422,4.356486518910745
2024-01-06 20:00:00,1.3143,2.6486459956183355,3.293837153832195
2024-01-06 21:00:00,1.34361,2.1391753381746894,2.6602631001265262
2024-01-06 22:00:00,0.9370099999999999,1.669864171852698,2.0766311014007712
2024-01-06 23:00:00,0.81885,1.3376382784035086,1.6634773643146006
2024-01-07 00:00:00,0.58808,1.0450195689022228,1.2541703522784151
2024-01-07 01:00:00,0.58606,0.8658471674560243,1.0391382892172365
2024-01-07 02:00:00,0.42548,0.6939330202036214,0.8328171512813373
2024-01-07 03:00:00,0.40145,0.5797510994791747,0.69578279900673
2024-01-07 04:00:00,0.4097299999999999,0.5133768679470359,0.6161243927719847
2024-01-07 05:00:00,0.51568,0.51427598353093,0.617203457836552
2024-01-07 06:00:00,0.68973,0.5827711617649007,0.6994072981965114
2024-01-07 07:00:00,0.74065,0.6444051977471531,0.7733768035727638
2024-01-07 08:00:00,0.8936299999999999,0.7416996204920675,0.8901437848618305
2024-01-07 09:00:00,1.7267000000000001,1.1262321488016618,1.3516368619715444
2024-01-07 10:00:00,1.87998,1.420486418098506,1.7047833403395303
2024-01-07 11:00:00,1.99975,1.6466240870175048,1.9761803249811611
2024-01-07 12:00:00,1.43871,1.5654568801663136,1.8787682693227679
2024-01-07 13:00:00,1.4337300000000002,1.514032260104754,1.8170514979075292
2024-01-07 14:00:00,2.45496,1.8813593498255732,2.257895630616463
2024-01-07 15:00:00,4.525980000000001,2.913788053598622,3.4969551751890147
2024-01-07 16:00:00,5.387460000000001,3.879480400065964,4.655921711704501
2024-01-07 17:00:00,4.759360000000001,4.22297501611849,5.06816352653758
2024-01-07 18:00:00,3.72333,4.027919496037054,4.834069488861934
2024-01-07 19:00:00,1.7130999999999998,3.1242412722417088,3.749528615168704
2024-01-07 20:00:00,1.4950100000000002,2.4882086032704214,2.9862000228225676
2024-01-07 21:00:00,1.19096,1.9817780519331083,2.378412186234507
2024-01-07 22:00:00,1.0822,1.6305933925987999,1.9569412386858729
2024-01-07 23:00:00,0.8032800000000001,1.307620003777032,1.5693277806329646
2024-01-08 00:00:00,0.80008,1.109482373649275,1.4144503994010833
2024-01-08 01:00:00,0.7555999999999999,0.9713308696554023,1.2383246180069525
2024-01-08 02:00:00,0.62543,0.8362952506645488,1.0661711978613488
2024-01-08 03:00:00,0.71088,0.7873346163034611,1.0037525506870022
2024-01-08 04:00:00,1.0505,0.8900712775897724,1.1347288645436957
2024-01-08 05:00:00,1.1851,1.0052470104245441,1.2815634291827134
2024-01-08 06:00:00,4.02773,2.185188713934143,2.785840606935097
2024-01-08 07:00:00,5.28521,3.3954004536899896,4.328708271454353
2024-01-08 08:00:00,4.98141,4.0145598707355035,5.1180586077309105
2024-01-08 09:00:00,4.64695,4.261437517021882,5.432796537495763
2024-01-08 10:00:00,4.8598300000000005,4.4950428832614175,5.730613980501126
2024-01-08 11:00:00,3.76801,4.2112178222960726,5.368772746807606
2024-01-08 12:00:00,3.5472799999999998,3.952024328811922,5.038333661799922
2024-01-08 13:00:00,4.04605,3.9887308416419174,5.085129846188355
2024-01-08 14:00:00,4.61595,4.23358980188733,5.39729420530015
2024-01-08 15:00:00,5.16248,4.596217577300678,5.8595989826895
2024-01-08 16:00:00,5.27275,4.860327854206303,6.196306347788374
2024-01-08 17:00:00,5.57998,5.141271562333317,6.554474219227759
2024-01-08 18:00:00,5.24618,5.182226578814764,6.606686711102797
2024-01-08 19:00:00,2.79223,4.249200108751845,5.417195382014351
2024-01-08 20:00:00,1.9992600000000003,3.3708500323836326,4.297409573929286
2024-01-08 21:00:00,1.41221,2.6062200694214726,3.3226025988995485
2024-01-08 22:00:00,0.77703,1.8921258449047023,2.4122223305267174
2024-01-08 23:00:00,0.88095,1.4973747236908814,1.9089643299256014
2024-01-09 00:00:00,0.64828,1.1658981601607232,1.5387916581141323
2024-01-09 01:00:00,0.6927500000000001,0.9811867000671483,1.295003252177466
2024-01-09 02:00:00,0.68198,0.8643799340418724,1.1408377484372374
2024-01-09 03:00:00,0.70913,0.8037721912440047,1.0608456082818492
2024-01-09 04:00:00,0.89915,0.8410065626296215,1.109988785654573
2024-01-09 05:00:00,3.06221,1.7081381814912104,2.254458300390983
2024-01-09 06:00:00,5.3043,3.11203733224324,4.107371681533064
2024-01-09 07:00:00,6.7538800000000005,4.533769747653936,5.983822005978936
2024-01-09 08:00:00,6.378349999999999,5.25387211802959,6.934237366759261
2024-01-09 09:00:00,5.63773,5.403725706857023,7.132019180219136
2024-01-09 10:00:00,5.20073,5.324478577599348,7.0274261500574
2024-01-09 11:00:00,3.57653,4.642100073100484,6.126800017964956
2024-01-09 12:00:00,3.24028,4.094846053549999,5.40451573197069
2024-01-09 13:00:00,3.9622599999999997,4.0430860223349425,5.336201099544754
2024-01-09 14:00:00,5.38011,4.565044410613873,6.025099359454174
2024-01-09 15:00:00,6.96285,5.501119426282534,7.260562691244168
2024-01-09 16:00:00,7.30683,6.206047532659323,8.190950547344103
2024-01-09 17:00:00,7.13913,6.570311920523932,8.671718954523715
2024-01-09 18:00:00,6.9571000000000005,6.721309423890627,8.871010544918454
2024-01-09 19:00:00,6.255529999999999,6.539474631509406,8.631018861911967
2024-01-09 20:00:00,5.114850000000001,5.9833179813768425,7.8969845842434
2024-01-09 21:00:00,4.11393,5.253530966239335,6.933787103136817
2024-01-09 22:00:00,3.1332,4.42577877013516,5.841291876816905
2024-01-09 23:00:00,2.06568,3.5044240518823555,4.625256889321885
2024-01-10 00:00:00,1.5008,2.7222328583752757,3.542384369128931
2024-01-10 01:00:00,1.38116,2.1986938348309035,2.8611140479928165
2024-01-10 02:00:00,1.38675,1.881720540050157,2.4486433655498883
2024-01-10 03:00:00,1.5571000000000002,1.754992510697446,2.2837348460863893
2024-01-10 04:00:00,2.0006,1.8508747771392755,2.408504422970752
2024-01-10 05:00:00,4.97563,3.070742354038587,3.995892446563404
2024-01-10 06:00:00,7.12211,4.652348489857021,6.054003249393656
2024-01-10 07:00:00,7.727580000000001,5.8528825935325495,7.61623303086966
2024-01-10 08:00:00,7.7306799999999996,6.585952549021143,8.570161547238648
2024-01-10 09:00:00,7.42071,6.911832010418434,8.994221636999997
2024-01-10 10:00:00,6.83333,6.881185751623421,8.954342304931203
2024-01-10 11:00:00,6.1015,6.576805631984791,8.558258856461991
2024-01-10 12:00:00,6.10678,6.393313170055266,8.31948397466144
2024-01-10 13:00:00,5.938280000000001,6.215673588399986,8.088325322873718
2024-01-10 14:00:00,6.911529999999999,6.487327722611251,8.441823134744807
2024-01-10 15:00:00,7.19966,6.765413840463982,8.80369075166175
2024-01-10 16:00:00,7.53718,7.066702244777516,9.195751015998228
2024-01-10 17:00:00,7.56223,7.260150434775644,9.447481077362136
2024-01-10 18:00:00,7.672829999999999,7.421255668741848,9.65712393022497
2024-01-10 19:00:00,6.88966,7.213726990791642,9.387071226006432
2024-01-10 20:00:00,6.35411,6.878142658314404,8.950382391605459
2024-01-10 21:00:00,5.60863,6.382539892692586,8.30546493539504
2024-01-10 22:00:00,3.7564599999999997,5.357349281918881,6.971405953699406
2024-01-10 23:00:00,1.76111,3.953419890365372,5.144502161579265
2024-01-11 00:00:00,1.3292599999999999,2.928978825850332,3.65179005111741
2024-01-11 01:00:00,1.31045,2.297124265695642,2.8640068905968876
2024-01-11 02:00:00,1.08491,1.8238901166146368,2.2739883687110845
2024-01-11 03:00:00,1.28573,1.6137987556543583,2.01205081729921
2024-01-11 04:00:00,1.64705,1.6267796491886908,2.028235126125522
2024-01-11 05:00:00,4.45373,2.730387717183768,3.4041907757425207
2024-01-11 06:00:00,7.1256,4.4462267429646705,5.543463285452999
2024-01-11 07:00:00,7.3614999999999995,5.58431503162214,6.96240815904935
2024-01-11 08:00:00,6.64506,5.998417353882955,7.478702345688831
2024-01-11 09:00:00,5.98601,5.993573669294094,7.472663340204653
2024-01-11 10:00:00,4.8831,5.56005784883501,6.932164806660326
2024-01-11 11:00:00,3.16863,4.62647262784059,5.768190116297754
2024-01-11 12:00:00,3.7698799999999997,4.292068970981645,5.3512625726784355
2024-01-11 13:00:00,5.4992600000000005,4.763342107721945,5.938836145050536
2024-01-11 14:00:00,5.99233,5.243124482745643,6.537018859227165
2024-01-11 15:00:00,6.436030000000001,5.708820724216572,7.1176392742459
2024-01-11 16:00:00,6.72408,6.105165968674039,7.611794304573673
2024-01-11 17:00:00,6.98325,6.447959615923932,8.039182314198491
2024-01-11 18:00:00,7.0318000000000005,6.675884014420276,8.32335372694137
2024-01-11 19:00:00,6.68266,6.6785292792556685,8.326651788273601
2024-01-11 20:00:00,5.26741,6.127644959323054,7.639820643885772
2024-01-11 21:00:00,4.60813,5.534444244614051,6.900230296160681
2024-01-11 22:00:00,3.9626300000000003,4.920826505891537,6.13518442635809
2024-01-11 23:00:00,2.9731,4.1604570549272255,5.187171565459734
2024-01-12 00:00:00,2.43723,3.4877295412447538,4.394660231053529
2024-01-12 01:00:00,1.75436,2.8110425205527796,3.5420111068775255
2024-01-12 02:00:00,1.6612600000000002,2.362180988280875,2.976430002666939
2024-01-12 03:00:00,1.6583800000000002,2.087425385053966,2.630228409773505
2024-01-12 04:00:00,2.06363,2.0781359474382435,2.6185233960745076
2024-01-12 05:00:00,4.74981,3.1211259803597877,3.9327270247852537
2024-01-12 06:00:00,6.24748,4.341617708661129,5.470588948213363
2024-01-12 07:00:00,7.130199999999999,5.430247338858406,6.842300052987571
2024-01-12 08:00:00,7.00943,6.046741620469554,7.619104237494807
2024-01-12 09:00:00,6.94728,6.398301180369073,8.062081480559847
2024-01-12 10:00:00,5.96366,6.228622390927104,7.848280318745047
2024-01-12 11:00:00,5.27633,5.856858675509938,7.379845138731222
2024-01-12 12:00:00,4.62365,5.375428556504239,6.773226485247379
2024-01-12 13:00:00,4.5879,5.067986698360121,6.385839077087011
2024-01-12 14:00:00,5.302630000000001,5.159588675280747,6.501260746198225
2024-01-12 15:00:00,6.52801,5.693804217461481,7.17439086430781
2024-01-12 16:00:00,7.30958,6.324584021984334,7.969195303329468
2024-01-12 17:00:00,7.28568,6.699784553946738,8.44196099143292
2024-01-12 18:00:00,6.79273,6.736069359627299,8.487681105515778
2024-01-12 19:00:00,6.0961300000000005,6.4862445828640265,8.172893218958052
2024-01-12 20:00:00,4.70373,5.790371917678007,7.296069517060915
2024-01-12 21:00:00,4.3100000000000005,5.212452184664683,6.567870602156436
2024-01-12 22:00:00,3.44961,4.524259391664383,5.700723805671555
2024-01-12 23:00:00,2.51448,3.739665226119699,4.712107935071316
2024-01-13 00:00:00,2.1654600000000004,3.125114076423305,3.6181295384953196
2024-01-13 01:00:00,1.80233,2.6087147776039195,3.020263505119964
2024-01-13 02:00:00,1.5645099999999998,2.2010695506999642,2.5483084978404005
2024-01-13 03:00:00,1.5531799999999998,1.9481411131287196,2.2554782750955864
2024-01-13 04:00:00,1.56486,1.7985126880530566,2.082244591036157
2024-01-13 05:00:00,2.2072599999999998,1.958082816727756,2.2669883737911856
2024-01-13 06:00:00,2.67415,2.237626997777473,2.590633218118931
2024-01-13 07:00:00,3.29308,2.649663398879501,3.067672147676592
2024-01-13 08:00:00,4.42528,3.3428431733669433,3.8702074011835497
2024-01-13 09:00:00,4.79751,3.9107279420740793,4.527681210418845
2024-01-13 10:00:00,3.91743,3.9133443464255366,4.530710376598753
2024-01-13 11:00:00,3.93206,3.920650716796226,4.539169394033289
2024-01-13 12:00:00,2.9871800000000004,3.5562347609242706,4.117263472522622
2024-01-13 13:00:00,3.69523,3.610496862560706,4.180085919303932
2024-01-13 14:00:00,4.08146,3.7943553155601064,4.392949732730075
2024-01-13 15:00:00,4.34383,4.008863750323696,4.641298844184851
2024-01-13 16:00:00,5.80293,4.7092460499605515,5.452172887367183
2024-01-13 17:00:00,6.12168,5.2606436018582485,6.0905584698411435
2024-01-13 18:00:00,5.50593,5.356400518098749,6.2014219195240745
2024-01-13 19:00:00,5.04176,5.233568571583566,6.059212104749537
2024-01-13 20:00:00,4.61318,4.991376191835873,5.778811651603036
2024-01-13 21:00:00,4.09983,4.643327075933296,5.375854589460988
2024-01-13 22:00:00,2.9098300000000004,3.966590267203416,4.592356330653433
2024-01-13 23:00:00,1.77216,3.109910578137334,3.6005275486505552
2024-01-14 00:00:00,1.4064999999999999,2.4449191832226664,2.7280836578071272
2024-01-14 01:00:00,1.34143,2.014130023731298,2.2474015665407023
2024-01-14 02:00:00,1.32403,1.7447231154370357,1.946792618457127
2024-01-14 03:00:00,1.2833299999999999,1.5646006861317026,1.7458088562271235
2024-01-14 04:00:00,1.35555,1.4829897643945587,1.6547459599901142
2024-01-14 05:00:00,1.38733,1.4456453208538205,1.6130763756404585
2024-01-14 06:00:00,1.5848999999999998,1.5000087048331974,1.673735991890737
2024-01-14 07:00:00,1.4925,1.4970773950449896,1.6704651850746857
2024-01-14 08:00:00,2.18356,1.765072105722947,1.9694983783173354
2024-01-14 09:00:00,2.60711,2.093793766297936,2.336291766146129
2024-01-14 10:00:00,2.3486599999999997,2.1932905373297986,2.447312006372974
2024-01-14 11:00:00,1.52943,1.9341272149847666,2.1581330309515634
2024-01-14 12:00:00,1.74198,1.8591152089765552,2.074433320492997
2024-01-14 13:00:00,1.5436800000000002,1.7359730245174851,1.9370291137140017
2024-01-14 14:00:00,1.82103,1.7691782643459184,1.9740801020456946
2024-01-14 15:00:00,2.9844600000000003,2.2436099175123756,2.5034592523388417
2024-01-14 16:00:00,4.30323,3.047661300793902,3.4006338721871154
2024-01-14 17:00:00,5.15878,3.871817136523552,4.320241392292073
2024-01-14 18:00:00,4.31695,4.045591755282376,4.514142156305358
2024-01-14 19:00:00,2.9326,3.611092903758818,4.029320725678368
2024-01-14 20:00:00,2.1904,3.0564711537582863,3.4104640604668526
2024-01-14 21:00:00,2.18696,2.7170242567783105,3.031703265959203
2024-01-14 22:00:00,1.45018,2.2224632036375898,2.479863378522643
2024-01-14 23:00:00,1.42683,1.911857386861495,2.133283966580777
2024-01-15 00:00:00,1.0463799999999999,1.573985224892494,1.9296674353492673
2024-01-15 01:00:00,0.96456,1.336072806360612,1.637992622113638
2024-01-15 02:00:00,0.99981,1.2047997735817608,1.477055090752638
2024-01-15 03:00:00,1.0003,1.124965474417919,1.3791801902236838
2024-01-15 04:00:00,1.59558,1.308687833460767,1.6044193143169512
2024-01-15 05:00:00,4.233300000000001,2.4504219222193337,3.004157416087288
2024-01-15 06:00:00,4.75776,3.3511794885841635,4.108464188139349
2024-01-15 07:00:00,5.60985,4.232937811161603,5.189478351434368
2024-01-15 08:00:00,6.14175,4.978115571812698,6.103048082289448
2024-01-15 09:00:00,5.5386500000000005,5.196941600065716,6.3713234472983595
2024-01-15 10:00:00,5.08918,5.154872742641866,6.319748055783043
2024-01-15 11:00:00,3.8275299999999994,4.636693794308417,5.684473323549846
2024-01-15 12:00:00,4.00108,4.388557667217817,5.380264493372851
2024-01-15 13:00:00,4.8945799999999995,4.586102816492843,5.622450020618358
2024-01-15 14:00:00,4.84258,4.686228483324564,5.7452016422169665
2024-01-15 15:00:00,4.94655,4.787854932474361,5.869793186275416
2024-01-15 16:00:00,5.38616,5.021426172752471,6.156145821021141
2024-01-15 17:00:00,5.49178,5.205046758240916,6.381260173222903
2024-01-15 18:00:00,5.38853,5.276676451308961,6.469076427106042
2024-01-15 19:00:00,4.82038,5.098543699554912,6.250690025002159
2024-01-15 20:00:00,3.8065999999999995,4.594184120047257,5.6323575013605565
2024-01-15 21:00:00,3.3725000000000005,4.117253051541338,5.047651662164981
2024-01-15 22:00:00,2.14956,3.3490888966966463,4.105901173555637
2024-01-15 23:00:00,1.5193999999999999,2.634799935896213,3.230200356745106
2024-01-16 00:00:00,1.34893,2.1328114820699526,2.6073131927506172
2024-01-16 01:00:00,0.91458,1.6572282827003015,2.025923622977864
2024-01-16 02:00:00,0.9190799999999999,1.3690639009201355,1.6736492655803403
2024-01-16 03:00:00,1.26296,1.3276421896871788,1.6230121722076163
2024-01-16 04:00:00,2.18338,1.6617121358673927,2.0314050307887257
2024-01-16 05:00:00,4.619809999999999,2.816518645942409,3.443129542826089
2024-01-16 06:00:00,6.15071,4.118147617785288,5.034341151954631
2024-01-16 07:00:00,7.25611,5.343171113894208,6.5319043213606705
2024-01-16 08:00:00,7.02046,5.99796490839208,7.332374739528433
2024-01-16 09:00:00,6.85581,6.33285751233073,7.741773278379326
2024-01-16 10:00:00,6.1071,6.244724442732536,7.634032619154273
2024-01-16 11:00:00,4.67431,5.6316531701513854,6.884567028531194
2024-01-16 12:00:00,4.033580000000001,5.00778425667033,6.121901569187611
2024-01-16 13:00:00,4.41073,4.7747013181945706,5.83696301479502
2024-01-16 14:00:00,4.9652,4.849069756296982,5.927876727243945
2024-01-16 15:00:00,5.44743,5.082662536703838,6.213438551721277
2024-01-16 16:00:00,6.34313,5.574734164894871,6.8149848481223
2024-01-16 17:00:00,6.42653,5.9072652104566865,7.221496435940187
2024-01-16 18:00:00,5.20066,5.631414871973183,6.88427571446567
2024-01-16 19:00:00,4.3106100000000005,5.115788231222851,6.253933954650478
2024-01-16 20:00:00,3.0673100000000004,4.316086495236926,5.276316896588668
2024-01-16 21:00:00,2.9753299999999996,3.792670976129693,4.636453411357327
2024-01-16 22:00:00,2.42416,3.258420435095923,3.9833443599564986
2024-01-16 23:00:00,1.7544500000000003,2.671288119269583,3.265588549931265
2024-01-17 00:00:00,1.62115,2.261326585773785,2.7681091637652426
2024-01-17 01:00:00,1.1088300000000002,1.8114055144568784,2.217356942339764
