DateTime,water_high_frequency_original_gwh,water_kalman_filtered_gwh,water_benchmarked_gwh
2026-01-03 11:00:00,1.0448000000000002,1.0729642906716808,1.5132899492124716
2026-01-03 12:00:00,0.8784000000000001,0.9970086868290513,1.406163502525732
2026-01-03 13:00:00,0.9195699749999999,0.9667775272598144,1.3635260071990927
2026-01-03 14:00:00,1.142660024,1.0354399791369335,1.4603663207279647
2026-01-03 15:00:00,1.342399975,1.155273540376873,1.6293774661866975
2026-01-03 16:00:00,1.954280024,1.4671962458654197,2.0693077595345657
2026-01-03 17:00:00,2.09717,1.7131305678065678,2.4161691982567652
2026-01-03 18:00:00,2.320979975,1.9504278056983388,2.7508490456659462
2026-01-03 19:00:00,2.100440024,2.0089908060595016,2.8334452705475734
2026-01-03 20:00:00,1.26074,1.7168825183373293,2.4214608832434013
2026-01-03 21:00:00,1.155699987,1.4978034782600829,2.1124756613545403
2026-01-03 22:00:00,1.074179987,1.332425864672813,1.879229986132961
2026-01-03 23:00:00,1.0921499749999999,1.2386249918306318,1.7469348861622342
2026-01-04 00:00:00,0.988899975,1.1411352912154804,1.2979368267796974
2026-01-04 01:00:00,0.91998,1.054798874449208,1.199737064073397
2026-01-04 02:00:00,0.885670024,0.9887729664126869,1.12463864391071
2026-01-04 03:00:00,0.8817300120000001,0.9469846597740623,1.0771082743457996
2026-01-04 04:00:00,0.98516,0.9618878622514991,1.0940593015213909
2026-01-04 05:00:00,1.107030024,1.0185496499853806,1.1585068929131563
2026-01-04 06:00:00,1.195060024,1.0874572177434976,1.2368829369506806
2026-01-04 07:00:00,1.3130399750000001,1.1755220650222633,1.3370486309816576
2026-01-04 08:00:00,1.42916,1.2745393227221402,1.449671688251681
2026-01-04 09:00:00,1.420380012,1.3314738073630954,1.5144294473868902
2026-01-04 10:00:00,1.2449300120000002,1.297688130592997,1.476001335983134
2026-01-04 11:00:00,1.448519975,1.3565711033167218,1.542975321764418
2026-01-04 12:00:00,1.2418800239999999,1.311797058938945,1.4920489491168023
2026-01-04 13:00:00,1.159229975,1.2522366691722198,1.4243044635236495
2026-01-04 14:00:00,1.30623,1.2733150285789792,1.448279165851005
2026-01-04 15:00:00,1.737120012,1.4543790226929412,1.6542228675079866
2026-01-04 16:00:00,3.544000024,2.270142410766802,2.5820789696462794
2026-01-04 17:00:00,4.409420012,3.1052911496629587,3.5319841319845264
2026-01-04 18:00:00,3.9887600240000003,3.4501869761004733,3.9242715303166307
2026-01-04 19:00:00,3.30808,3.3947100890381106,3.8611716548613355
2026-01-04 20:00:00,1.972450024,2.8394765377616276,3.229644368646384
2026-01-04 21:00:00,1.64256,2.3722144412018586,2.6981765509810254
2026-01-04 22:00:00,1.421999987,2.0012619277692285,2.2762520588746953
2026-01-04 23:00:00,1.308329975,1.7307494677862525,1.9685689238270612
2026-01-05 00:00:00,1.232579987,1.5362699792919308,1.9174937707896464
2026-01-05 01:00:00,1.2166199869999998,1.4114823931474845,1.7617402754215106
2026-01-05 02:00:00,1.232000024,1.3414145935495227,1.6742852245039934
2026-01-05 03:00:00,1.221529975,1.2946130527223925,1.6158699301813497
2026-01-05 04:00:00,1.5019400120000002,1.375551051830155,1.7168926092685528
2026-01-05 05:00:00,2.522570012,1.8233337227297253,2.275792082467408
2026-01-05 06:00:00,5.689360024,3.332584784015104,4.159562218954887
2026-01-05 07:00:00,7.816099987,5.082896228138159,6.344211620614529
2026-01-05 08:00:00,8.133850012,6.273952593872959,7.830827380045344
2026-01-05 09:00:00,8.05443,6.969029969293022,8.698387480516146
2026-01-05 10:00:00,7.936720012,7.346804746322067,9.169906674068644
2026-01-05 11:00:00,7.017480012,7.218240255020031,9.009439038471145
2026-01-05 12:00:00,6.430799987,6.9108328636586265,8.625748823876268
2026-01-05 13:00:00,6.562369974999999,6.774797062672534,8.455955880896651
2026-01-05 14:00:00,7.895070012,7.212138406456521,9.001823022556922
2026-01-05 15:00:00,8.581820012,7.746845947403754,9.669217681556331
2026-01-05 16:00:00,9.006579975000001,8.238631250949734,10.28303899475412
2026-01-05 17:00:00,9.136379975,8.589101762258792,10.720478397553828
2026-01-05 18:00:00,8.800479975,8.671621322926926,10.82347510105146
2026-01-05 19:00:00,8.363679987000001,8.551404658102726,10.673426796357154
2026-01-05 20:00:00,6.803299987000001,7.868965216541547,9.821640719838332
2026-01-05 21:00:00,5.423150012,6.914147813475933,8.629886375029937
2026-01-05 22:00:00,3.836700024,5.712748500493817,7.1303610767904075
2026-01-05 23:00:00,2.552600024,4.479063814903203,5.590538824435462
2026-01-06 00:00:00,2.238719975,3.6044600086882572,4.219036954824189
2026-01-06 01:00:00,2.161800048,3.0412625788034013,3.55981178272665
2026-01-06 02:00:00,2.1256200240000003,2.6838065270582225,3.141407836392593
2026-01-06 03:00:00,2.4398199999999997,2.5885570651544163,3.029917904827081
2026-01-06 04:00:00,3.558000024,2.9670161599651754,3.4729060092996265
2026-01-06 05:00:00,4.995859951,3.7590528421252154,4.399988574664429
2026-01-06 06:00:00,7.813339951,5.3417987018247155,6.252599855153381
2026-01-06 07:00:00,8.74832,6.671664430589416,7.809213783755228
2026-01-06 08:00:00,8.42894,7.35768408266275,8.612202929662368
2026-01-06 09:00:00,8.516369951,7.810021376878718,9.14166580502851
2026-01-06 10:00:00,7.8071,7.808880905808159,9.140330878415092
2026-01-06 11:00:00,7.510380048,7.692349692274115,9.003930559059194
2026-01-06 12:00:00,7.0277299509999995,7.432889985665397,8.700231783699943
2026-01-06 13:00:00,6.694020048,7.144443878300075,8.362604293447287
2026-01-06 14:00:00,7.3653399749999995,7.230679108585139,8.463543025602306
2026-01-06 15:00:00,8.184429951,7.603012186258069,8.899360598947279
2026-01-06 16:00:00,8.338640024,7.890192616059666,9.235506607812605
2026-01-06 17:00:00,8.290429975,8.04644055947078,9.418395541460857
2026-01-06 18:00:00,7.78197,7.943194372959099,9.297545407103012
2026-01-06 19:00:00,4.852200048,6.736506652330096,7.8851119013921025
2026-01-06 20:00:00,2.4521200240000005,5.063932654672746,5.927356373855411
2026-01-06 21:00:00,2.097729951,3.9059621108524123,4.571946546807892
2026-01-06 22:00:00,1.8803500000000002,3.115187038512108,3.6463407015174423
2026-01-06 23:00:00,2.1582,2.741590588059564,3.209044344545501
2026-01-07 00:00:00,1.724519951,2.344538209528156,2.8306058315540734
2026-01-07 01:00:00,1.60724,2.0567056862862545,2.4831001199864984
2026-01-07 02:00:00,1.611229975,1.8827972237869883,2.273137106329282
2026-01-07 03:00:00,1.71197,1.8161082908347645,2.1926222818118033
2026-01-07 04:00:00,1.9173799750000002,1.8556435616512923,2.2403539705812756
2026-01-07 05:00:00,3.5330700000000004,2.510491054922123,3.0309638764885136
2026-01-07 06:00:00,5.777450048,3.785873306165089,4.5707572665716905
2026-01-07 07:00:00,6.6189,4.89185350679519,5.906028320276099
2026-01-07 08:00:00,7.024199975,5.724296413122239,6.9110525657796025
2026-01-07 09:00:00,5.285999975,5.553190654173771,6.704473309735192
2026-01-07 10:00:00,4.548249974999999,5.160873668106316,6.230821507402763
2026-01-07 11:00:00,4.034700012,4.72122875800531,5.700029796997913
2026-01-07 12:00:00,4.219000012,4.525164580255799,5.4633177644785915
2026-01-07 13:00:00,4.725160024,4.603240442187726,5.557580246186066
2026-01-07 14:00:00,5.534949975,4.966968852608678,5.996716514238889
2026-01-07 15:00:00,5.991650024,5.3669922939632695,6.479672467464542
2026-01-07 16:00:00,6.0965699870000005,5.65181081864429,6.823539320911548
2026-01-07 17:00:00,6.083650024,5.820395750095375,7.027075133694749
2026-01-07 18:00:00,5.966769975,5.877538520751007,7.096064693852757
2026-01-07 19:00:00,5.2949399999999995,5.650098931046757,6.821472526266509
2026-01-07 20:00:00,4.12057,5.05298887990962,6.100570138768851
2026-01-07 21:00:00,3.094399987,4.2883788811948325,5.177441860274212
2026-01-07 22:00:00,2.1771299870000003,3.464172218877464,4.182361389723559
2026-01-07 23:00:00,1.8047599749999998,2.8163572546183975,3.400241990625028
2026-01-08 00:00:00,1.745159975,2.3981744733530785,2.944864994060625
2026-01-08 01:00:00,1.4934000239999998,2.0449612017668635,2.511132832164358
2026-01-08 02:00:00,1.417140024,1.7998672202461639,2.210166953970313
2026-01-08 03:00:00,1.4195299749999999,1.6513880464636366,2.0278403025620637
2026-01-08 04:00:00,1.834219987,1.7227634792176003,2.1154865583656255
2026-01-08 05:00:00,3.3670699749999997,2.3646813376198095,2.903736725847379
2026-01-08 06:00:00,5.311759987,3.515186076246931,4.316511804529096
2026-01-08 07:00:00,7.332569986999999,5.005447722098838,6.146495152956776
2026-01-08 08:00:00,7.025699974999999,5.794130369124134,7.114966773539287
2026-01-08 09:00:00,7.443049975000001,6.437849131286906,7.905428380806211
2026-01-08 10:00:00,7.366300012,6.800305402369998,8.3505105866467
2026-01-08 11:00:00,7.042619987,6.8949021576733935,8.46667172351978
2026-01-08 12:00:00,6.683100024,6.812217103274244,8.365137692139818
2026-01-08 13:00:00,5.28123,6.214537798901259,7.631210748675361
2026-01-08 14:00:00,7.637920012,6.770209423542858,8.313553895006951
2026-01-08 15:00:00,7.779369975000001,7.164173797968761,8.797326826478324
2026-01-08 16:00:00,7.190129987000001,7.174306787966644,8.809769744148198
2026-01-08 17:00:00,6.803929986999999,7.029716054129493,8.632217945780829
2026-01-08 18:00:00,6.168599987,6.693546499934259,8.219414806051654
2026-01-08 19:00:00,5.622179987,6.275297651978839,7.7058214854505955
2026-01-08 20:00:00,3.7072200239999997,5.272750441108393,6.474732497142938
2026-01-08 21:00:00,2.454370012,4.1724879694485,5.123652968496482
2026-01-08 22:00:00,1.900040012,3.2853510944696533,4.0342833846343025
2026-01-08 23:00:00,1.709950048,2.6703331106154877,3.279065217026352
2026-01-09 00:00:00,1.560720048,2.2371532608513287,2.653210912215679
2026-01-09 01:00:00,1.412240048,1.9151168738885382,2.271283365734111
2026-01-09 02:00:00,1.4306500480000002,1.7259867402188351,2.0469794956048424
2026-01-09 03:00:00,1.4605499750000002,1.622363358381248,1.9240846129594067
2026-01-09 04:00:00,1.9613999999999998,1.7547192637225033,2.0810555896433955
2026-01-09 05:00:00,3.248199975,2.33775651511528,2.7725239949125475
2026-01-09 06:00:00,4.803900012,3.3005098437029146,3.9143266965337276
2026-01-09 07:00:00,5.417079975,4.126793854211444,4.894280011147632
2026-01-09 08:00:00,5.064150024,4.4927266450957015,5.328267655580264
2026-01-09 09:00:00,4.980400024,4.6831085792357,5.55405613149217
2026-01-09 10:00:00,4.822870012,4.737669793849522,5.618764442956734
2026-01-09 11:00:00,4.212139987,4.532509156824333,5.375448774585758
2026-01-09 12:00:00,3.9040299750000003,4.2871582982819385,5.084468453032621
2026-01-09 13:00:00,4.456130012,4.353122861992331,5.16270086710932
2026-01-09 14:00:00,4.417160012,4.378122209922015,5.192349503117421
2026-01-09 15:00:00,4.759060012,4.526835834007038,5.368720347762804
2026-01-09 16:00:00,5.582229975000001,4.938849256379418,5.8573585324358275
2026-01-09 17:00:00,5.540800012,5.173843730282348,6.136056426487293
2026-01-09 18:00:00,5.680380024,5.371589523843488,6.370578265693567
2026-01-09 19:00:00,4.0680300240000005,4.86269527293242,5.767041707287523
2026-01-09 20:00:00,3.423969975,4.301033888971022,5.1009245757641075
2026-01-09 21:00:00,2.105679987,3.443993623787599,4.0844950697554046
2026-01-09 22:00:00,1.690399987,2.7594113547752634,3.2725966726998057
2026-01-09 23:00:00,1.8864600120000001,2.418621448586274,2.868427895488045
2026-01-10 00:00:00,1.574639987,2.089141042261635,2.4587865199638954
2026-01-10 01:00:00,1.497779987,1.858280662454284,2.1870784933724714
2026-01-10 02:00:00,1.404320024,1.681059784483589,1.9785007587936778
2026-01-10 03:00:00,1.430150024,1.5831075739225045,1.8632172187855172
2026-01-10 04:00:00,1.443300024,1.528528355714155,1.7989809401972707
2026-01-10 05:00:00,2.07715,1.7427037736647466,2.0510518247912835
2026-01-10 06:00:00,2.8521799750000003,2.175830194399627,2.5608141544759455
2026-01-10 07:00:00,3.757070024,2.7931275703090814,3.2873340188562508
2026-01-10 08:00:00,3.9523000119999994,3.2456548170223147,3.819929890377848
2026-01-10 09:00:00,2.980650012,3.1422000673497017,3.6981702107892054
2026-01-10 10:00:00,2.5639000239999996,2.9164385525146526,3.4324632249161424
2026-01-10 11:00:00,2.2967699870000002,2.674527254642498,3.1477489685770377
2026-01-10 12:00:00,1.9004500000000002,2.3723366260629155,2.7920897627215426
2026-01-10 13:00:00,1.915499987,2.1939929913822085,2.5821906146967772
2026-01-10 14:00:00,2.59274,2.3496591196087633,2.765399775761399
2026-01-10 15:00:00,3.821579987,2.9242796622854628,3.4416917138577765
2026-01-10 16:00:00,3.781070024,3.2587605121161705,3.8353544623812033
2026-01-10 17:00:00,3.888429987,3.504576047027346,4.124663758120758
2026-01-10 18:00:00,2.857740024,3.2520588942312387,3.827467083126244
2026-01-10 19:00:00,2.025679987,2.773295036192149,3.2639923839177847
2026-01-10 20:00:00,1.67747,2.345497869289102,2.7605022480286125
2026-01-10 21:00:00,1.259920024,1.9217010848305653,2.2617203085849114
2026-01-10 22:00:00,1.178929975,1.6317320058733014,1.9204450915825075
2026-01-10 23:00:00,1.022239987,1.3937935117592672,1.640406573323946
2026-01-11 00:00:00,0.8961600120000001,1.1995232639350206,1.4925791395785717
2026-01-11 01:00:00,0.8901699999999999,1.0787553990726897,1.3423064427126243
2026-01-11 02:00:00,0.892700012,1.006121570817291,1.2519274228626072
2026-01-11 03:00:00,0.909279987,0.9683157589156028,1.2048852621176964
2026-01-11 04:00:00,0.853419987,0.92346180496194,1.1490730256970099
2026-01-11 05:00:00,0.933850024,0.9275172431266792,1.154119249133047
2026-01-11 06:00:00,1.054840024,0.9772225547785233,1.2159680798546937
2026-01-11 07:00:00,1.256139975,1.0861086253005805,1.3514561377675978
2026-01-11 08:00:00,1.3968699869999999,1.207426194919088,1.502412837917737
2026-01-11 09:00:00,1.061049975,1.1502826454333441,1.4313085313250495
2026-01-11 10:00:00,0.989929975,1.0876828545441952,1.353414967413157
2026-01-11 11:00:00,1.0204399869999998,1.0614320323054527,1.3207507991986964
2026-01-11 12:00:00,0.9766500120000001,1.028334131734554,1.2795667409638365
2026-01-11 13:00:00,0.9646699870000001,1.0034804006632263,1.2486409876640914
2026-01-11 14:00:00,1.3668999999999998,1.1453551250567755,1.4251771670197106
2026-01-11 15:00:00,1.816580012,1.4073934026151458,1.7512340919781166
2026-01-11 16:00:00,2.472599975,1.8232374824476514,2.2686731592614895
2026-01-11 17:00:00,2.775680024,2.1950598148976166,2.731335513323453
2026-01-11 18:00:00,3.245799975,2.605256378032386,3.2417473174707943
2026-01-11 19:00:00,2.6870799870000006,2.637199349716773,3.2814942858087486
2026-01-11 20:00:00,1.783030024,2.303741721419761,2.8665695278705594
2026-01-11 21:00:00,1.425629987,1.9609372592088563,2.440014408320861
2026-01-11 22:00:00,1.113450024,1.6300882402188641,2.0283355697841805
2026-01-11 23:00:00,1.2979800240000001,1.5004371104204917,1.8670093349556685
2026-01-12 00:00:00,1.144779987,1.3615927650523,1.6544079476040447
2026-01-12 01:00:00,1.1262300120000002,1.269709922787488,1.542765385750747
2026-01-12 02:00:00,1.1713299750000001,1.2313035517396036,1.496099593209018
2026-01-12 03:00:00,1.242629987,1.235725258449596,1.5014722030750116
2026-01-12 04:00:00,1.8972700240000002,1.493984530810644,1.8152710155416334
2026-01-12 05:00:00,3.7755,2.3846612554055184,2.8974908170394027
2026-01-12 06:00:00,6.301700012,3.913826977465848,4.755508859374633
2026-01-12 07:00:00,7.17068,5.185263977026635,6.3003727356676364
2026-01-12 08:00:00,7.057749975,5.91626042129675,7.1885724662415
2026-01-12 09:00:00,6.930449987,6.312188063558069,7.669645702561243
2026-01-12 10:00:00,6.28383,6.301117410079341,7.656194267175807
2026-01-12 11:00:00,4.798550024,5.714532828037589,6.943462663879872
2026-01-12 12:00:00,5.37348,5.581389827302963,6.781686805314147
2026-01-12 13:00:00,6.091700024,5.7806089080672844,7.023748630986528
2026-01-12 14:00:00,6.937669975,6.232311898982377,7.5725918955126446
2026-01-12 15:00:00,7.331530023999999,6.661433687735306,8.093997793094394
2026-01-12 16:00:00,7.7613,7.090808521142958,8.615711153449608
2026-01-12 17:00:00,7.952529987,7.427214415859662,9.024462286773076
2026-01-12 18:00:00,6.980869987,7.252966816267823,8.81274214473443
2026-01-12 19:00:00,5.526519987,6.578982340665809,7.993815001746207
2026-01-12 20:00:00,4.498060012,5.76661481177461,7.00674505640801
2026-01-12 21:00:00,3.7908499750000004,4.995299527196067,6.069555780974249
2026-01-12 22:00:00,2.129880012,3.8766735512381336,4.71036546172336
2026-01-12 23:00:00,1.901199951,3.1054719619677726,3.7733143321627916
2026-01-13 00:00:00,1.865579975,2.621432757010609,3.0645719252585972
2026-01-13 01:00:00,1.837250048,2.315297078257718,2.706685649550363
2026-01-13 02:00:00,1.8111400240000002,2.1184801117143297,2.476597828884213
2026-01-13 03:00:00,2.0254999510000005,2.08218175383961,2.434163428009972
2026-01-13 04:00:00,2.698660024,2.3228475980407297,2.715512544265189
2026-01-13 05:00:00,4.494000048,3.1704399018584,3.7063857876845603
2026-01-13 06:00:00,6.311669975,4.396739065956888,5.1399842579157395
2026-01-13 07:00:00,7.09932,5.451794780806522,6.373391490912616
2026-01-13 08:00:00,6.236259951000001,5.758040729073068,6.73140667660523
2026-01-13 09:00:00,6.212099951,5.935300092868515,6.938630786521443
2026-01-13 10:00:00,5.445580048,5.744119164480191,6.715131746076149
2026-01-13 11:00:00,5.018349951,5.46078742529018,6.3839042937853
2026-01-13 12:00:00,4.838430048,5.2178264470202285,6.099872063338718
2026-01-13 13:00:00,5.316069951,5.256179552015181,6.14470855532948
2026-01-13 14:00:00,5.632099999999999,5.402934460250943,6.316271594843065
2026-01-13 15:00:00,6.857460024,5.9707640815946155,6.980089772611032
2026-01-13 16:00:00,7.2783800240000005,6.481241919828815,7.576861155487626
2026-01-13 17:00:00,6.704550012,6.568418764692037,7.678774779091352
2026-01-13 18:00:00,6.504060024000001,6.543293871552916,7.649402657325743
2026-01-13 19:00:00,5.4717000119999994,6.124956270159535,7.160347324862378
2026-01-13 20:00:00,4.733879975,5.5818964947750205,6.525486202855773
2026-01-13 21:00:00,3.3441000119999997,4.7082871467322605,5.504197873221738
2026-01-13 22:00:00,2.372229987,3.796317989566731,4.438065214172221
2026-01-13 23:00:00,2.26578,3.1988140138870556,3.739556391391489
2026-01-14 00:00:00,2.0055499510000003,2.732977800430812,3.2966567232708592
2026-01-14 01:00:00,1.7367500000000002,2.34406221944054,2.827526983302146
2026-01-14 02:00:00,1.852500024,2.152162137200375,2.596047351007458
2026-01-14 03:00:00,1.8379000239999999,2.029477915493552,2.448059407503015
2026-01-14 04:00:00,2.1458,2.0748886850567594,2.502836185699257
2026-01-14 05:00:00,2.920569951,2.4050326749501094,2.9010726454896782
2026-01-14 06:00:00,5.2718,3.5241848199751353,4.251050842413989
2026-01-14 07:00:00,5.750870023999999,4.393456455871343,5.2996104693433255
2026-01-14 08:00:00,5.43235,4.7990282398821025,5.788831767927333
2026-01-14 09:00:00,4.284229951,4.598057060873848,5.546410117683122
2026-01-14 10:00:00,3.4402999999999997,4.146082362134638,5.001215264979941
2026-01-14 11:00:00,2.22458,3.395950507532099,4.096368097386674
2026-01-14 12:00:00,2.321239975,2.9763961937744052,3.5902803607762395
2026-01-14 13:00:00,3.166120024,3.0504621389608158,3.6796224681748804
2026-01-14 14:00:00,4.629920024,3.6670638647348217,4.4233988078629904
2026-01-14 15:00:00,6.251539986999999,4.676012854324933,5.640444357755588
2026-01-14 16:00:00,6.9922500240000005,5.580244521184549,6.731174550835559
2026-01-14 17:00:00,7.3669,6.277733743300693,7.572521499623684
2026-01-14 18:00:00,6.994870000000001,6.557695278004693,7.9102253315002855
2026-01-14 19:00:00,4.959830024,5.933907532534562,7.157780849633686
2026-01-14 20:00:00,4.116660024000001,5.224475542904066,6.302027927692597
2026-01-14 21:00:00,2.493120024,4.158186569572674,5.0158159751738465
2026-01-14 22:00:00,1.9350699999999998,3.290308086468142,3.968936839947186
2026-01-14 23:00:00,1.555669951,2.6131258215567064,3.1520851750166607
2026-01-15 00:00:00,1.373379951,2.1291436587227173,2.502853202954828
2026-01-15 01:00:00,1.377400048,1.835671821263936,2.157870878558085
2026-01-15 02:00:00,1.46837,1.6922815232278097,1.9893125639314133
2026-01-15 03:00:00,1.5693400480000002,1.6442866216145964,1.9328935464846546
2026-01-15 04:00:00,1.926269975,1.7543695962756574,2.06229840115121
2026-01-15 05:00:00,3.1097199509999998,2.283482385965968,2.684281626649111
2026-01-15 06:00:00,5.3965799510000005,3.4987989507727715,4.112911838785916
2026-01-15 07:00:00,6.1992700240000005,4.5530310008494865,5.352183811995578
2026-01-15 08:00:00,5.706069986999999,5.003163818874881,5.881324417766539
2026-01-15 09:00:00,5.0273000240000005,5.012586308625796,5.892400752872566
2026-01-15 10:00:00,4.251730024,4.7155569907756245,5.543236535367972
2026-01-15 11:00:00,2.58995,3.885745096932677,4.567775181294394
2026-01-15 12:00:00,2.5109,3.3490217898597643,3.936845632363054
2026-01-15 13:00:00,3.16845,3.2785286932674045,3.8539795129870438
2026-01-15 14:00:00,4.319899975,3.6850677568093726,4.331874742434679
2026-01-15 15:00:00,5.878279987,4.541271938594598,5.338360786711295
2026-01-15 16:00:00,6.735340023999999,5.39781023615932,6.34523959112199
2026-01-15 17:00:00,6.033740024,5.646069723397204,6.637073845824191
2026-01-15 18:00:00,5.579299987000001,5.620003605976815,6.606432575937613
2026-01-15 19:00:00,5.134899987000001,5.430624875797569,6.3838138909753255
2026-01-15 20:00:00,4.1934000000000005,4.947626879577881,5.816039576214236
2026-01-15 21:00:00,2.5125200240000005,3.996989889623455,4.698545777518601
2026-01-15 22:00:00,1.748940012,3.1193777371890916,3.6668942129688715
2026-01-15 23:00:00,1.8961800240000002,2.641855779776153,3.1055570971308457
2026-01-16 00:00:00,1.67153,2.26305204208856,2.720996584465547
2026-01-16 01:00:00,1.7613499750000001,2.0671934735750237,2.4855046531921485
2026-01-16 02:00:00,1.688299975,1.919277921461322,2.307657345836692
2026-01-16 03:00:00,1.787499975,1.8678333657206099,2.245802621395341
2026-01-16 04:00:00,2.217680024,2.0044093740425977,2.4100157482932523
2026-01-16 05:00:00,3.659979975,2.650724606224757,3.1871174262699946
2026-01-16 06:00:00,6.420319975,4.122330169040287,4.956512754185684
2026-01-16 07:00:00,7.246120048,5.341820887068611,6.422776020266002
2026-01-16 08:00:00,6.881399951000001,5.942854391524523,7.145432893531976
2026-01-16 09:00:00,5.692229986999999,5.84501358056357,7.027793304386517
2026-01-16 10:00:00,4.3079600000000005,5.244965995021839,6.306321857680849
2026-01-16 11:00:00,2.7865299869999998,4.285221579162585,5.152366390044848
2026-01-16 12:00:00,2.485029975,3.582448013393854,4.307381636470824
2026-01-16 13:00:00,3.26395,3.4581101462215544,4.157883124901765
2026-01-16 14:00:00,4.388549975,3.8213428791661417,4.594618563295025
2026-01-16 15:00:00,5.66818,4.54232630437561,5.461498069804608
2026-01-16 16:00:00,6.467950011999999,5.2940670836386685,6.365358897896959
2026-01-16 17:00:00,6.145320024,5.626386189496925,6.7649251187243165
2026-01-16 18:00:00,5.30227,5.499855052650474,6.612789513893069
