DateTime,river_high_frequency_original_gwh,river_kalman_filtered_gwh,river_benchmarked_gwh
2025-01-03 04:00:00,1.1573,1.146972597435826,1.1481340249110694
2025-01-03 05:00:00,1.1627,1.1531123898638918,1.1542800345091304
2025-01-03 06:00:00,1.1675,1.1587291431333009,1.1599024753177043
2025-01-03 07:00:00,1.1715,1.1637147349988441,1.164893115606711
2025-01-03 08:00:00,1.1749,1.168081330504986,1.1692641327389715
2025-01-03 09:00:00,1.1775,1.1717582679657,1.1729447934762494
2025-01-03 10:00:00,1.1794,1.1747415100039231,1.1759310563532235
2025-01-03 11:00:00,1.1803,1.176911478926009,1.178103222591559
2025-01-03 12:00:00,1.1804000000000001,1.1782733563999173,1.179466479106187
2025-01-03 13:00:00,1.1797,1.1788303012315635,1.1800239879016379
2025-01-03 14:00:00,1.1783,1.1786232778866175,1.179816754924307
2025-01-03 15:00:00,1.1763,1.1777162976069213,1.178908856233989
2025-01-03 16:00:00,1.1737,1.17614838240063,1.1773393533526273
2025-01-03 17:00:00,1.1705999999999999,1.1739823593645693,1.1751711369959315
2025-01-03 18:00:00,1.1672,1.1713346062787635,1.1725207027883722
2025-01-03 19:00:00,1.1636,1.1683151072311204,1.169498146188035
2025-01-03 20:00:00,1.1596,1.1649128321784488,1.1660924259826775
2025-01-03 21:00:00,1.1556,1.1612772123575805,1.1624531247235963
2025-01-03 22:00:00,1.1516,1.1574993428132985,1.1586714296986564
2025-01-03 23:00:00,1.1477,1.1536737949798523,1.1548420081053912
2025-01-04 00:00:00,1.1439000000000001,1.1498582207192012,1.1509644658689668
2025-01-04 01:00:00,1.1404,1.1461658429271424,1.1472685357476295
2025-01-04 02:00:00,1.1373,1.1427047224369422,1.1438040854140747
2025-01-04 03:00:00,1.1345,1.1395016955870114,1.140597977025174
2025-01-04 04:00:00,1.1322,1.1366511997664686,1.1377447388255106
2025-01-04 05:00:00,1.1305,1.1342498439420992,1.1353410727265476
2025-01-04 06:00:00,1.1294000000000002,1.132356522079732,1.1334459293542851
2025-01-04 07:00:00,1.1292,1.1311242530966574,1.1322124748410634
2025-01-04 08:00:00,1.1297000000000001,1.1305682414893483,1.131655928311159
2025-01-04 09:00:00,1.1313,1.1308539113794995,1.1319418730360025
2025-01-04 10:00:00,1.1339000000000001,1.1320430684428515,1.1331321741527778
2025-01-04 11:00:00,1.1375,1.134173390148444,1.1352645453789214
2025-01-04 12:00:00,1.1422,1.1373068839461982,1.1384010538199185
2025-01-04 13:00:00,1.1481,1.1415203891293948,1.1426186126938993
2025-01-04 14:00:00,1.1551,1.1468217090173556,1.1479250328275319
2025-01-04 15:00:00,1.163,1.1531375229649525,1.1542469230360282
2025-01-04 16:00:00,1.1718,1.160423133841967,1.1615395431873607
2025-01-04 17:00:00,1.1814,1.1686122549302147,1.1697365427908213
2025-01-04 18:00:00,1.1918,1.177664477064319,1.178797473804551
2025-01-04 19:00:00,1.2027,1.1874380498794073,1.1885804494897738
2025-01-04 20:00:00,1.2143,1.1979246383214928,1.19907712677359
2025-01-04 21:00:00,1.2263,1.209002044782378,1.2101651904850375
2025-01-04 22:00:00,1.2387000000000001,1.220595776158565,1.2217700758529704
2025-01-04 23:00:00,1.2512999999999999,1.2325823429347411,1.2337681745564044
2025-01-05 00:00:00,1.2644000000000002,1.2450035809065516,1.2509803815430116
2025-01-05 01:00:00,1.2775,1.257689799566949,1.2637275020360834
2025-01-05 02:00:00,1.2906,1.2705375535810322,1.276636933354189
2025-01-05 03:00:00,1.3039,1.283561859092963,1.2897237637284311
2025-01-05 04:00:00,1.317,1.2966157148400834,1.3028402861975867
2025-01-05 05:00:00,1.3299,1.3096095071185332,1.315896456855626
2025-01-05 06:00:00,1.3427,1.3225276451776045,1.3288766101064262
2025-01-05 07:00:00,1.355,1.335204469430464,1.3416142910928925
2025-01-05 08:00:00,1.367,1.3476170694793659,1.354086479432953
2025-01-05 09:00:00,1.3785,1.359673401234935,1.3662006891676823
2025-01-05 10:00:00,1.3895,1.3713173535344618,1.3779005397654807
2025-01-05 11:00:00,1.3998,1.382436642710587,1.3890732085267283
2025-01-05 12:00:00,1.4095,1.3930018581354202,1.399689143634014
2025-01-05 13:00:00,1.4185,1.4029560319229286,1.409691103719603
2025-01-05 14:00:00,1.4267999999999998,1.4122644357777472,1.419044193770459
2025-01-05 15:00:00,1.4347,1.4210230153823002,1.4278448200686584
2025-01-05 16:00:00,1.442,1.4292121827158044,1.4360733005585917
2025-01-05 17:00:00,1.449,1.4369371131506752,1.443835315520646
2025-01-05 18:00:00,1.4557,1.4442619228346694,1.451195288900434
2025-01-05 19:00:00,1.462,1.4511866589075049,1.458153268063974
2025-01-05 20:00:00,1.4681,1.45778942774675,1.4647877343485969
2025-01-05 21:00:00,1.4741,1.464156882741896,1.471185757134592
2025-01-05 22:00:00,1.48,1.470341848821409,1.4774004149433237
2025-01-05 23:00:00,1.486,1.4764546063254878,1.4835425175300199
2025-01-06 00:00:00,1.4919,1.4824843058098314,1.488499824431179
2025-01-06 01:00:00,1.498,1.4885414497861662,1.4945815466524497
2025-01-06 02:00:00,1.5042,1.4946543630688962,1.5007192644768121
2025-01-06 03:00:00,1.5106,1.5008793516193446,1.506969512339886
2025-01-06 04:00:00,1.5172999999999999,1.5072897790360837,1.5134059515297988
2025-01-06 05:00:00,1.5244000000000002,1.5139694074545798,1.5201126840660097
2025-01-06 06:00:00,1.532,1.5210083380810575,1.527180176760964
2025-01-06 07:00:00,1.54,1.5284224588534172,1.5346243820214982
2025-01-06 08:00:00,1.5485,1.53626049406635,1.5424942218522562
2025-01-06 09:00:00,1.5577,1.5446302242653307,1.5508979141428896
2025-01-06 10:00:00,1.5675999999999999,1.553597353742346,1.5599014297955545
2025-01-06 11:00:00,1.578,1.5631238589682506,1.569466590991953
2025-01-06 12:00:00,1.5894000000000001,1.573381754452723,1.5797661102299188
2025-01-06 13:00:00,1.6015,1.584358785809123,1.5907876833978392
2025-01-06 14:00:00,1.6140999999999999,1.5959694049781514,1.6024454153056285
2025-01-06 15:00:00,1.6272,1.6081614608536667,1.614686943232122
2025-01-06 16:00:00,1.6409,1.6209422003264689,1.6275195434740344
2025-01-06 17:00:00,1.6547,1.6341208470850788,1.6407516656014358
2025-01-06 18:00:00,1.6688,1.6476591792801094,1.6543449326710564
2025-01-06 19:00:00,1.6829,1.6614167799603186,1.6681583579578076
2025-01-06 20:00:00,1.6970999999999998,1.6753470881160788,1.6821451915201329
2025-01-06 21:00:00,1.7112,1.68934364196601,1.6961985395836614
2025-01-06 22:00:00,1.7250999999999999,1.7033025023319541,1.7102140412132838
2025-01-06 23:00:00,1.7388,1.7171603066647572,1.7241280767518328
2025-01-07 00:00:00,1.752,1.7307613119460186,1.7340475976469887
2025-01-07 01:00:00,1.7648,1.7440496142147728,1.7473611311000976
2025-01-07 02:00:00,1.7769000000000001,1.756874017295967,1.7602098845363514
2025-01-07 03:00:00,1.7883,1.769142350217658,1.772501511974032
2025-01-07 04:00:00,1.799,1.7807984244680273,1.7841797182132977
2025-01-07 05:00:00,1.8087,1.7916908704064647,1.7950928462002007
2025-01-07 06:00:00,1.8175999999999999,1.8018054889550181,1.805226669896268
2025-01-07 07:00:00,1.8253,1.810977468906983,1.8144160651592625
2025-01-07 08:00:00,1.8319,1.8191453782268283,1.8225994833094816
2025-01-07 09:00:00,1.837,1.8261156119397117,1.8295829517643396
2025-01-07 10:00:00,1.841,1.831926301450332,1.8354046743305983
2025-01-07 11:00:00,1.8434000000000001,1.8364054980112208,1.839892375772841
2025-01-07 12:00:00,1.8442,1.8394483796374763,1.8429410350752606
2025-01-07 13:00:00,1.8436,1.8410691232511796,1.8445648560783914
2025-01-07 14:00:00,1.8416,1.8412763712712734,1.8447724976109818
2025-01-07 15:00:00,1.8384,1.8401534698589386,1.8436474640878646
2025-01-07 16:00:00,1.8342,1.8378293054578891,1.8413188866760868
2025-01-07 17:00:00,1.8289000000000002,1.8343434099443403,1.8378263723130743
2025-01-07 18:00:00,1.8228,1.8298369988773429,1.8333114046911378
2025-01-07 19:00:00,1.816,1.824435197747906,1.8278993468835047
2025-01-07 20:00:00,1.8085,1.818214284531429,1.8216666216984974
2025-01-07 21:00:00,1.8005,1.8112988368221918,1.8147380432722942
2025-01-07 22:00:00,1.7923,1.8038819150522445,1.8073070386107375
2025-01-07 23:00:00,1.7839,1.7960812111384596,1.7994915230984079
2025-01-08 00:00:00,1.7752000000000001,1.7879294326414306,1.7876950212872498
2025-01-08 01:00:00,1.7665,1.7795636349368997,1.7793303204033948
2025-01-08 02:00:00,1.7579,1.7711064074190548,1.7708742016933803
2025-01-08 03:00:00,1.7497,1.7627495984897157,1.7625184884062193
2025-01-08 04:00:00,1.7417,1.7545320835571876,1.7543020508533507
2025-01-08 05:00:00,1.7343,1.7466337168102601,1.7464047196432912
2025-01-08 06:00:00,1.7274,1.7391251006638027,1.7388970879343886
2025-01-08 07:00:00,1.7213,1.7321663916437622,1.7319392912548326
2025-01-08 08:00:00,1.7161,1.7258942618780109,1.725667983813724
2025-01-08 09:00:00,1.7117,1.7203529894876726,1.7201274379269833
2025-01-08 10:00:00,1.7085,1.7157257222190054,1.7155007773287847
2025-01-08 11:00:00,1.7065,1.7121241090986852,1.7118996364077543
2025-01-08 12:00:00,1.7058,1.7096552515107948,1.7094311025061573
2025-01-08 13:00:00,1.7063,1.708345400902204,1.7081214236290954
2025-01-08 14:00:00,1.7081,1.7082495992849285,1.7080256345721514
2025-01-08 15:00:00,1.7107999999999999,1.7092452456375309,1.7090211503878292
2025-01-08 16:00:00,1.7145,1.711296639751364,1.711072275548054
2025-01-08 17:00:00,1.7192,1.714382018358089,1.7141572496378197
2025-01-08 18:00:00,1.7246,1.7183709978516277,1.7181457061453458
2025-01-08 19:00:00,1.7307000000000001,1.723184094847607,1.7229581721071445
2025-01-08 20:00:00,1.7375,1.728772855337263,1.7285461998671465
2025-01-08 21:00:00,1.7448,1.7350296635446107,1.7348021877586262
2025-01-08 22:00:00,1.7525,1.7418498768027681,1.7416215068341627
2025-01-08 23:00:00,1.7606,1.7491697037075555,1.7489403740531226
2025-01-09 00:00:00,1.7689000000000001,1.7568721786258101,1.7594359008597449
2025-01-09 01:00:00,1.7774,1.764885997927736,1.7674614143571694
2025-01-09 02:00:00,1.786,1.7731286552591348,1.775716099816809
2025-01-09 03:00:00,1.7944,1.7814327373122159,1.7840322996323834
2025-01-09 04:00:00,1.8029000000000002,1.7898133034205697,1.7924250951128715
2025-01-09 05:00:00,1.8111,1.7981233786503241,1.8007472968506848
2025-01-09 06:00:00,1.8192000000000002,1.8063514429885974,1.8089873680223196
2025-01-09 07:00:00,1.8267,1.8142952795980365,1.8169427967047542
2025-01-09 08:00:00,1.8337999999999999,1.8219096923497204,1.824568320816449
2025-01-09 09:00:00,1.8405,1.8291671291502893,1.83183634805855
2025-01-09 10:00:00,1.8464,1.8358946386373236,1.8385736746887211
2025-01-09 11:00:00,1.8515,1.84198678762002,1.8446747136623853
2025-01-09 12:00:00,1.856,1.8474573804221313,1.8501532894473056
2025-01-09 13:00:00,1.8596,1.8521977158613034,1.854900542238525
2025-01-09 14:00:00,1.8624,1.8561805672347675,1.8588892056026078
2025-01-09 15:00:00,1.8644,1.859389336823328,1.8621026576000754
2025-01-09 16:00:00,1.8658,1.8618919841022035,1.8646089568762623
2025-01-09 17:00:00,1.8664,1.8636518603285512,1.8663714012085115
2025-01-09 18:00:00,1.8664,1.8647247016370367,1.8674458080646503
2025-01-09 19:00:00,1.8657000000000001,1.86510544661254,1.8678271086436693
2025-01-09 20:00:00,1.8644,1.8648300485770155,1.8675513087325413
2025-01-09 21:00:00,1.8625,1.8639204250996606,1.866640357883758
2025-01-09 22:00:00,1.86,1.8623899373892152,1.8651076368034523
2025-01-09 23:00:00,1.857,1.8602857694164672,1.8630003983157966
2025-01-10 00:00:00,1.8534000000000002,1.857597646266308,1.854647341594212
2025-01-10 01:00:00,1.8492,1.8543193042292763,1.8513742063401712
2025-01-10 02:00:00,1.8447,1.8505640413351536,1.8476249076922262
2025-01-10 03:00:00,1.8396,1.8462838089384883,1.8433514733175453
2025-01-10 04:00:00,1.834,1.8414883548385126,1.8385636355335486
2025-01-10 05:00:00,1.8282,1.8363007378695924,1.8333842577280508
2025-01-10 06:00:00,1.8217999999999999,1.830639820867576,1.827732331601918
2025-01-10 07:00:00,1.8151,1.8245732581209988,1.821675403992665
2025-01-10 08:00:00,1.8080999999999998,1.818142292482256,1.8152546522492767
2025-01-10 09:00:00,1.8008,1.811372066080701,1.8084951785694556
2025-01-10 10:00:00,1.7931,1.804238867034664,1.8013733087316113
2025-01-10 11:00:00,1.7852999999999999,1.796845356762316,1.7939915411032872
2025-01-10 12:00:00,1.7772000000000001,1.7891760412346092,1.7863344062636204
2025-01-10 13:00:00,1.7687,1.7811824362883357,1.7783534970537285
2025-01-10 14:00:00,1.7601,1.7729521018666072,1.7701362343508118
2025-01-10 15:00:00,1.7512,1.764460337903031,1.7616579573180282
2025-01-10 16:00:00,1.7422,1.7557701645863928,1.75298158605319
2025-01-10 17:00:00,1.733,1.7468809609468925,1.744106500572744
2025-01-10 18:00:00,1.7235999999999998,1.7377923484340143,1.7350323229274023
2025-01-10 19:00:00,1.7141,1.7285431350992189,1.7257977995322553
2025-01-10 20:00:00,1.7045,1.7191569787884868,1.7164265506590257
2025-01-10 21:00:00,1.6947999999999999,1.709648301603815,1.7069329755039995
2025-01-10 22:00:00,1.6847999999999999,1.6999478177880751,1.6972478983522272
2025-01-10 23:00:00,1.675,1.6902084840279725,1.687524032958998
2025-01-11 00:00:00,1.665,1.6803673892428408,1.675677249205685
2025-01-11 01:00:00,1.6549,1.670425220916077,1.6657628308590888
2025-01-11 02:00:00,1.6448,1.6604214369659902,1.6557869688669784
2025-01-11 03:00:00,1.6347,1.6503800914050584,1.6457736501037241
2025-01-11 04:00:00,1.6244,1.6402377702024085,1.6356596375358683
2025-01-11 05:00:00,1.6142999999999998,1.6301119706980185,1.6255621005519056
2025-01-11 06:00:00,1.6040999999999999,1.6199572041954706,1.615435677420722
2025-01-11 07:00:00,1.5939,1.6097847790691278,1.6052916449534282
2025-01-11 08:00:00,1.5837999999999999,1.5996406278577247,1.5951758074846294
2025-01-11 09:00:00,1.5737999999999999,1.5895527515787307,1.5851160878770447
2025-01-11 10:00:00,1.5639,1.5795382199827175,1.5751295082371886
2025-01-11 11:00:00,1.554,1.5695684001706818,1.5651875155844772
2025-01-11 12:00:00,1.5443,1.559703914830255,1.5553505634001548
2025-01-11 13:00:00,1.5346,1.5499036426263304,1.545577645124504
2025-01-11 14:00:00,1.5251,1.5402205931485675,1.5359216223900165
2025-01-11 15:00:00,1.5158,1.5306870816681661,1.5264147202714577
2025-01-11 16:00:00,1.5066,1.5212837691353458,1.5170376536970358
2025-01-11 17:00:00,1.4975999999999998,1.512037905057542,1.5078175961170057
2025-01-11 18:00:00,1.4889000000000001,1.503005139876265,1.498810042644724
2025-01-11 19:00:00,1.4804000000000002,1.4941803599368353,1.4900098938984356
2025-01-11 20:00:00,1.4722,1.4855994867153564,1.4814529710923883
2025-01-11 21:00:00,1.4644000000000001,1.4773234571877394,1.4732000411188835
2025-01-11 22:00:00,1.4569,1.4693503804330406,1.4652492183348018
2025-01-11 23:00:00,1.4497,1.461679103723546,1.4575993532298537
2025-01-12 00:00:00,1.4429,1.454347963163163,1.4531020970036268
2025-01-12 01:00:00,1.4364000000000001,1.4473412900727565,1.446101426174794
2025-01-12 02:00:00,1.4303,1.4406885714610054,1.4394544066097616
2025-01-12 03:00:00,1.4247999999999998,1.4344858605968935,1.433257009293548
2025-01-12 04:00:00,1.4196,1.4286745962253538,1.427450723137544
2025-01-12 05:00:00,1.4149,1.423297156355102,1.422077889847374
2025-01-12 06:00:00,1.4108,1.4184184139404967,1.4172033268040263
2025-01-12 07:00:00,1.4071,1.4139998386591675,1.4127885366921034
2025-01-12 08:00:00,1.404,1.410096019612703,1.4088880618494788
2025-01-12 09:00:00,1.4015,1.4067402349614089,1.4055351519287453
2025-01-12 10:00:00,1.3995,1.4039137326440627,1.402711070932621
2025-01-12 11:00:00,1.3982,1.4016831588235694,1.4004824079316218
2025-01-12 12:00:00,1.3975,1.4000501029667267,1.39885075103093
2025-01-12 13:00:00,1.3974000000000002,1.3990155340312456,1.3978170683581999
2025-01-12 14:00:00,1.3979000000000001,1.3985800427051767,1.397381950095469
2025-01-12 15:00:00,1.3988,1.398665911438284,1.3974677452691866
2025-01-12 16:00:00,1.4002999999999999,1.3993038403357656,1.398105127685327
2025-01-12 17:00:00,1.4021,1.4003954280829525,1.399195780324638
2025-01-12 18:00:00,1.4045,1.401997804538563,1.400796784105585
2025-01-12 19:00:00,1.4072,1.4040286802774602,1.4028259200962092
2025-01-12 20:00:00,1.4102000000000001,1.406437890695329,1.4052330666656683
2025-01-12 21:00:00,1.4134,1.4091558160372768,1.4079486636987841
2025-01-12 22:00:00,1.417,1.4122180929200718,1.4110083172842416
2025-01-12 23:00:00,1.4207,1.415529329384733,1.4143167171805149
2025-01-13 00:00:00,1.4247,1.4191094510083864,1.4211928478741938
2025-01-13 01:00:00,1.4287,1.4228534881969452,1.4249423816897664
2025-01-13 02:00:00,1.4327999999999999,1.4267364890678693,1.42883108320051
2025-01-13 03:00:00,1.4370999999999998,1.4307822814795301,1.4328828152465127
2025-01-13 04:00:00,1.4414,1.4349273135348433,1.437033932630048
2025-01-13 05:00:00,1.4456,1.4390938044273163,1.4412065403544967
2025-01-13 06:00:00,1.4498,1.4432733768800676,1.4453922488442832
2025-01-13 07:00:00,1.4539000000000002,1.447421885185965,1.449546847581892
2025-01-13 08:00:00,1.4578,1.4514733787808423,1.4536042891810275
2025-01-13 09:00:00,1.4617,1.455465731063419,1.4576025026424066
2025-01-13 10:00:00,1.4652,1.4592658748230578,1.4614082253992065
2025-01-13 11:00:00,1.4685,1.4628707683590285,1.4650184112851712
2025-01-13 12:00:00,1.4716,1.4662785574146833,1.4684312033214155
2025-01-13 13:00:00,1.4744000000000002,1.469449072792975,1.4716063733384297
2025-01-13 14:00:00,1.477,1.4723968656978361,1.4745584939027923
2025-01-13 15:00:00,1.4793,1.4750917678945215,1.4772573524897237
2025-01-13 16:00:00,1.4814,1.4775544272915617,1.4797236273209826
2025-01-13 17:00:00,1.4833,1.4797974310975766,1.4819699240844901
2025-01-13 18:00:00,1.4849,1.4817894138031091,1.4839648312230342
2025-01-13 19:00:00,1.4865,1.4836283710845424,1.485806488280608
2025-01-13 20:00:00,1.4878,1.4852569258012742,1.4874374338811367
2025-01-13 21:00:00,1.4890999999999999,1.4867572166324874,1.4889399272917305
2025-01-13 22:00:00,1.4901,1.4880621998250247,1.4902468263321902
2025-01-13 23:00:00,1.491,1.4892090823567006,1.491395392603954
2025-01-14 00:00:00,1.4919,1.4902595848604334,1.4919215736927056
2025-01-14 01:00:00,1.4927000000000001,1.4912122941418364,1.4928753454683226
2025-01-14 02:00:00,1.4932999999999998,1.4920273098806196,1.493691270140737
2025-01-14 03:00:00,1.4939,1.492758386011479,1.4944231615928851
2025-01-14 04:00:00,1.4945,1.4934382915671296,1.4951038254026356
2025-01-14 05:00:00,1.4950999999999999,1.4940870029364839,1.495753260237259
2025-01-14 06:00:00,1.4955999999999998,1.49467765914156,1.4963445751624846
2025-01-14 07:00:00,1.496,1.4951938854133073,1.4968613771475554
2025-01-14 08:00:00,1.4965,1.4957037771399824,1.4973718375230511
2025-01-14 09:00:00,1.4970999999999999,1.4962488460735746,1.497917514336297
2025-01-14 10:00:00,1.4977,1.4968153594474816,1.4984846595054364
2025-01-14 11:00:00,1.4984000000000002,1.4974339844255007,1.4991039743953443
2025-01-14 12:00:00,1.499,1.4980453384318162,1.4997160102047102
2025-01-14 13:00:00,1.4998,1.4987303376086474,1.5004017733162234
2025-01-14 14:00:00,1.5007000000000001,1.4994992705705226,1.5011715638186294
2025-01-14 15:00:00,1.5015,1.5002803317375901,1.50195349605202
2025-01-14 16:00:00,1.5024000000000002,1.5011078252219372,1.50278191238561
2025-01-14 17:00:00,1.5032,1.5019245855743302,1.5035995836172875
2025-01-14 18:00:00,1.5042,1.5028128805235077,1.5044888692235965
2025-01-14 19:00:00,1.5050999999999999,1.5037057449864442,1.5053827294397435
2025-01-14 20:00:00,1.506,1.504601395078874,1.5062793783920136
2025-01-14 21:00:00,1.507,1.5055377821442242,1.5072168097484802
2025-01-14 22:00:00,1.5079,1.5064599641285126,1.5081400201818889
2025-01-14 23:00:00,1.5087000000000002,1.507334447707491,1.509015479015083
2025-01-15 00:00:00,1.5094,1.508140814955584,1.506343694153872
2025-01-15 01:00:00,1.5103,1.5089837353254545,1.507185610088536
2025-01-15 02:00:00,1.5109000000000001,1.5097318224486103,1.5079328057810526
2025-01-15 03:00:00,1.5115,1.5104220981058398,1.5086222588965605
2025-01-15 04:00:00,1.5121,1.5110771312114506,1.5092765114559463
2025-01-15 05:00:00,1.5126,1.5116716412215252,1.5098703130399274
2025-01-15 06:00:00,1.5129000000000001,1.5121511779979417,1.510349278393896
2025-01-15 07:00:00,1.5132,1.5125606257348043,1.5107582382273494
2025-01-15 08:00:00,1.5132999999999999,1.512849268725688,1.511046537267378
2025-01-15 09:00:00,1.5132999999999999,1.5130252288979937,1.511222287763185
2025-01-15 10:00:00,1.5132,1.5130934574744777,1.5112904350375829
2025-01-15 11:00:00,1.5129000000000001,1.5130179339586203,1.5112150015165589
2025-01-15 12:00:00,1.5124000000000002,1.512776699830817,1.5109740548465744
2025-01-15 13:00:00,1.5119,1.5124344465591166,1.510632209408458
2025-01-15 14:00:00,1.5112,1.511952533184954,1.510150870288729
2025-01-15 15:00:00,1.5104000000000002,1.511346442544468,1.509545501873971
2025-01-15 16:00:00,1.5095999999999998,1.5106646519775373,1.5088645237378147
2025-01-15 17:00:00,1.5085,1.5098195973814683,1.5080204761201246
2025-01-15 18:00:00,1.5075,1.5089140539275643,1.507116011723933
2025-01-15 19:00:00,1.5063,1.5078935581117088,1.5060967319445648
2025-01-15 20:00:00,1.5052,1.506842024800258,1.5050464516542967
2025-01-15 21:00:00,1.5041,1.5057715706653494,1.5039772730868777
2025-01-15 22:00:00,1.5028,1.5046115045326152,1.50281858930449
2025-01-15 23:00:00,1.5015999999999998,1.5034358486891921,1.501644334388322
2025-01-16 00:00:00,1.5004000000000002,1.5022506891742247,1.5028678278799537
2025-01-16 01:00:00,1.4992,1.5010597361089708,1.5016763855599844
2025-01-16 02:00:00,1.4981,1.499904290047437,1.5005204648303463
2025-01-16 03:00:00,1.497,1.4987704894742402,1.499386198481215
2025-01-16 04:00:00,1.496,1.497688923066401,1.4983041877557277
2025-01-16 05:00:00,1.4950999999999999,1.4966782380422798,1.497293087532697
2025-01-16 06:00:00,1.4942,1.4957107631458468,1.4963252151884814
2025-01-16 07:00:00,1.4935,1.4948477072936341,1.4954618047848112
2025-01-16 08:00:00,1.4929000000000001,1.4940873453429084,1.494701130470248
2025-01-16 09:00:00,1.4925,1.493467664446629,1.4940811950032307
2025-01-16 10:00:00,1.4922,1.4929727832010462,1.4935861104557797
2025-01-16 11:00:00,1.4921,1.4926320589354047,1.4932452462174068
2025-01-16 12:00:00,1.4921,1.4924243494036145,1.4930374513565883
2025-01-16 13:00:00,1.4923,1.4923758048633682,1.4929888868737886
2025-01-16 14:00:00,1.4925,1.4924242891796042,1.4930373911078374
2025-01-16 15:00:00,1.4929000000000001,1.4926100010720225,1.493223179292447
2025-01-16 16:00:00,1.4934,1.4929184073340473,1.4935317122506637
2025-01-16 17:00:00,1.4939,1.493301609531185,1.4939150718708665
2025-01-16 18:00:00,1.4945,1.4937694470330403,1.4943831015647655
2025-01-16 19:00:00,1.495,1.4942498403947568,1.4948636922765912
2025-01-16 20:00:00,1.4954,1.4946988491364435,1.49531288547529
2025-01-16 21:00:00,1.4958,1.495128725443522,1.4957429383795968
